,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
600,[0.4346194  0.34548923 0.04774553],[ 0.55641854  0.33424234 -0.16755937],[0.44489536 0.50513899 0.12780149],[ 0.57674593  0.51297438 -0.13792416],[0.47043353 0.61446226 0.21819395],[ 0.61267465  0.6341275  -0.00136575],[0.4669205 0.6534431 0.0811993],[ 0.52535015  0.65181917 -0.08137798],[0.47527915 0.86788154 0.23545006],[0.53535914 0.88629639 0.07945733],[0.46731371 1.03907573 0.39421183],[0.51353341 1.10675585 0.23004624],113,38,Biceps curl
601,[0.43582204 0.3455162  0.04830076],[ 0.55739009  0.33434457 -0.16409591],[0.44476393 0.50511599 0.126028  ],[ 0.57699299  0.51374853 -0.13771079],[0.47020218 0.61635423 0.2085783 ],[ 0.61103016  0.63963038 -0.00683135],[0.46703115 0.65339208 0.08139133],[ 0.52564394  0.65178782 -0.08156881],[0.47528324 0.86793661 0.23588182],[0.53571379 0.88855469 0.0776857 ],[0.46734264 1.03651321 0.39889911],[0.51428413 1.10625243 0.2218558 ],114,38,Biceps curl
602,[0.43730798 0.34552947 0.0463377 ],[ 0.5580219   0.3347612  -0.16234502],[0.44562322 0.50479126 0.11742318],[ 0.57738274  0.51530713 -0.1367934 ],[0.47026941 0.61774731 0.19662124],[ 0.60983574  0.64167553 -0.00577478],[0.46733519 0.65341324 0.07865304],[ 0.52616709  0.65184236 -0.07883345],[0.47536319 0.86851192 0.22905922],[0.53638905 0.889947   0.07672577],[0.46726078 1.03560579 0.39120132],[0.51435465 1.10602164 0.2199382 ],115,38,Biceps curl
603,[0.43853283 0.34548417 0.04645898],[ 0.55869639  0.3351033  -0.16334015],[0.44555944 0.50450277 0.11509299],[ 0.57774651  0.51745021 -0.13670598],[0.46815059 0.62081665 0.18767275],[ 0.60873318  0.64311808 -0.00656601],[0.46740595 0.65343267 0.0781501 ],[ 0.52633923  0.65191585 -0.07834689],[0.47537649 0.87014526 0.22312489],[0.53670335 0.89084983 0.0765516 ],[0.4673169  1.03560805 0.38096815],[0.51468253 1.10599029 0.21441804],116,38,Biceps curl
604,[0.43956274 0.34547511 0.04646449],[ 0.55996972  0.33557531 -0.16508637],[0.44546422 0.50445187 0.11838116],[ 0.57782632  0.5184235  -0.13742232],[0.46675298 0.62448734 0.19729328],[ 0.60732573  0.64668775 -0.00873099],[0.46769065 0.65406549 0.07838837],[ 0.5264765   0.65251094 -0.07856987],[0.47585613 0.87284118 0.22618261],[0.53679252 0.89203829 0.07577055],[0.46733716 1.06093395 0.38457814],[0.51578641 1.10741031 0.21680115],117,38,Biceps curl
605,[0.43985355 0.34547013 0.04586131],[ 0.56100458  0.33566716 -0.16618285],[0.4454096  0.50482994 0.1187507 ],[ 0.57792217  0.51946425 -0.13521007],[0.46691415 0.62339038 0.20043118],[ 0.60522115  0.64793766 -0.00649489],[0.46797135 0.65432841 0.0784382 ],[ 0.52652323  0.65277714 -0.07863228],[0.47648513 0.872899   0.2275911 ],[0.53686386 0.89202338 0.07589509],[0.46733508 1.06649685 0.39379263],[0.5158056  1.10817182 0.22164506],118,38,Biceps curl
606,[0.44029492 0.34544975 0.04392951],[ 0.5616616   0.33594397 -0.16476068],[0.44539088 0.50493544 0.11567085],[ 0.57804072  0.52173799 -0.13370104],[0.4671264  0.62104362 0.19899496],[ 0.60377282  0.65152097 -0.0044229 ],[0.46812436 0.65449178 0.07849366],[ 0.52650917  0.65307903 -0.07868757],[0.47649419 0.87275201 0.22984439],[0.53685969 0.89229786 0.07584306],[0.46487179 1.06174123 0.40051517],[0.51569581 1.10807037 0.22203952],119,38,Biceps curl
607,[0.44082096 0.34544483 0.03468852],[ 0.56319904  0.33631408 -0.15871793],[0.44508994 0.50853956 0.10369519],[ 0.57819551  0.52467805 -0.12834376],[0.46718615 0.62215382 0.1851826 ],[ 0.60331237  0.66008741 -0.0054223 ],[0.46818289 0.65448803 0.07790757],[ 0.52655488  0.65334016 -0.0781137 ],[0.47654861 0.87291521 0.23387261],[0.53663331 0.89276081 0.08148415],[0.4644165  1.06108189 0.41381073],[0.51526815 1.10816884 0.23350675],120,38,Biceps curl
608,[0.44153219 0.34540313 0.03519807],[ 0.56439203  0.33710185 -0.15944102],[0.44519818 0.51091057 0.10293924],[ 0.57825202  0.5263114  -0.12877427],[0.46729559 0.62275141 0.17879176],[ 0.60245317  0.66609257 -0.00953336],[0.46820882 0.65450037 0.0780778 ],[ 0.5265488   0.65363842 -0.07827963],[0.47670931 0.87283492 0.23454633],[0.53663862 0.89280254 0.08133113],[0.46411029 1.06083822 0.41395277],[0.51519829 1.10890901 0.23112546],121,38,Biceps curl
609,[0.44281158 0.34535131 0.03637316],[ 0.56496316  0.33749276 -0.15667677],[0.44643715 0.51201838 0.10253083],[ 0.5782842   0.52618659 -0.12803261],[0.46737528 0.62205279 0.17662659],[ 0.60177797  0.66523808 -0.0106754 ],[0.46848449 0.65450126 0.07809098],[ 0.52662098  0.65383095 -0.07828712],[0.47685733 0.87277609 0.23288433],[0.53681791 0.89273292 0.081035  ],[0.46315798 1.06412482 0.40793473],[0.51504797 1.11081862 0.22675326],122,38,Biceps curl
610,[ 0.56295508  0.34052128 -0.376003  ],[ 0.42437404  0.34925491 -0.4054822 ],[ 0.58153176  0.51382124 -0.33256721],[ 0.41509634  0.52124494 -0.39185369],[ 0.59205174  0.68723559 -0.45942345],[ 0.3940179   0.70257634 -0.50326049],[0.53603685 0.61469477 0.00554951],[ 0.45799217  0.61566991 -0.00589333],[0.5312795  0.61900848 0.45601395],[0.45786592 0.63928807 0.42521355],[0.5298118  0.62151158 0.97118115],[0.47374985 0.61669159 0.94268149],0,39,Biceps curl
611,[ 0.56423312  0.33859214 -0.34040099],[ 0.42435506  0.348353   -0.35386518],[ 0.58117616  0.51672745 -0.30375901],[ 0.4150852   0.52313197 -0.34258154],[ 0.59202361  0.68837714 -0.42754915],[ 0.39430633  0.70255363 -0.45427981],[ 5.36227524e-01  6.20591700e-01 -1.27422434e-04],[ 4.58176613e-01  6.19896770e-01 -2.42297363e-04],[0.53209424 0.61814463 0.45643038],[0.46438158 0.63778514 0.44399324],[0.53156745 0.61080915 0.97119242],[0.48547253 0.59743959 0.9631443 ],1,39,Biceps curl
612,[ 0.56466442  0.33819103 -0.30131957],[ 0.42435366  0.34788918 -0.30810305],[ 0.58090085  0.51812977 -0.27547258],[ 0.41507918  0.52610397 -0.3027125 ],[ 0.59188277  0.68849736 -0.39992821],[ 0.39456239  0.70209879 -0.41451114],[ 0.53626215  0.62713152 -0.00443474],[0.4584747  0.62643552 0.00410368],[0.53157377 0.63774532 0.42712629],[0.46494034 0.6529085  0.44025213],[0.53046006 0.62617457 0.92052138],[0.48559612 0.61209524 0.92088485],2,39,Biceps curl
613,[ 0.56506991  0.33810288 -0.29611838],[ 0.4243314   0.34790352 -0.30265909],[ 0.58079439  0.51968288 -0.26778319],[ 0.41485387  0.53014481 -0.29293573],[ 0.59142268  0.68976176 -0.39521903],[ 0.39505619  0.70231199 -0.40595558],[ 0.5364489   0.63320214 -0.00472199],[0.45856568 0.63317919 0.00441118],[0.53211379 0.667153   0.40489236],[0.4654122  0.68036872 0.42284623],[0.53068125 0.65091836 0.89393884],[0.486595   0.64382404 0.87626815],3,39,Biceps curl
614,[ 0.5652771   0.3388944  -0.26440915],[ 0.42433083  0.34790856 -0.2665112 ],[ 0.5807448   0.52031296 -0.23924473],[ 0.41464704  0.53063583 -0.25828806],[ 0.59142339  0.68972552 -0.36358193],[ 0.39557013  0.70228976 -0.36382854],[ 0.53636634  0.63857681 -0.00582526],[0.45806691 0.63913369 0.00551804],[0.53056091 0.69539809 0.37392142],[0.4649798  0.69761348 0.40033549],[0.53023404 0.67400491 0.84131515],[0.48626143 0.65788728 0.83253759],4,39,Biceps curl
615,[ 0.56531423  0.33904156 -0.27180511],[ 0.42450231  0.34792548 -0.26832548],[ 0.58074212  0.51986963 -0.25334299],[ 0.41460297  0.53110248 -0.25901991],[ 0.59150374  0.68970883 -0.38937154],[ 0.39613828  0.70308125 -0.37233427],[ 0.53652978  0.64142048 -0.00606383],[0.45799509 0.64160806 0.00576669],[0.53094006 0.68287784 0.39930758],[0.46471739 0.69168741 0.40583658],[0.53027213 0.6679014  0.88658917],[0.48666251 0.65282911 0.87582612],5,39,Biceps curl
616,[ 0.56530386  0.33902371 -0.25643131],[ 0.42487466  0.34796205 -0.26302946],[ 0.58053112  0.51909935 -0.23411542],[ 0.41454548  0.53084248 -0.25826806],[ 0.59131342  0.68933272 -0.36964515],[ 0.39651087  0.70106846 -0.37495568],[ 0.53631437  0.6424129  -0.00601404],[0.45799625 0.64239532 0.00566622],[0.53332162 0.67509079 0.40272686],[0.46541408 0.69087148 0.39664155],[0.53223759 0.66548121 0.88236779],[0.4921543  0.65016705 0.85497469],6,39,Biceps curl
617,[ 0.56529635  0.33914462 -0.14368458],[ 0.42512241  0.34800592 -0.10226078],[ 0.58032364  0.51884305 -0.11208608],[ 0.41454563  0.53052229 -0.05625277],[ 0.591308    0.6845606  -0.23787548],[ 0.3967717   0.69396996 -0.167197  ],[ 0.53624344  0.64887297 -0.01724718],[0.45797104 0.6481058  0.01721708],[ 0.53323871  0.77549988 -0.01880288],[0.46699709 0.79016781 0.17550491],[0.53077209 0.83996588 0.35123813],[0.49112874 0.81785429 0.56569684],7,39,Biceps curl
618,[ 0.56541044  0.33914483 -0.13872203],[ 0.42575312  0.34801251 -0.10128494],[ 0.5803017   0.51701474 -0.09561722],[ 0.41486698  0.52486765 -0.04477881],[ 0.59157658  0.67861313 -0.20744385],[ 0.39747316  0.68643194 -0.14956482],[ 0.53619772  0.64885223 -0.02021252],[0.45796126 0.64685875 0.0202561 ],[0.53277779 0.79067099 0.07115661],[0.46716204 0.79715276 0.1518638 ],[0.52975285 0.86833316 0.43736011],[0.49095267 0.84701669 0.51277852],8,39,Biceps curl
619,[ 0.56542277  0.33892    -0.16102855],[ 0.42623779  0.34789413 -0.11876439],[ 0.5803532   0.51224792 -0.10951846],[ 0.41497314  0.52239931 -0.06891927],[ 0.59158963  0.66846007 -0.21795851],[ 0.39755782  0.68144315 -0.19306828],[ 0.53620619  0.64828628 -0.02538295],[0.45798585 0.64551568 0.0254799 ],[0.53167605 0.82318568 0.10196007],[0.46712193 0.83182198 0.19211401],[0.52947968 0.95004487 0.48647836],[0.48556253 0.95997328 0.55226064],9,39,Biceps curl
620,[ 0.56542772  0.33885026 -0.16422416],[ 0.42635885  0.34776193 -0.14478554],[ 0.58045352  0.50975305 -0.1262504 ],[ 0.41502824  0.52051353 -0.10230699],[ 0.5915305   0.66489649 -0.25887099],[ 0.39757353  0.67913437 -0.22276214],[ 0.53620976  0.64739412 -0.02255993],[0.45800143 0.64455718 0.02249533],[0.52982122 0.77072948 0.2067828 ],[0.46355724 0.78346288 0.24644743],[0.52384716 0.8354398  0.61508453],[0.485728   0.82783407 0.61142427],10,39,Biceps curl
621,[ 0.5654797   0.33879086 -0.15954337],[ 0.42672995  0.34748796 -0.11109104],[ 0.58063942  0.50547135 -0.11129516],[ 0.41508433  0.51524466 -0.06174577],[ 0.59175718  0.65658665 -0.23101327],[ 0.39756411  0.67369622 -0.19632809],[ 0.53653872  0.64697415 -0.02985182],[0.45818743 0.6444152  0.03000939],[0.5298962  0.8525815  0.08171811],[0.46440765 0.85518551 0.1863803 ],[0.52566129 1.00430083 0.47216317],[0.47771847 1.01920104 0.54123503],11,39,Biceps curl
622,[ 0.56554681  0.33876154 -0.15208717],[ 0.42742926  0.3474246  -0.10698872],[ 0.58086765  0.50109679 -0.10661422],[ 0.41527796  0.51089245 -0.05933374],[ 0.59252334  0.64703512 -0.23571046],[ 0.39761797  0.66575801 -0.20208105],[ 0.53685093  0.64678001 -0.03179617],[0.45833251 0.64399844 0.03199761],[0.53131062 0.85437638 0.06145626],[0.46440321 0.87007558 0.16556634],[0.52581561 1.03290164 0.45768386],[0.47130266 1.04517817 0.51262397],12,39,Biceps curl
623,[ 0.56555641  0.3387633  -0.14748959],[ 0.42879364  0.34713021 -0.10813863],[ 0.58107764  0.49874362 -0.09328476],[ 0.41548076  0.50625402 -0.05852442],[ 0.59379375  0.63616371 -0.22277956],[ 0.39715844  0.64981645 -0.21330096],[ 0.53685069  0.64792836 -0.02980931],[0.45821154 0.64392382 0.03015488],[0.5319007  0.86089778 0.04106932],[0.46416828 0.88489616 0.14021061],[0.52552444 1.07701313 0.38462928],[0.46591085 1.08067906 0.47289705],13,39,Biceps curl
624,[ 0.56535524  0.33876991 -0.13770977],[ 0.43043888  0.34595951 -0.09567965],[ 0.58101135  0.49623695 -0.09076234],[ 0.41567814  0.49967748 -0.03500555],[ 0.59422469  0.62765944 -0.23598033],[ 0.39432341  0.62947363 -0.17396595],[ 0.53605968  0.64891827 -0.02777933],[0.45820749 0.64541388 0.02799121],[0.53177041 0.86117917 0.00342485],[0.46307671 0.88782227 0.0653653 ],[0.52513319 1.07481503 0.349222  ],[0.4657082  1.09163928 0.34403431],14,39,Biceps curl
625,[ 0.56511617  0.33873212 -0.1313083 ],[ 0.43123105  0.34481776 -0.0939858 ],[ 0.58100379  0.49460551 -0.08668967],[ 0.41572973  0.4966456  -0.03534802],[ 0.59493762  0.62486124 -0.2386394 ],[ 0.39311033  0.62369317 -0.17658849],[ 0.53503364  0.64962852 -0.02732983],[0.45814121 0.64630759 0.02737999],[ 0.53134328  0.86196756 -0.0044153 ],[0.46393502 0.86403865 0.05918469],[0.52453464 1.07189393 0.34363419],[0.46562874 1.09029484 0.34330922],15,39,Biceps curl
626,[ 0.56502211  0.33873308 -0.10967565],[ 0.43136272  0.3440932  -0.06068337],[ 0.58118027  0.49220571 -0.1405485 ],[ 0.4157635   0.4944315  -0.05452351],[ 0.59661049  0.61385399 -0.39813128],[ 0.39270794  0.60916239 -0.25438941],[ 0.53403354  0.65112078 -0.0212017 ],[0.45755053 0.64688879 0.02149258],[ 0.53055906  0.85675597 -0.06867338],[0.46412814 0.85579348 0.00830013],[0.52394241 1.06692612 0.26893362],[0.46535116 1.07318163 0.30718657],16,39,Biceps curl
627,[ 0.56493658  0.33877593 -0.0895453 ],[ 0.43126401  0.34362033 -0.04375434],[ 0.58119273  0.49059036 -0.14939664],[ 0.41582492  0.4922179  -0.06760392],[ 0.59679025  0.58961368 -0.42104718],[ 0.3927919   0.59323299 -0.31645614],[ 0.53349108  0.65600312 -0.01655803],[0.45737341 0.65098238 0.0168858 ],[ 0.53081697  0.86076218 -0.10817076],[ 0.46410912  0.86310107 -0.02853964],[0.52576345 1.06532764 0.2453609 ],[0.46419138 1.06772542 0.28066126],17,39,Biceps curl
628,[ 0.56476182  0.33913305 -0.05510924],[ 0.43119878  0.34450921 -0.02414811],[ 0.58335048  0.50143063 -0.13519201],[ 0.41129953  0.51795298 -0.07252965],[ 0.59669971  0.55859613 -0.42195764],[ 0.39031306  0.56890321 -0.40119269],[ 0.53352898  0.66379136 -0.01353498],[0.45733973 0.66112071 0.01395189],[ 0.53098249  0.8690204  -0.26360101],[ 0.46404123  0.874313   -0.05749118],[0.52576333 1.07140064 0.03724669],[0.46069795 1.08961236 0.19181722],18,39,Biceps curl
629,[ 0.56461257  0.33913198 -0.04915882],[ 0.43132082  0.3440606  -0.01821475],[ 0.58619672  0.50147426 -0.1269189 ],[ 0.41124544  0.51665771 -0.07778749],[ 0.59953457  0.53154063 -0.42882547],[ 0.38987982  0.54077727 -0.42134663],[ 0.53356916  0.66530538 -0.01044382],[0.45740891 0.66342247 0.01094866],[ 0.53133118  0.87855208 -0.11545225],[ 0.4625982  0.8779434 -0.0048283],[0.52871352 1.09414685 0.17744727],[0.45795396 1.09908545 0.24621402],19,39,Biceps curl
630,[ 0.5645873   0.33910963 -0.04318617],[ 0.43138492  0.34402817 -0.00770896],[ 0.58714128  0.49938965 -0.12233538],[ 0.41061142  0.5158217  -0.07283676],[ 0.60083479  0.52730751 -0.42934826],[ 0.38857809  0.53736937 -0.40997544],[ 0.53359479  0.66535568 -0.00947995],[0.45757666 0.66387451 0.00997245],[ 0.53223139  0.87412047 -0.099106  ],[ 0.46225581  0.87231344 -0.01714621],[0.52914536 1.08948457 0.19929807],[0.45915091 1.09780014 0.22461946],20,39,Biceps curl
631,[ 0.56446517  0.33858287 -0.07597817],[ 0.43156907  0.34297723 -0.02517032],[ 0.58863926  0.5005576  -0.14228068],[ 0.41045046  0.51375854 -0.13135654],[ 0.60697937  0.50025779 -0.44978684],[ 0.38835305  0.51226902 -0.46636435],[ 0.53362185  0.6671564  -0.00964906],[0.45755717 0.66482574 0.0101739 ],[ 0.53305238  0.88016582 -0.06642828],[0.46128839 0.87651992 0.02382282],[0.53064352 1.09388411 0.24854156],[0.45632035 1.09927046 0.28291458],21,39,Biceps curl
632,[ 0.56417871  0.33844379 -0.14235881],[ 0.43146345  0.34261417 -0.10321283],[ 0.58977532  0.49981022 -0.28822991],[ 0.41088152  0.51345623 -0.22807637],[ 0.60655129  0.47152838 -0.66062289],[ 0.38917437  0.48164052 -0.61575264],[ 0.53376508  0.66688275 -0.01195591],[0.45732352 0.66475296 0.01265921],[ 0.53410941  0.87847018 -0.15273668],[0.45907956 0.87762868 0.03633507],[0.53140676 1.09578276 0.13653447],[0.45534116 1.09391439 0.36148596],22,39,Biceps curl
633,[ 0.56283838  0.33719876 -0.13465367],[ 0.43143436  0.34079152 -0.10064701],[ 0.58943313  0.50290555 -0.27626699],[ 0.41083437  0.51369143 -0.19699238],[ 0.6058839   0.46174923 -0.65212643],[ 0.39012182  0.46048519 -0.57637733],[ 0.53368086  0.6662128  -0.01356057],[0.45663959 0.66400605 0.0142553 ],[ 0.53454489  0.87753463 -0.13317591],[0.4571932  0.87748814 0.00804683],[0.528409   1.09310174 0.17451154],[0.45454827 1.09344804 0.32925308],23,39,Biceps curl
634,[ 0.56052172  0.33521751 -0.07415418],[ 0.43193716  0.3369588  -0.04825702],[ 0.5892604   0.50962114 -0.22294977],[ 0.41090214  0.51349634 -0.17244662],[ 0.59984404  0.42484039 -0.55329967],[ 0.40275401  0.43176407 -0.51457542],[ 0.53326935  0.66579276 -0.00814689],[0.45588201 0.663647   0.00872374],[ 0.53430885  0.87610632 -0.10106986],[ 0.45637056  0.87934446 -0.03624257],[0.52642602 1.0978862  0.20540662],[0.45479879 1.09959543 0.26353055],24,39,Biceps curl
635,[ 0.55974299  0.3339462  -0.08219304],[ 0.43242642  0.33490184 -0.05633422],[ 0.58920562  0.51262391 -0.23008384],[ 0.41096741  0.51337522 -0.19867688],[ 0.59713882  0.42017561 -0.57333249],[ 0.40711954  0.42801353 -0.55272156],[ 0.53305334  0.66549581 -0.00664335],[0.45542791 0.66341221 0.00721285],[ 0.53397876  0.87532061 -0.11245223],[ 0.45512983  0.87957013 -0.03148968],[0.52471739 1.09842241 0.19393925],[0.45417425 1.10072696 0.27642334],25,39,Biceps curl
636,[ 0.55965     0.33355924 -0.07917161],[ 0.43242154  0.33359179 -0.02369232],[ 0.59288961  0.51057696 -0.25877392],[ 0.40959892  0.51023585 -0.17559116],[ 0.59548295  0.4001123  -0.60432166],[ 0.40243232  0.39859933 -0.52372575],[ 0.53306377  0.66529    -0.01021693],[0.45533311 0.6632691  0.01083531],[ 0.5339486   0.87637955 -0.0993202 ],[ 0.45478734  0.88123792 -0.00701423],[0.52248794 1.10537636 0.21305685],[0.454651   1.10787857 0.28996935],26,39,Biceps curl
637,[ 0.55970877  0.33680588 -0.07346907],[ 0.4315972   0.33436266 -0.03974117],[ 0.59762758  0.51018637 -0.26182681],[ 0.40808639  0.50899595 -0.21775527],[ 0.59534782  0.38074782 -0.59555089],[ 0.39979619  0.38644841 -0.56824893],[ 0.53311324  0.66748637 -0.00825375],[0.45468414 0.66372341 0.00901443],[ 0.5343132   0.88508177 -0.06288205],[0.45455191 0.88460356 0.00847521],[0.52218926 1.12080276 0.24850823],[0.45386979 1.12312782 0.31813738],27,39,Biceps curl
638,[ 0.55974305  0.33998343 -0.08520586],[ 0.43127233  0.33444819 -0.05675162],[ 0.6020419   0.50939095 -0.30759993],[ 0.40703735  0.50747627 -0.23981301],[ 0.59580576  0.37442532 -0.64985561],[ 0.39535338  0.36941996 -0.59065658],[ 0.53292829  0.66845119 -0.00849894],[0.45431775 0.66363776 0.00923282],[ 0.53403926  0.8842988  -0.06621496],[0.45439833 0.88508916 0.02117364],[0.5197801  1.11679685 0.2220571 ],[0.45304042 1.11822021 0.3195309 ],28,39,Biceps curl
639,[ 0.55978698  0.34041092 -0.08523504],[ 0.43110847  0.33465511 -0.07498025],[ 0.60400575  0.50313485 -0.28236151],[ 0.40569824  0.50189084 -0.27498811],[ 0.59737307  0.3708401  -0.60526603],[ 0.39319915  0.3590641  -0.63532549],[ 0.53294975  0.6688084  -0.00609869],[0.45425141 0.66340625 0.00690959],[ 0.53404206  0.88269114 -0.14309195],[ 0.45452067  0.88405192 -0.0010215 ],[0.51979327 1.11501193 0.15015309],[0.4531635  1.11984444 0.30361107],29,39,Biceps curl
640,[ 0.55981797  0.34072807 -0.08633878],[ 0.43102244  0.33476222 -0.08500203],[ 0.60459858  0.4999077  -0.27725306],[ 0.40496656  0.4996368  -0.28309882],[ 0.5983398   0.36988097 -0.59509856],[ 0.39208838  0.35702479 -0.64287335],[ 0.53298789  0.66901481 -0.0036134 ],[0.45421931 0.66325456 0.00436601],[ 0.53358173  0.88164639 -0.1605154 ],[ 0.45453924  0.8835569  -0.0285307 ],[0.51887614 1.11233044 0.1553151 ],[0.45337397 1.12050796 0.28498003],30,39,Biceps curl
641,[ 0.5608477   0.34046471 -0.07410267],[ 0.43167183  0.33465952 -0.07932816],[ 0.60650051  0.49784037 -0.26762229],[ 0.40454948  0.49477962 -0.26684478],[ 0.59894758  0.36064208 -0.58386427],[ 0.39204177  0.33653349 -0.61742079],[ 0.53317857  0.66943413 -0.0024477 ],[0.45423684 0.66314203 0.00311654],[ 0.53301418  0.88151509 -0.16949566],[ 0.45460421  0.88356996 -0.03167158],[0.51801193 1.11134052 0.14928748],[0.45342657 1.12095928 0.29293764],31,39,Biceps curl
642,[ 0.56221926  0.34033439 -0.06931177],[ 0.43263391  0.33328882 -0.07842421],[ 0.60928428  0.49630618 -0.26373163],[ 0.40366414  0.49297005 -0.28142503],[ 0.59928024  0.35603857 -0.56133556],[ 0.3928057   0.33316365 -0.63012958],[0.53360665 0.66954416 0.00105315],[ 4.54251885e-01  6.63049102e-01 -4.42425691e-04],[ 0.53300881  0.88226318 -0.19201727],[ 0.4546673   0.88390464 -0.04254674],[0.51600921 1.11011088 0.15629095],[0.45342806 1.12015629 0.30441418],32,39,Biceps curl
643,[ 0.56340629  0.33899283 -0.05457209],[ 0.43324172  0.3311407  -0.07705341],[ 0.61037916  0.49541947 -0.24118178],[ 0.40239206  0.49168441 -0.27915478],[ 0.60042304  0.35430127 -0.53167015],[ 0.39335629  0.33372089 -0.61382616],[0.53402245 0.66963977 0.0054933 ],[ 0.45426136  0.66302735 -0.00489476],[ 0.53233063  0.88157928 -0.21583365],[ 0.4592301   0.91175234 -0.0679207 ],[0.51395589 1.08921063 0.16524953],[0.45313537 1.10918462 0.32828745],33,39,Biceps curl
644,[ 0.56435585  0.33820862 -0.04919871],[ 0.43331215  0.33043888 -0.0760385 ],[ 0.61070216  0.49512368 -0.2320314 ],[ 0.4015936   0.4912228  -0.28222629],[ 0.60184902  0.35051587 -0.51889682],[ 0.39385685  0.32940811 -0.61533701],[0.53442198 0.66983098 0.00681897],[ 0.4542689   0.66299993 -0.00618993],[ 0.52727544  0.8912375  -0.20168866],[ 0.46106339  0.92182714 -0.04860743],[0.51417023 1.08983827 0.18708923],[0.45272163 1.10911334 0.37707371],34,39,Biceps curl
645,[ 0.56489027  0.33725613 -0.038143  ],[ 0.43334579  0.3293668  -0.06624246],[ 0.61090976  0.49461952 -0.21218421],[ 0.40127626  0.49045524 -0.2755056 ],[ 0.60329181  0.34787941 -0.49337998],[ 0.39401993  0.3295466  -0.61109298],[0.53461659 0.67027074 0.00674316],[ 0.4542748   0.66331196 -0.00610249],[ 0.52828044  0.89011377 -0.17906481],[ 0.46176669  0.92500532 -0.0425957 ],[0.5143556  1.09721899 0.20919785],[0.45274642 1.11224043 0.38213092],35,39,Biceps curl
646,[ 0.56516105  0.33687934 -0.03218375],[ 0.43351725  0.32942593 -0.05316385],[ 0.61088735  0.49465638 -0.20250113],[ 0.40112564  0.49032348 -0.2699295 ],[ 0.60354769  0.34980518 -0.47768816],[ 0.39445463  0.3273553  -0.59428054],[0.53472668 0.67065603 0.00687713],[ 0.4542799   0.66360235 -0.00625457],[ 0.5287956   0.89004397 -0.15627559],[ 0.46182796  0.92864501 -0.03685086],[0.51409018 1.10151815 0.2466553 ],[0.45264989 1.11300182 0.379657  ],36,39,Biceps curl
647,[ 0.56600797  0.33775079 -0.02867219],[ 0.43356472  0.32966027 -0.05161973],[ 0.61034131  0.49565503 -0.2009418 ],[ 0.40125448  0.49061206 -0.26682296],[ 0.60414279  0.35158071 -0.47727898],[ 0.39645758  0.32697132 -0.59399229],[0.53484559 0.67334014 0.00712908],[ 0.45427516  0.66606081 -0.00649837],[ 0.52975541  0.8916434  -0.13894801],[ 0.46169269  0.93650687 -0.02716934],[0.51342821 1.11892271 0.24047358],[0.45228207 1.12794065 0.37295753],37,39,Biceps curl
648,[ 0.56629729  0.3393451  -0.03812049],[ 0.43355957  0.33151785 -0.05400524],[ 0.61011893  0.4977617  -0.2031865 ],[ 0.40130836  0.49121624 -0.26452884],[ 0.60480428  0.35210684 -0.49585822],[ 0.39684713  0.32783574 -0.58802003],[0.53505522 0.67461371 0.00531762],[ 0.4542852   0.66756159 -0.00469584],[ 0.52978992  0.89296895 -0.12832764],[0.46090704 0.93756652 0.01564813],[0.51288223 1.12289119 0.24813215],[0.45191538 1.13248146 0.40364301],38,39,Biceps curl
649,[ 0.56690747  0.3406361  -0.04056716],[ 0.433833    0.33326858 -0.05523582],[ 0.6103211   0.49922881 -0.23708698],[ 0.40157685  0.49245906 -0.26769719],[ 0.60560095  0.35202259 -0.52863145],[ 0.39706409  0.32893804 -0.59722149],[0.53538489 0.67526293 0.00511086],[ 0.45434967  0.66762334 -0.00450791],[ 0.52661508  0.9069559  -0.13160862],[0.46076471 0.93604016 0.00385745],[0.51300669 1.12229109 0.25418872],[0.45148504 1.13109112 0.38861799],39,39,Biceps curl
650,[ 0.56751263  0.3411921  -0.05592098],[ 0.43400535  0.33407021 -0.06790904],[ 0.61024874  0.50155061 -0.26137438],[ 0.40187007  0.49351236 -0.28613013],[ 0.60582775  0.35371321 -0.55831105],[ 0.39734009  0.33083439 -0.6228019 ],[0.5355463  0.67596936 0.00491285],[ 0.45444775  0.66775328 -0.00430799],[ 0.53060049  0.90416336 -0.10661564],[0.46024102 0.93437713 0.01385654],[0.5151214  1.12764502 0.2588605 ],[0.45149985 1.1361531  0.37987798],40,39,Biceps curl
651,[ 0.5678212   0.34170115 -0.05455107],[ 0.43437752  0.33470196 -0.06629405],[ 0.61024606  0.50267607 -0.25422317],[ 0.40208453  0.49410287 -0.27876201],[ 0.60600734  0.35511184 -0.55139846],[ 0.39750573  0.3327758  -0.61401075],[0.53578222 0.6761989  0.00519126],[ 0.45459792  0.66773731 -0.00457438],[ 0.53279805  0.90252846 -0.10282771],[0.46022829 0.93386346 0.00669838],[0.51797444 1.13145363 0.2493012 ],[0.45207468 1.13845944 0.35300544],41,39,Biceps curl
