,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
501,[ 0.52284443  0.26002723 -0.13554879],[ 0.4388434   0.25983858 -0.1454806 ],[ 0.53639483  0.35279927 -0.07598247],[ 0.42867619  0.35129759 -0.09355345],[ 0.54942608  0.43231061 -0.15839082],[ 0.42006811  0.42784745 -0.17406841],[0.50796497 0.44396165 0.00324396],[ 0.46132356  0.44647476 -0.00326928],[ 0.51170141  0.58789843 -0.05579027],[ 0.46532026  0.59778321 -0.05968159],[0.52009034 0.74812788 0.01444276],[0.46116543 0.75170356 0.02373604],70,3,Deadlift
502,[ 0.52294648  0.25957668 -0.13628413],[ 0.43881461  0.25943059 -0.14603658],[ 0.53638858  0.35275549 -0.07604606],[ 0.42860895  0.35157469 -0.09386706],[ 0.54942924  0.43288648 -0.15813071],[ 0.41991153  0.42840534 -0.17445534],[0.50796688 0.44383222 0.00330509],[ 0.46130362  0.44643882 -0.00332938],[ 0.51181185  0.5880565  -0.05549062],[ 0.46524593  0.5978995  -0.05945985],[0.52008748 0.7481634  0.0152036 ],[0.46107662 0.7517463  0.02446943],71,3,Deadlift
503,[ 0.5230124   0.25880024 -0.13701521],[ 0.43881851  0.25809282 -0.14721975],[ 0.53638673  0.35251525 -0.07564928],[ 0.42859459  0.35141838 -0.09418859],[ 0.5494321   0.43339571 -0.15537933],[ 0.41982278  0.42850992 -0.1746538 ],[0.50794274 0.44342142 0.0034746 ],[ 0.46125638  0.44615307 -0.00349939],[ 0.51199597  0.58809048 -0.05524112],[ 0.4651936   0.59793246 -0.05839832],[0.52008599 0.7481975  0.01543507],[0.46099994 0.75175261 0.0246853 ],72,3,Deadlift
504,[ 0.52307039  0.25769162 -0.14072894],[ 0.4388189   0.25690967 -0.15150216],[ 0.53640586  0.35227558 -0.07597248],[ 0.4285832   0.35123834 -0.09674934],[ 0.54945356  0.43407175 -0.15416493],[ 0.41974619  0.42868918 -0.17487855],[0.50793672 0.44297406 0.0035367 ],[ 0.46123597  0.44597667 -0.00356176],[ 0.51211458  0.58820331 -0.05436824],[ 0.46514425  0.59807509 -0.05604577],[0.52006918 0.74829853 0.01680774],[0.46094903 0.75180048 0.02707062],73,3,Deadlift
505,[ 0.52332133  0.25657663 -0.1438891 ],[ 0.43881711  0.2558428  -0.1528402 ],[ 0.53640646  0.35189366 -0.08013296],[ 0.42850807  0.35123596 -0.09791461],[ 0.54945403  0.43482924 -0.1572853 ],[ 0.41963142  0.42900124 -0.17519858],[0.50793713 0.44254735 0.00364505],[ 0.46120518  0.44562307 -0.00367071],[ 0.51237005  0.58828008 -0.05175338],[ 0.46509778  0.59812427 -0.05307513],[0.52005529 0.74830467 0.02177645],[0.46085909 0.75180435 0.0331763 ],74,3,Deadlift
506,[ 0.52364695  0.25540578 -0.14444527],[ 0.43881509  0.25470167 -0.15188916],[ 0.53653204  0.35137054 -0.0845684 ],[ 0.42850435  0.35078171 -0.09778292],[ 0.54946691  0.43530205 -0.16483088],[ 0.41960913  0.42900875 -0.17523573],[0.5079748  0.4425092  0.00377393],[ 0.46115768  0.44562095 -0.00379919],[ 0.51271135  0.58859247 -0.05145066],[ 0.46495998  0.59813267 -0.05400368],[0.52002645 0.74831569 0.02734806],[0.46076211 0.75175762 0.03697472],75,3,Deadlift
507,[ 0.52386117  0.25466788 -0.14342003],[ 0.43881321  0.25407127 -0.15140727],[ 0.53658545  0.3510496  -0.08321572],[ 0.42849812  0.35044941 -0.09764266],[ 0.54948038  0.43542042 -0.16489981],[ 0.41960078  0.42901605 -0.1753204 ],[0.5080027  0.44252872 0.00388427],[ 0.46112004  0.44571778 -0.0039095 ],[ 0.51286262  0.58967185 -0.04687761],[ 0.46485269  0.59821624 -0.05185845],[0.51999563 0.74842399 0.04041631],[0.46074721 0.75143325 0.04945094],76,3,Deadlift
508,[ 0.52422065  0.253887   -0.14432305],[ 0.4388229   0.25282559 -0.15063559],[ 0.53665966  0.35070443 -0.08783494],[ 0.42851284  0.34920928 -0.09597401],[ 0.54949576  0.43548214 -0.17434289],[ 0.4196001   0.4290002  -0.17527302],[0.50802326 0.44258422 0.00387568],[ 0.4610067   0.44576037 -0.00390122],[ 0.51301056  0.59083474 -0.04797591],[ 0.46459895  0.59847099 -0.05230341],[0.51994652 0.7485581  0.04392668],[0.46073338 0.75095707 0.05528269],77,3,Deadlift
509,[ 0.52456158  0.25291643 -0.147073  ],[ 0.43882197  0.25224784 -0.14876553],[ 0.53685081  0.35030127 -0.09780035],[ 0.42851627  0.34906435 -0.09480327],[ 0.5495472   0.4358184  -0.18633014],[ 0.41960314  0.42918918 -0.17406635],[0.50803709 0.4426282  0.00380497],[ 0.46093205  0.44576234 -0.00383297],[ 0.51335043  0.59082633 -0.06861253],[ 0.46407416  0.59847403 -0.05654865],[0.51993853 0.74858904 0.03313728],[0.46066377 0.75041586 0.04929812],78,3,Deadlift
510,[ 0.52534604  0.25238058 -0.1492441 ],[ 0.4388186   0.25147036 -0.14836542],[ 0.53699607  0.35022497 -0.09999629],[ 0.42854324  0.34877583 -0.0941469 ],[ 0.5496918   0.43629813 -0.18921195],[ 0.41963214  0.42922133 -0.17410734],[0.50804901 0.44311205 0.00368902],[ 0.46083504  0.44591007 -0.00371826],[ 0.51390344  0.5913251  -0.07495252],[ 0.46326932  0.59842294 -0.06304465],[0.51993287 0.74862236 0.03124056],[0.46036872 0.74981654 0.04709052],79,3,Deadlift
511,[ 0.52605212  0.25187057 -0.14925067],[ 0.43881893  0.25053519 -0.14777936],[ 0.53727728  0.35039783 -0.10240337],[ 0.428543    0.3487854  -0.09415766],[ 0.5498113   0.43704554 -0.19336171],[ 0.41963193  0.4295015  -0.17476176],[0.50805068 0.44341716 0.00369574],[ 0.4607417   0.44604465 -0.00372553],[ 0.5151152   0.5918321  -0.08103416],[ 0.46202642  0.59866017 -0.06560125],[0.51996148 0.74867374 0.03066103],[0.46016127 0.74975628 0.04828015],80,3,Deadlift
512,[ 0.52652961  0.25153413 -0.1497968 ],[ 0.43883276  0.24975888 -0.14769734],[ 0.53756493  0.35055029 -0.10218753],[ 0.42854226  0.34868595 -0.09412968],[ 0.54991126  0.43766391 -0.19138376],[ 0.41962522  0.42962083 -0.17480987],[0.50805575 0.44360277 0.00367373],[ 0.46068609  0.44616079 -0.003705  ],[ 0.51569277  0.59205025 -0.0780891 ],[ 0.46138078  0.5987764  -0.06523538],[0.51996917 0.74870384 0.03125783],[0.46004283 0.74970466 0.04934881],81,3,Deadlift
513,[ 0.52700669  0.25142765 -0.15506577],[ 0.43885154  0.24911807 -0.14984742],[ 0.5379523   0.35066912 -0.11006811],[ 0.42849267  0.34869206 -0.09784145],[ 0.55023462  0.44040957 -0.19651219],[ 0.41952705  0.43057588 -0.17548957],[0.50805652 0.44438723 0.00371411],[ 0.46054316  0.44676372 -0.00374916],[ 0.5162062   0.59189284 -0.08687588],[ 0.46083403  0.59916085 -0.06495135],[0.52007627 0.74859458 0.02945652],[0.45990884 0.74964881 0.05761779],82,3,Deadlift
514,[ 0.52745908  0.251499   -0.15370056],[ 0.43884966  0.2488962  -0.14964877],[ 0.5381797   0.35099989 -0.10756107],[ 0.42827171  0.34898782 -0.09870235],[ 0.55034423  0.44098294 -0.19483255],[ 0.41917387  0.43300819 -0.17719398],[0.50805831 0.44541433 0.00368949],[ 0.46030763  0.44771513 -0.00372666],[ 0.51662147  0.59134591 -0.09737505],[ 0.46007082  0.59945089 -0.07676547],[0.52026385 0.74850726 0.01451526],[0.45965749 0.74965024 0.04448907],83,3,Deadlift
515,[ 0.52790678  0.25151893 -0.15374628],[ 0.4387607   0.24900509 -0.14942983],[ 0.53863055  0.35218757 -0.1123161 ],[ 0.42773584  0.35164464 -0.10120571],[ 0.55065614  0.4439863  -0.20047837],[ 0.41868851  0.43866417 -0.18203312],[0.50813705 0.44599551 0.00367762],[ 0.460219    0.44825366 -0.00371495],[ 0.51761693  0.59143263 -0.11542623],[ 0.45912781  0.59938198 -0.10811853],[0.52069163 0.74846333 0.00149882],[0.45947883 0.74979925 0.01497988],84,3,Deadlift
516,[ 0.52827692  0.25217831 -0.15374516],[ 0.43873635  0.24914548 -0.14944403],[ 0.53885913  0.3541894  -0.11167493],[ 0.42765647  0.3533968  -0.10497489],[ 0.55073923  0.44650793 -0.20095563],[ 0.41851994  0.44234788 -0.18736707],[0.50834101 0.44720206 0.0036776 ],[ 0.46015263  0.44927472 -0.00371534],[ 0.51792341  0.59143031 -0.12891726],[ 0.45867577  0.5994733  -0.11453518],[ 0.52076256  0.74852002 -0.00608867],[0.45946196 0.75004411 0.01174899],85,3,Deadlift
517,[ 0.52845317  0.25272197 -0.15322444],[ 0.4387086   0.24943347 -0.14892602],[ 0.53898501  0.35503712 -0.11115365],[ 0.42761853  0.35425341 -0.10475585],[ 0.55080068  0.44723403 -0.20039134],[ 0.41839403  0.44379303 -0.18743546],[0.50844306 0.44785345 0.00367777],[ 0.46011952  0.44976529 -0.00371588],[ 0.51817411  0.59142756 -0.13311692],[ 0.45844039  0.59937829 -0.12284027],[ 0.52075988  0.74861979 -0.01080128],[0.45942199 0.75013345 0.00442275],86,3,Deadlift
518,[ 0.52914691  0.25417301 -0.15325125],[ 0.43861765  0.25130579 -0.14817409],[ 0.53975427  0.35806394 -0.11150363],[ 0.42747137  0.35745516 -0.10394385],[ 0.55084294  0.44999507 -0.19912401],[ 0.41835329  0.44806498 -0.18644628],[0.50870574 0.4484081  0.0037664 ],[ 0.46002817  0.44988695 -0.00380138],[ 0.51822555  0.59149945 -0.14418009],[ 0.45839739  0.59834367 -0.14168902],[ 0.52064407  0.74907988 -0.02380073],[ 0.45921406  0.7502237  -0.01499512],87,3,Deadlift
519,[ 0.52944428  0.25573191 -0.15099679],[ 0.43832392  0.25443777 -0.14815673],[ 0.5402329   0.36177662 -0.11075519],[ 0.42722231  0.36274377 -0.10742649],[ 0.55098176  0.45285812 -0.19735068],[ 0.41834825  0.4539319  -0.19145419],[0.50882518 0.44979513 0.00421646],[ 0.45978194  0.45059797 -0.00424879],[ 0.51850289  0.59149611 -0.16513851],[ 0.45782626  0.59735078 -0.16265258],[ 0.52047926  0.74969578 -0.04255325],[ 0.4588868   0.7502858  -0.03246055],88,3,Deadlift
520,[ 0.52955711  0.25979349 -0.14369932],[ 0.43813527  0.25780264 -0.14551766],[ 0.54037637  0.36732635 -0.10411558],[ 0.42686081  0.36857238 -0.10771278],[ 0.55099618  0.45803547 -0.18906787],[ 0.41828755  0.46151057 -0.1907095 ],[0.50882578 0.45251805 0.00501445],[ 0.45928347  0.45289534 -0.00505083],[ 0.5186519   0.59149659 -0.18615577],[ 0.45722657  0.59744674 -0.17824198],[ 0.52032256  0.74991304 -0.05362301],[ 0.45866337  0.75026226 -0.04028049],89,3,Deadlift
521,[ 0.52967626  0.26441982 -0.14201851],[ 0.43781525  0.26147979 -0.14555952],[ 0.54058754  0.37265199 -0.10404706],[ 0.42642674  0.37542903 -0.11182646],[ 0.5510754   0.46361679 -0.18948542],[ 0.4182809   0.46913892 -0.19495292],[0.5086714  0.4545894  0.00626064],[ 0.45844799  0.45462137 -0.0062882 ],[ 0.51900977  0.59062761 -0.20480976],[ 0.45645803  0.5973919  -0.20115417],[ 0.52031046  0.74995798 -0.06645046],[ 0.45856744  0.74991757 -0.05729026],90,3,Deadlift
522,[ 0.52988952  0.26623544 -0.14149122],[ 0.43765706  0.26295087 -0.14409249],[ 0.54082358  0.37412095 -0.10395213],[ 0.4263142   0.37639189 -0.11028009],[ 0.5511685   0.46602115 -0.18914573],[ 0.41827971  0.47024718 -0.1933012 ],[0.50866222 0.45533767 0.00633936],[ 0.45821106  0.45535472 -0.00636528],[ 0.51920736  0.58984798 -0.20091553],[ 0.45598307  0.59735429 -0.19641353],[ 0.52030826  0.74998248 -0.07191575],[ 0.45844832  0.74988252 -0.06041708],91,3,Deadlift
523,[ 0.53009874  0.27047479 -0.13606088],[ 0.43745464  0.26729324 -0.13834251],[ 0.54128259  0.37827542 -0.10493196],[ 0.42572606  0.38204703 -0.11047883],[ 0.55136788  0.46988204 -0.19321518],[ 0.41824827  0.47580341 -0.19415733],[0.50853902 0.46064359 0.00628613],[ 0.45781618  0.45925659 -0.00631295],[ 0.51957273  0.58985442 -0.22096834],[ 0.45488888  0.59700513 -0.22322926],[ 0.52032298  0.75003272 -0.08707865],[ 0.45837125  0.74988431 -0.07988074],92,3,Deadlift
524,[ 0.53060383  0.27631882 -0.13751993],[ 0.43714073  0.27261582 -0.13988692],[ 0.54149187  0.38356358 -0.10958035],[ 0.42547709  0.3894875  -0.12209597],[ 0.55147064  0.4772661  -0.20251915],[ 0.418248    0.48250541 -0.20827968],[0.50859898 0.46318907 0.00627568],[ 0.45779845  0.46141678 -0.00630356],[ 0.51987326  0.59064412 -0.23715487],[ 0.45435676  0.59713787 -0.23017602],[ 0.52032328  0.74992198 -0.07548014],[ 0.45843929  0.74918741 -0.06873297],93,3,Deadlift
525,[ 0.53116667  0.2821238  -0.13910134],[ 0.43656275  0.27891606 -0.14316054],[ 0.54202288  0.38996309 -0.11629771],[ 0.42522606  0.3959063  -0.12508973],[ 0.55165446  0.4848271  -0.20765585],[ 0.41824207  0.48882142 -0.20949727],[0.50869876 0.46393067 0.00619607],[ 0.45765379  0.46254045 -0.00621884],[ 0.51984155  0.5916481  -0.25379676],[ 0.45379844  0.59658295 -0.24628133],[ 0.52016664  0.74974489 -0.09388848],[ 0.45843747  0.74823719 -0.08562925],94,3,Deadlift
526,[ 0.53152269  0.28667188 -0.14858992],[ 0.43620703  0.284868   -0.14703995],[ 0.54250604  0.39665911 -0.12528351],[ 0.42497909  0.40230453 -0.12512021],[ 0.55164623  0.49562779 -0.20771617],[ 0.41810399  0.4980641  -0.20541443],[0.50915343 0.46366465 0.00562346],[ 0.45766121  0.46292457 -0.00562816],[ 0.51981848  0.59164584 -0.26358327],[ 0.45315328  0.59588581 -0.26098925],[ 0.52010942  0.74999553 -0.12448844],[ 0.45842594  0.74869925 -0.11547009],95,3,Deadlift
527,[ 0.53164524  0.28732571 -0.14869069],[ 0.43605837  0.28598738 -0.1469956 ],[ 0.54276383  0.397946   -0.12541117],[ 0.42481223  0.40297455 -0.12377827],[ 0.55163848  0.49814838 -0.20854184],[ 0.41796625  0.49878189 -0.20383914],[0.50939137 0.46364489 0.00527135],[ 0.45766687  0.46327057 -0.00526047],[ 0.51981145  0.59154069 -0.26689878],[ 0.45294777  0.59479827 -0.26412562],[ 0.52011186  0.7502045  -0.13195251],[ 0.45842007  0.74867779 -0.12159567],96,3,Deadlift
528,[ 0.53179371  0.29236722 -0.15786751],[ 0.43594286  0.29125002 -0.16155854],[ 0.54318982  0.40480074 -0.13852929],[ 0.42462799  0.40863913 -0.14610551],[ 0.5517115   0.50301552 -0.22630589],[ 0.41778818  0.50506347 -0.22996072],[0.50957078 0.46453077 0.00533801],[ 0.45776409  0.4649902  -0.00532844],[ 0.51988912  0.59527928 -0.27699071],[ 0.45265049  0.59331405 -0.28484857],[ 0.52011162  0.75039107 -0.1183923 ],[ 0.45832014  0.74757475 -0.12012728],97,3,Deadlift
529,[ 0.53189254  0.29653415 -0.17552014],[ 0.43583757  0.29616782 -0.18357925],[ 0.54343343  0.41029105 -0.15576223],[ 0.42451817  0.41191927 -0.17194577],[ 0.55173588  0.50830632 -0.24375473],[ 0.41753855  0.5100491  -0.25837573],[0.50970727 0.46503088 0.005593  ],[ 0.45789662  0.46626639 -0.00559591],[ 0.52000356  0.60289305 -0.26325518],[ 0.4524864   0.59484315 -0.27145261],[ 0.52013135  0.75052303 -0.1079441 ],[ 0.45832101  0.74759895 -0.09899357],98,3,Deadlift
530,[ 0.53187716  0.30198544 -0.1932693 ],[ 0.43541351  0.30407462 -0.19351341],[ 0.54347265  0.41485187 -0.1663945 ],[ 0.42412567  0.41869998 -0.16976579],[ 0.55176061  0.51334691 -0.24379474],[ 0.41753948  0.51773399 -0.24757603],[0.50970608 0.4647159  0.00516209],[ 0.45812699  0.46611825 -0.00515103],[ 0.52065784  0.60161561 -0.25359064],[ 0.45158222  0.59475547 -0.2624262 ],[ 0.52012354  0.75076973 -0.11254855],[ 0.45831442  0.74895459 -0.11396977],99,3,Deadlift
531,[ 0.53186381  0.30751488 -0.19783647],[ 0.43520787  0.31021684 -0.193625  ],[ 0.54379374  0.42214671 -0.17500025],[ 0.42378995  0.42463142 -0.16724418],[ 0.55221748  0.51931286 -0.24775152],[ 0.41756809  0.52331543 -0.2422865 ],[0.51000136 0.46509716 0.00445713],[ 0.45864254  0.4670707  -0.00440477],[ 0.52132553  0.60140371 -0.25653502],[ 0.4509311   0.59302068 -0.27946821],[ 0.52012569  0.75251561 -0.1353884 ],[ 0.45826405  0.74960166 -0.14604567],100,3,Deadlift
532,[ 0.53185034  0.30911487 -0.19875947],[ 0.43503723  0.31089535 -0.19314389],[ 0.54389465  0.4236142  -0.17623243],[ 0.42367056  0.42546117 -0.1663644 ],[ 0.55240101  0.52133024 -0.24829029],[ 0.41756624  0.52414286 -0.24164553],[0.5100956  0.46584284 0.00406526],[ 0.45890921  0.46797574 -0.00399075],[ 0.52157301  0.60086972 -0.25966057],[ 0.45071211  0.591784   -0.28081921],[ 0.52011597  0.75276637 -0.1371492 ],[ 0.45826289  0.74964136 -0.14665331],101,3,Deadlift
533,[ 0.53184098  0.31587416 -0.21470626],[ 0.43495208  0.31746367 -0.20947427],[ 0.54423177  0.43082619 -0.19440384],[ 0.42318627  0.43220201 -0.18632387],[ 0.55274659  0.52752548 -0.26702064],[ 0.41757506  0.53168553 -0.26153791],[0.5101133  0.46816573 0.00359713],[ 0.45889774  0.47030863 -0.003508  ],[ 0.52336198  0.59615225 -0.27795565],[ 0.44913396  0.59106737 -0.28721672],[ 0.52010947  0.75270152 -0.13391846],[ 0.45822003  0.74954951 -0.13556671],102,3,Deadlift
534,[ 0.53183246  0.32205278 -0.21852221],[ 0.43486771  0.3220858  -0.21489982],[ 0.54455942  0.43793747 -0.20251937],[ 0.42279226  0.43664649 -0.1953145 ],[ 0.5530023   0.53435546 -0.27818519],[ 0.41757792  0.53732097 -0.27156368],[0.51013911 0.47022915 0.00344871],[ 0.45890659  0.47251642 -0.0033501 ],[ 0.52321053  0.58989745 -0.29023692],[ 0.44857794  0.59029949 -0.29188341],[ 0.52010882  0.75227964 -0.13688341],[ 0.45813629  0.74955016 -0.13471502],103,3,Deadlift
535,[ 0.53194022  0.33113486 -0.23728012],[ 0.43450898  0.3302547  -0.23435967],[ 0.54462451  0.44468075 -0.22958301],[ 0.42211637  0.44540325 -0.22293775],[ 0.55315584  0.54487157 -0.30622467],[ 0.41761446  0.54562443 -0.30060977],[0.50975353 0.47197956 0.00331624],[ 0.45824367  0.47390249 -0.00320178],[ 0.52303791  0.58407784 -0.29590636],[ 0.44765815  0.58607137 -0.29499859],[ 0.51992404  0.75050855 -0.14709969],[ 0.45749253  0.7485078  -0.14320257],104,3,Deadlift
536,[ 0.53206056  0.33651721 -0.23290397],[ 0.43394393  0.33719769 -0.23079847],[ 0.54463834  0.44850197 -0.2220988 ],[ 0.42132294  0.45274168 -0.21627708],[ 0.55346864  0.55146432 -0.2986908 ],[ 0.41761744  0.5524115  -0.29282624],[0.50953233 0.47615242 0.0030796 ],[ 0.45793441  0.47821435 -0.00295173],[ 0.52293473  0.5842846  -0.29547173],[ 0.4467918   0.58658868 -0.29586628],[ 0.51986712  0.74839175 -0.13678791],[ 0.45734599  0.74814421 -0.13635017],105,3,Deadlift
537,[ 0.5321728   0.33701518 -0.23845509],[ 0.43356875  0.33818558 -0.23765989],[ 0.54462725  0.44879299 -0.23143986],[ 0.42111078  0.45261955 -0.2273951 ],[ 0.55373275  0.55208266 -0.30818078],[ 0.41761509  0.55275732 -0.30409214],[0.50936365 0.47649643 0.0029843 ],[ 0.45774636  0.4784945  -0.00285382],[ 0.52285641  0.58447516 -0.29465431],[ 0.44644406  0.58667457 -0.29440677],[ 0.51975942  0.74818039 -0.13243392],[ 0.45733368  0.74815148 -0.13187595],106,3,Deadlift
538,[ 0.53223765  0.34534439 -0.24260232],[ 0.43315747  0.34646526 -0.24148463],[ 0.54461926  0.45749947 -0.23660745],[ 0.42068952  0.45951161 -0.2343815 ],[ 0.55389994  0.56016761 -0.31598237],[ 0.41751719  0.56119078 -0.31392768],[0.50921583 0.47999221 0.00280718],[ 0.45739093  0.48214456 -0.00266779],[ 0.52279979  0.58415121 -0.31101325],[ 0.44613132  0.58548611 -0.30847126],[ 0.51958048  0.7479738  -0.13368037],[ 0.45706946  0.7473101  -0.13312875],107,3,Deadlift
539,[ 0.53227884  0.35194045 -0.24755643],[ 0.4328132   0.35151985 -0.24543473],[ 0.54456991  0.46285042 -0.2405615 ],[ 0.4204689   0.46299604 -0.23600592],[ 0.55392283  0.56535536 -0.31556264],[ 0.41750494  0.56225896 -0.31312326],[0.5089165  0.48107249 0.0027834 ],[ 0.4566792   0.48344845 -0.00264166],[ 0.52302527  0.58348352 -0.30897677],[ 0.44624099  0.58514118 -0.3053281 ],[ 0.5193482   0.74806678 -0.14673266],[ 0.45687488  0.74734443 -0.14462212],108,3,Deadlift
540,[ 0.53236008  0.35953912 -0.26558313],[ 0.4321748   0.35939217 -0.26138103],[ 0.54444033  0.47250706 -0.26808792],[ 0.42014998  0.47104448 -0.25935826],[ 0.55371135  0.57128417 -0.3525407 ],[ 0.41739985  0.57201594 -0.34290192],[0.508874   0.48551816 0.00278453],[ 0.45633027  0.4877829  -0.00264232],[ 0.52299225  0.58373004 -0.32511008],[ 0.44637915  0.58530241 -0.32144752],[ 0.51905549  0.74775451 -0.1488485 ],[ 0.4568598   0.74791598 -0.14527859],109,3,Deadlift
541,[ 0.53231615  0.36301184 -0.27299502],[ 0.43194154  0.36447963 -0.2700505 ],[ 0.54403198  0.47411725 -0.27633068],[ 0.42014298  0.47489357 -0.26970589],[ 0.55360186  0.57472706 -0.35738599],[ 0.41737881  0.5762614  -0.35168707],[0.50843352 0.48572055 0.00274168],[ 0.45580849  0.48824599 -0.00259618],[ 0.52285451  0.58281898 -0.32517928],[ 0.44646081  0.58446294 -0.31522465],[ 0.51861751  0.7475068  -0.16080049],[ 0.45685768  0.7486918  -0.15218838],110,3,Deadlift
542,[ 0.5322299   0.3634688  -0.26098338],[ 0.43196765  0.36448365 -0.26075643],[ 0.54384571  0.47446996 -0.26051524],[ 0.42015141  0.47516978 -0.25759783],[ 0.5535987   0.57692605 -0.33802855],[ 0.4174076   0.57659525 -0.33604744],[0.50836968 0.48644629 0.00263207],[ 0.45563155  0.48885429 -0.00248924],[ 0.52254385  0.58092576 -0.32277063],[ 0.44653049  0.58318651 -0.30952659],[ 0.51846671  0.74759293 -0.17306128],[ 0.45684141  0.7490322  -0.16103271],111,3,Deadlift
543,[ 0.53219169  0.37005195 -0.26791391],[ 0.43170398  0.37132826 -0.26846439],[ 0.54378229  0.48011541 -0.27379891],[ 0.42017069  0.483069   -0.27130887],[ 0.55368727  0.58516639 -0.35464048],[ 0.41749829  0.58502531 -0.35222325],[0.50820619 0.48898619 0.00261642],[ 0.45537835  0.49173549 -0.0024737 ],[ 0.52184927  0.5804922  -0.32601014],[ 0.44654685  0.58306658 -0.31301564],[ 0.51845247  0.7479744  -0.17183965],[ 0.45670116  0.75021124 -0.15907246],112,3,Deadlift
544,[ 0.53219044  0.37520567 -0.2776894 ],[ 0.43136603  0.37728718 -0.28009412],[ 0.54381543  0.48494291 -0.28512308],[ 0.42018029  0.48841473 -0.28709441],[ 0.55392349  0.59160578 -0.3665576 ],[ 0.41750416  0.59065408 -0.36822855],[0.50814384 0.49028468 0.00267641],[ 0.4553093   0.4938302  -0.00253098],[ 0.520881    0.57923716 -0.33596149],[ 0.44715157  0.58308113 -0.32185471],[ 0.51831084  0.74812627 -0.16654125],[ 0.45669216  0.75025737 -0.1548833 ],113,3,Deadlift
545,[ 0.53227842  0.38284403 -0.29573748],[ 0.4310821   0.38499966 -0.3004826 ],[ 0.54414803  0.49443573 -0.31586659],[ 0.42025605  0.49531901 -0.32361165],[ 0.55436057  0.60099697 -0.40725759],[ 0.41749829  0.59934205 -0.42039555],[0.50830275 0.49231166 0.00285982],[ 0.45532686  0.49564061 -0.00271377],[ 0.52018142  0.57985497 -0.33192012],[ 0.44720319  0.5831399  -0.32192618],[ 0.51816648  0.74939704 -0.16337638],[ 0.45667598  0.75058472 -0.15222654],114,3,Deadlift
546,[ 0.53239727  0.38783082 -0.30269396],[ 0.43075293  0.38882831 -0.30679971],[ 0.54442555  0.50018913 -0.32142964],[ 0.42027482  0.50006831 -0.32796976],[ 0.55463916  0.60495985 -0.41000658],[ 0.41746125  0.60371655 -0.42196307],[0.50857633 0.4936429  0.00293863],[ 0.4553712   0.49723008 -0.00278975],[ 0.5195542   0.57991505 -0.33144325],[ 0.4475109   0.58271712 -0.32154313],[ 0.51806796  0.74938846 -0.16091023],[ 0.45666498  0.75048262 -0.148738  ],115,3,Deadlift
547,[ 0.53244883  0.38951859 -0.30151686],[ 0.43065313  0.39065853 -0.30392805],[ 0.54450446  0.50162613 -0.32234317],[ 0.42028007  0.5008862  -0.32316005],[ 0.55495906  0.60689408 -0.41429746],[ 0.41745791  0.60403132 -0.41602069],[0.50879079 0.49440682 0.00294023],[ 0.45551398  0.49843994 -0.00279089],[ 0.51930374  0.58008897 -0.33362469],[ 0.44757161  0.58217251 -0.32257965],[ 0.51787949  0.74877876 -0.15710022],[ 0.45666358  0.7497828  -0.14310279],116,3,Deadlift
548,[ 0.5325411   0.39653781 -0.32462862],[ 0.43064088  0.39500132 -0.32597846],[ 0.54453373  0.50955546 -0.34623775],[ 0.42029539  0.50482738 -0.34775421],[ 0.5556947   0.61835957 -0.43291   ],[ 0.41737419  0.61024749 -0.43983668],[0.50881094 0.49517348 0.00294353],[ 0.45552978  0.49852991 -0.00279391],[ 0.51934433  0.58011717 -0.33495846],[ 0.44773334  0.58242124 -0.32401302],[ 0.5177846   0.74866658 -0.15322383],[ 0.45665339  0.7496714  -0.13829543],117,3,Deadlift
549,[ 0.53257096  0.40038502 -0.32461017],[ 0.43064684  0.39919078 -0.32868433],[ 0.5445348   0.51452857 -0.34389707],[ 0.4203299   0.50962281 -0.34873393],[ 0.55626261  0.62420291 -0.42731348],[ 0.41737413  0.6153025  -0.43555924],[0.50883883 0.49608359 0.00297519],[ 0.45558086  0.49934167 -0.0028277 ],[ 0.51977158  0.58064222 -0.33289474],[ 0.44774467  0.58272976 -0.32327911],[ 0.51749831  0.7485745  -0.1484763 ],[ 0.45664567  0.74963677 -0.1367839 ],118,3,Deadlift
550,[ 0.53253943  0.40541273 -0.33121049],[ 0.43060815  0.40590614 -0.33168653],[ 0.54444677  0.52090633 -0.35217699],[ 0.42039353  0.51620907 -0.35064888],[ 0.55649537  0.62838691 -0.43500036],[ 0.41723901  0.62051409 -0.43842873],[0.50877851 0.49967697 0.00291189],[ 0.45559242  0.50229621 -0.00276508],[ 0.51983058  0.58166224 -0.33096042],[ 0.44773856  0.5836587  -0.32159284],[ 0.51739782  0.7488122  -0.14690617],[ 0.45663336  0.74984598 -0.13520458],119,3,Deadlift
