,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
834,[0.60725695 0.29515108 0.1236565 ],[ 0.61933208  0.32693055 -0.13303718],[0.53554434 0.27684465 0.1402854 ],[ 0.54742497  0.30092508 -0.2063107 ],[0.53953189 0.37024868 0.0900006 ],[ 0.5558607   0.4228155  -0.21114135],[0.45864514 0.32706398 0.08486798],[ 0.45776421  0.35219204 -0.08478528],[0.35064068 0.35680196 0.09812629],[ 0.3461982   0.37952846 -0.07028747],[0.24244842 0.34007442 0.1411791 ],[ 0.23209737  0.34964997 -0.02246865],110,126,Push-up
835,[0.60718852 0.2949172  0.12361285],[ 0.61964512  0.3284888  -0.13353509],[0.53500628 0.27657923 0.14115988],[ 0.54727256  0.30105099 -0.19968252],[0.5381456  0.3708308  0.09102274],[ 0.55579048  0.42293531 -0.1878514 ],[0.45841968 0.32726997 0.08474904],[ 0.45766068  0.35295424 -0.08466543],[0.35055915 0.35674855 0.09803928],[ 0.34613219  0.37954932 -0.06933529],[0.24244642 0.34011778 0.14194575],[ 0.23216227  0.34981537 -0.02120357],111,126,Push-up
836,[0.60717887 0.29482749 0.12382878],[ 0.62024045  0.32940584 -0.13398708],[0.53464776 0.27661473 0.14116231],[ 0.54726523  0.30129418 -0.19696669],[0.53716755 0.37075171 0.08813272],[ 0.55564159  0.42309943 -0.18149297],[0.45838368 0.32745022 0.08475481],[ 0.45767832  0.35350946 -0.08467145],[0.35054582 0.35677379 0.09799623],[ 0.346156   0.3797636 -0.0695954],[0.24244894 0.34012753 0.14239073],[ 0.23220836  0.350014   -0.02200494],112,126,Push-up
837,[0.60712188 0.29459926 0.12432221],[ 0.62072748  0.33044606 -0.13427857],[0.53450447 0.27487102 0.14574805],[ 0.54732794  0.30142438 -0.19730395],[0.53728378 0.36894733 0.09505779],[ 0.55563378  0.42318818 -0.183786  ],[0.45838079 0.32743558 0.08522949],[ 0.45769724  0.35395968 -0.08514622],[0.35055205 0.35682261 0.09894084],[ 0.34629652  0.38032946 -0.06975927],[0.24256726 0.34013903 0.14722124],[ 0.23226641  0.35040677 -0.02164256],113,126,Push-up
838,[0.60674858 0.29250249 0.13048869],[ 0.62077439  0.33114439 -0.13546766],[0.53393143 0.27479404 0.1470959 ],[ 0.54705584  0.30299422 -0.18476783],[0.53919715 0.36760533 0.09362099],[ 0.55560875  0.42319077 -0.13681437],[0.45831993 0.327021   0.08700666],[ 0.45771775  0.35399374 -0.08691898],[0.35055998 0.35668251 0.10110635],[ 0.34660879  0.38042492 -0.07095098],[0.24269153 0.34014985 0.15011707],[ 0.23235297  0.35064885 -0.02203296],114,126,Push-up
839,[0.60673106 0.29252049 0.13335878],[ 0.62069702  0.33093643 -0.13535953],[0.53375977 0.2763207  0.13394168],[ 0.54665649  0.30301312 -0.15953654],[0.54006612 0.36956295 0.03817379],[ 0.55583495  0.42326388 -0.07393948],[0.45831329 0.32689133 0.0874562 ],[ 0.45773354  0.35391128 -0.08737036],[0.35053498 0.35666519 0.10162699],[ 0.34667626  0.38042763 -0.07200794],[0.24259809 0.34015697 0.14875965],[ 0.2323513   0.35089824 -0.02388346],115,126,Push-up
840,[0.60673046 0.29171365 0.14403009],[ 0.62068641  0.33047649 -0.13882753],[0.53418392 0.27796531 0.1455389 ],[ 0.54663008  0.30386329 -0.16456313],[0.54163146 0.36960772 0.05400512],[ 0.55565363  0.42328641 -0.09082215],[0.45837876 0.32650501 0.09028849],[ 0.45809376  0.35378477 -0.09019999],[0.35031074 0.35547382 0.10169711],[ 0.34666035  0.38025588 -0.07850724],[0.24214238 0.34004787 0.14792947],[ 0.23225103  0.35094488 -0.0332893 ],116,126,Push-up
841,[0.6067307  0.29169714 0.1469357 ],[ 0.62049216  0.32851151 -0.14123689],[0.53391737 0.28137448 0.14534855],[ 0.54555613  0.30359781 -0.16558625],[0.54161757 0.37108034 0.04685185],[ 0.55549359  0.42333686 -0.08988776],[0.45837811 0.32639575 0.09154379],[ 0.45821911  0.35322455 -0.09144862],[0.34918243 0.3553693  0.10175846],[ 0.34624484  0.37981164 -0.08225027],[0.24108003 0.33987814 0.14759111],[ 0.23203214  0.35086909 -0.03765937],117,126,Push-up
842,[0.60687047 0.29059792 0.15159741],[ 0.6198976   0.32281059 -0.14280385],[0.53392029 0.28494561 0.14527373],[ 0.54437095  0.30410954 -0.16014978],[0.54159939 0.37290907 0.03716708],[ 0.55532914  0.42341825 -0.06626406],[0.45946279 0.32548589 0.09308131],[ 0.45932689  0.35038787 -0.09297927],[0.34895891 0.35464412 0.10165104],[ 0.3461152   0.3785677  -0.08746819],[0.23958071 0.33974048 0.14135805],[ 0.2314875   0.35046527 -0.04755059],118,126,Push-up
843,[0.60707867 0.28713745 0.15606295],[ 0.61988229  0.31595996 -0.1427922 ],[0.53428173 0.28509986 0.16826053],[ 0.54433256  0.30413061 -0.18508211],[0.54122007 0.37441558 0.08204453],[ 0.55503011  0.42348239 -0.15752409],[0.4597725  0.32281634 0.09427489],[ 0.45980221  0.34580243 -0.09416641],[0.34821278 0.35266459 0.10159127],[ 0.34507099  0.37543175 -0.09120722],[0.23858765 0.3393234  0.14116043],[ 0.23095053  0.34960896 -0.05275595],119,126,Push-up
844,[0.607072   0.28304696 0.15345699],[ 0.61954248  0.30509669 -0.13546753],[0.53412926 0.28504223 0.16970299],[ 0.54373401  0.30143794 -0.21048979],[0.54157293 0.3756246  0.09039959],[ 0.55451453  0.42324123 -0.24763842],[0.45974541 0.31926176 0.09313372],[ 0.46009314  0.33987743 -0.09301282],[0.34676474 0.35004199 0.09003875],[ 0.34434271  0.37191784 -0.09300713],[0.23647226 0.33934984 0.12170354],[ 0.23020397  0.34949577 -0.06230301],120,126,Push-up
845,[0.60744649 0.28258139 0.15617129],[ 0.6184321   0.29764411 -0.13473062],[0.53537804 0.28711173 0.164268  ],[ 0.54308861  0.30139831 -0.20072587],[0.54693061 0.37661853 0.05679836],[ 0.55446565  0.42242417 -0.18909878],[0.46015418 0.3181971  0.09313157],[ 0.46009302  0.33458096 -0.09302039],[0.34654272 0.34827444 0.08977771],[ 0.34344059  0.36825085 -0.09450673],[0.23608634 0.33888614 0.11974914],[ 0.22950514  0.3482011  -0.06770147],121,126,Push-up
846,[0.60744882 0.28104484 0.15100847],[ 0.6146332   0.28200838 -0.13532352],[0.5388366  0.28885645 0.15354246],[ 0.54234105  0.29905456 -0.20606604],[0.55133891 0.37703899 0.0429184 ],[ 0.55445921  0.42163977 -0.21516006],[0.46016273 0.31682238 0.0929682 ],[ 0.45940924  0.32606331 -0.09285567],[0.34657517 0.34404701 0.09087804],[ 0.34280205  0.36357242 -0.09261627],[0.23612089 0.33820206 0.12383839],[ 0.22931363  0.34689897 -0.06459012],122,126,Push-up
847,[0.60630262 0.27439365 0.15058401],[ 0.61207587  0.27650106 -0.13821223],[0.53860098 0.29033279 0.15471448],[ 0.54083174  0.29913494 -0.21609467],[0.55081397 0.38101003 0.04907435],[ 0.55531198  0.42172417 -0.23913653],[0.45958391 0.31357446 0.09290551],[ 0.45811594  0.32239801 -0.09279632],[0.34659863 0.33915228 0.09122969],[ 0.34274855  0.35900873 -0.09204252],[0.23615585 0.33825091 0.1276554 ],[ 0.22923724  0.34676486 -0.06167873],123,126,Push-up
848,[0.60606408 0.27273437 0.14968754],[ 0.61148924  0.27180126 -0.1422222 ],[0.53842652 0.29363787 0.15267473],[ 0.53845793  0.29905936 -0.20928262],[0.5503431  0.38775581 0.05038069],[ 0.55463755  0.42173791 -0.21396118],[0.45934534 0.30966195 0.0925919 ],[ 0.45759833  0.31871626 -0.09247208],[0.34658682 0.33304587 0.09179363],[ 0.34206846  0.35488701 -0.09169747],[0.23578283 0.33819899 0.12859909],[ 0.22865997  0.34582233 -0.0613063 ],124,126,Push-up
849,[0.60453665 0.26336905 0.14232378],[ 0.60989898  0.26527068 -0.14012609],[0.53829014 0.29311132 0.15677595],[ 0.53864843  0.29940706 -0.20470501],[0.54998761 0.38742608 0.07946356],[ 0.55400962  0.42259577 -0.21770769],[0.458464   0.30343825 0.08900872],[ 0.45672312  0.31175268 -0.08888289],[0.34560055 0.33213398 0.08848969],[ 0.34135881  0.35390154 -0.09154034],[0.23477775 0.33800298 0.12364118],[ 0.22827175  0.34470072 -0.06127996],125,126,Push-up
850,[0.60264605 0.25655839 0.13403918],[ 0.60751128  0.25994438 -0.14002447],[0.53746951 0.29275993 0.15969601],[ 0.53851885  0.2996003  -0.20501156],[0.54895157 0.38858107 0.09470773],[ 0.55218405  0.4228197  -0.22680885],[0.45727262 0.29848194 0.08650161],[ 0.45502266  0.30712581 -0.08637325],[0.34510985 0.33000749 0.08757519],[ 0.34058607  0.35159281 -0.09048424],[0.23400927 0.337735   0.12380403],[ 0.22779809  0.34372371 -0.06018962],126,126,Push-up
851,[0.59923548 0.24491325 0.14008455],[ 0.60516429  0.25176349 -0.14061895],[0.53591305 0.29262972 0.19047011],[ 0.53834629  0.30045062 -0.20345713],[0.54847896 0.38818514 0.14790633],[ 0.55222666  0.42470118 -0.21647611],[0.45527181 0.29136077 0.08663111],[ 0.45341399  0.3026571  -0.08649967],[0.34453848 0.32285666 0.09204761],[ 0.33937785  0.34715873 -0.08999749],[0.23357883 0.33643323 0.1350476 ],[ 0.22721118  0.34134224 -0.05984164],127,126,Push-up
852,[0.59794647 0.23855695 0.13774116],[ 0.60374045  0.24761486 -0.14101985],[0.53440374 0.29073796 0.18120755],[ 0.53842556  0.30074754 -0.2023221 ],[0.54780924 0.38782504 0.13664338],[ 0.55222678  0.42565325 -0.21617335],[0.45341429 0.28537369 0.08505186],[ 0.45142886  0.29812595 -0.08490281],[0.34335691 0.31725773 0.09203519],[ 0.33743003  0.34218365 -0.08394103],[0.23294793 0.33476841 0.13551599],[ 0.22651234  0.33975589 -0.05440994],128,126,Push-up
853,[0.59436983 0.2266026  0.13744707],[ 0.60211265  0.23822242 -0.14024448],[0.5330658  0.29023629 0.17687754],[ 0.53852934  0.30094346 -0.19716081],[0.54535961 0.38795683 0.12390809],[ 0.55222255  0.42646235 -0.21175569],[0.45138228 0.27754366 0.08309504],[ 0.45118135  0.29070374 -0.08293638],[0.34334356 0.31536686 0.08821238],[ 0.3376388   0.33763564 -0.08428621],[0.23247093 0.33323738 0.12783566],[ 0.22603892  0.33835152 -0.05910813],129,126,Push-up
854,[0.59437901 0.22911899 0.13286872],[ 0.59992611  0.23221391 -0.1538557 ],[0.53148752 0.29014561 0.1743208 ],[ 0.53778225  0.30168813 -0.1953591 ],[0.54268259 0.3853254  0.13178402],[ 0.55210286  0.42738155 -0.18796542],[0.45125833 0.27718997 0.08343594],[ 0.45034346  0.28440097 -0.08327815],[0.34420756 0.31237561 0.13591591],[ 0.33781955  0.33190733 -0.09612595],[0.28717425 0.2176304  0.19504669],[ 0.2259033   0.33678886 -0.08600271],130,126,Push-up
855,[0.5909223  0.21853036 0.13692781],[ 0.59740216  0.22399867 -0.15240549],[0.52940661 0.2893329  0.18001604],[ 0.53779298  0.30153638 -0.1935707 ],[0.54080719 0.38480178 0.14302389],[ 0.55204326  0.42987508 -0.18979326],[0.44925371 0.26889589 0.08347944],[ 0.44945014  0.27500513 -0.08330607],[0.34362227 0.30771482 0.12902811],[ 0.33666989  0.32484174 -0.09482522],[0.29259136 0.19343367 0.18878269],[ 0.22305492  0.33665726 -0.08752258],131,126,Push-up
856,[0.58883733 0.21975231 0.14694333],[ 0.5946154   0.21609488 -0.15087149],[0.52836967 0.28762597 0.19839877],[ 0.53783578  0.30006352 -0.19060153],[0.53815341 0.38256541 0.16386223],[ 0.55197036  0.43047807 -0.19076571],[0.44863543 0.26987007 0.08372127],[ 0.44858024  0.27041918 -0.08353564],[0.34211358 0.30971283 0.09872528],[ 0.33631903  0.32557884 -0.0940557 ],[0.24420175 0.29870006 0.14919528],[ 0.22242506  0.33657312 -0.07862636],132,126,Push-up
857,[0.58498281 0.2128911  0.15536515],[ 0.59164757  0.20745912 -0.14981315],[0.52580911 0.28672117 0.20159499],[ 0.53780776  0.29721102 -0.18817399],[0.53625125 0.38184536 0.15634991],[ 0.55122781  0.43047881 -0.19122411],[0.44661799 0.26402733 0.08491381],[ 0.44703567  0.26301789 -0.08473049],[0.33871543 0.30927825 0.0912563 ],[ 0.33444864  0.32351941 -0.09359079],[0.23093407 0.32001162 0.13615248],[ 0.22005217  0.33590531 -0.07809354],133,126,Push-up
858,[0.5844841  0.21057105 0.14793268],[ 0.58939636  0.19965781 -0.15817727],[0.52610999 0.28734699 0.19948365],[ 0.53828561  0.29587942 -0.19523542],[0.53677768 0.38216656 0.14474508],[ 0.55123931  0.43049172 -0.19538011],[0.44619858 0.25984499 0.08476091],[ 0.44543356  0.25812504 -0.08456936],[0.33915144 0.30184606 0.13327971],[ 0.33277759  0.31860757 -0.0965193 ],[0.28187421 0.20232494 0.20765781],[ 0.21763444  0.33533707 -0.09530804],134,126,Push-up
859,[0.57887477 0.194867   0.14917512],[ 0.58629489  0.19256264 -0.15759458],[0.52637655 0.28483167 0.19313394],[ 0.53903902  0.29547584 -0.19381778],[0.53537685 0.37881699 0.14053217],[ 0.55152506  0.43110713 -0.19607307],[0.44294855 0.24901682 0.08557706],[ 0.4442409   0.25279397 -0.08540134],[0.33676946 0.2986137  0.10472552],[ 0.33221334  0.3156178  -0.09565852],[0.23624066 0.30159974 0.15361436],[ 0.21745014  0.33522242 -0.0816709 ],135,126,Push-up
860,[0.57709759 0.19113974 0.13689728],[ 0.58502936  0.18661827 -0.15511447],[0.52429557 0.27682805 0.17796107],[ 0.53902888  0.29267904 -0.19391094],[0.53390658 0.37476927 0.1249235 ],[ 0.55130905  0.43068668 -0.20003639],[0.44045222 0.24506353 0.08322922],[ 0.44165188  0.24662673 -0.08307041],[0.33354747 0.30021897 0.08898903],[ 0.33020687  0.31615716 -0.08811732],[0.22669405 0.31961089 0.12695329],[ 0.21529016  0.33463988 -0.0607796 ],136,126,Push-up
861,[0.57717001 0.18925105 0.1376349 ],[ 0.58187521  0.17583144 -0.15752676],[0.5246883  0.27710098 0.17921111],[ 0.53895211  0.29167715 -0.1965384 ],[0.53393465 0.37474725 0.12503558],[ 0.55085933  0.43061912 -0.20169094],[0.44003847 0.24245207 0.08322211],[ 0.43953657  0.23817785 -0.08306935],[0.33375815 0.29935956 0.08589773],[ 0.33011994  0.31348741 -0.08764607],[0.22660346 0.32367629 0.12455658],[ 0.21572559  0.33434927 -0.05761579],137,126,Push-up
862,[0.57649964 0.18568166 0.13554233],[ 0.57883859  0.16935065 -0.16707605],[0.52589518 0.27733815 0.17591375],[ 0.53865057  0.29190975 -0.20402054],[0.53405112 0.37187892 0.12358575],[ 0.55028659  0.42914683 -0.20162837],[0.43908131 0.24139635 0.08386352],[ 0.43645826  0.23385264 -0.08370261],[0.33393747 0.29762992 0.13564126],[ 0.32805598  0.31083736 -0.10489526],[0.22812204 0.31967282 0.21139638],[ 0.21441384  0.33384186 -0.10015555],138,126,Push-up
863,[0.57513535 0.1818552  0.13567686],[ 0.57708526  0.163837   -0.16518326],[0.5319311  0.2779164  0.17510018],[ 0.53922367  0.29153505 -0.20573927],[0.53536147 0.37598267 0.11318827],[ 0.55029774  0.42807713 -0.20311597],[0.43826044 0.23768613 0.08407717],[ 0.43508413  0.23115411 -0.08392546],[0.3334274  0.29643905 0.12398454],[ 0.32663357  0.30860192 -0.10169194],[0.22917734 0.32013431 0.19006056],[ 0.21386211  0.33383316 -0.08916764],139,126,Push-up
864,[0.57537544 0.17844793 0.12553212],[ 0.57463109  0.15460145 -0.17032869],[0.53672028 0.27805036 0.15034229],[ 0.53986651  0.28999287 -0.21463861],[0.53599823 0.3774682  0.07644349],[ 0.54928577  0.42490265 -0.21853204],[0.43691981 0.2302347  0.08408945],[ 0.43164036  0.22429624 -0.08393946],[0.33345607 0.29361263 0.154081  ],[ 0.32518896  0.30698857 -0.1075082 ],[0.23696545 0.31236136 0.24092895],[ 0.2134497   0.33305618 -0.11038215],140,126,Push-up
865,[0.57444364 0.17197569 0.12757084],[ 0.57332027  0.14966951 -0.16898151],[0.53734601 0.2777718  0.15851627],[ 0.54039568  0.28554553 -0.21463011],[0.53795743 0.3790172  0.09102973],[ 0.54929519  0.42382652 -0.21879506],[0.4371227  0.22785401 0.08491062],[ 0.43145025  0.22416982 -0.08475109],[0.33335641 0.28802371 0.13858819],[ 0.32494485  0.30413148 -0.10701158],[0.23192511 0.31377491 0.21037741],[ 0.21202961  0.33286777 -0.10549664],141,126,Push-up
866,[0.57141376 0.16523808 0.12189461],[ 0.57006818  0.14888333 -0.16692862],[0.53849065 0.27761024 0.15044814],[ 0.54073524  0.2855323  -0.20915693],[0.53810191 0.38195556 0.08648863],[ 0.54911888  0.42324716 -0.20628414],[0.43615291 0.22308244 0.08227864],[ 0.42950591  0.22184104 -0.08213923],[0.33213481 0.28724992 0.10670052],[ 0.32340497  0.30223563 -0.09110931],[0.2274643  0.31620377 0.15725322],[ 0.21018204  0.3322759  -0.07344202],142,126,Push-up
867,[0.56927192 0.16055271 0.12421773],[ 0.56708634  0.14590646 -0.16625912],[0.540093   0.2777454  0.15061168],[ 0.54085851  0.28462744 -0.2086837 ],[0.54052514 0.38362011 0.08605542],[ 0.54902285  0.42199853 -0.20427129],[0.43552521 0.22111702 0.08241855],[ 0.42916775  0.2200425  -0.08227946],[0.33177596 0.28516462 0.09840114],[ 0.32301518  0.29987922 -0.08725946],[0.22528799 0.317316   0.14298013],[ 0.20915791  0.33198893 -0.06428399],143,126,Push-up
868,[0.56660837 0.15398879 0.12074135],[ 0.56430775  0.14627326 -0.16579096],[0.54160309 0.27720875 0.14465784],[ 0.54104561  0.2842094  -0.20508765],[0.54384965 0.3860999  0.08281129],[ 0.54880446  0.42171168 -0.19622093],[0.43194738 0.21685676 0.08170294],[ 0.42585355  0.21866396 -0.08157961],[0.3294237  0.28496373 0.09472286],[ 0.32102716  0.2995747  -0.07990885],[0.22326683 0.31666246 0.13871899],[ 0.20744655  0.33172196 -0.05134453],144,126,Push-up
869,[0.5658896  0.14776532 0.11724637],[ 0.56326395  0.13916513 -0.16580573],[0.54168802 0.26979584 0.14130516],[ 0.54113317  0.28001544 -0.20455532],[0.54349691 0.38084081 0.08094974],[ 0.54770476  0.4186219  -0.19456561],[0.43112907 0.21379657 0.08133838],[ 0.42468876  0.21495542 -0.08122256],[0.32958251 0.28424251 0.12038013],[ 0.32072297  0.29737416 -0.0822047 ],[0.22455546 0.31639782 0.19328152],[ 0.20800894  0.33147427 -0.05777272],145,126,Push-up
870,[0.56456351 0.14398728 0.11974109],[ 0.56224144  0.13114522 -0.16554563],[0.54148734 0.26805872 0.14585815],[ 0.54127753  0.27703866 -0.20378546],[0.54323107 0.37801203 0.08536842],[ 0.54738122  0.41669035 -0.19483037],[0.43026912 0.21031827 0.08148775],[ 0.42408469  0.20939922 -0.08138306],[0.32969359 0.28370929 0.10276714],[ 0.3199538   0.29441252 -0.08226373],[0.22279279 0.31659243 0.15042897],[ 0.20728202  0.33149558 -0.05343001],146,126,Push-up
871,[0.56281501 0.14226919 0.11242076],[ 0.55957329  0.131614   -0.17014115],[0.54126436 0.26894557 0.1306159 ],[ 0.54125297  0.27718797 -0.20461379],[0.54366124 0.37802097 0.06733445],[ 0.54739106  0.41618794 -0.1972948 ],[0.42941558 0.20914318 0.08152714],[ 0.42272538  0.20926325 -0.08142419],[0.32981536 0.28137818 0.13839945],[ 0.31895018  0.29149708 -0.101951  ],[0.22359186 0.31630555 0.21942662],[ 0.20633556  0.33136135 -0.10457145],147,126,Push-up
872,[0.56053287 0.13641167 0.11257096],[ 0.55865359  0.13054514 -0.16935152],[0.54115653 0.26284617 0.12953906],[ 0.54133612  0.27502689 -0.2017372 ],[0.54350626 0.36876824 0.06994225],[ 0.54739612  0.41530997 -0.19396065],[0.42865431 0.20552891 0.08136035],[ 0.42209956  0.20819663 -0.08126251],[0.33226541 0.27638474 0.14949927],[ 0.31776825  0.28927729 -0.10660557],[0.22449186 0.31603184 0.23392868],[ 0.20572649  0.33133563 -0.11362656],148,126,Push-up
873,[0.56038457 0.13607283 0.10668627],[ 0.55775356  0.12782185 -0.16979258],[0.5413844  0.26355678 0.12478738],[ 0.54159749  0.27435574 -0.20069613],[0.54387355 0.36967    0.06714212],[ 0.54746449  0.41542074 -0.19344352],[0.42850849 0.20463087 0.08054577],[ 0.42184496  0.20611425 -0.08046176],[0.33222869 0.27705732 0.14362839],[ 0.31749052  0.28906095 -0.10374261],[0.22178765 0.31654373 0.2228833 ],[ 0.20475373  0.33138347 -0.10106388],149,126,Push-up
874,[0.50402039 0.49048048 0.17234127],[ 0.49494594  0.43400136 -0.30862811],[0.39084297 0.6406092  0.30422914],[ 0.37333566  0.65346265 -0.38933972],[0.45811558 0.79629147 0.30997029],[ 0.47933477  0.85727227 -0.37684879],[0.22282566 0.58945978 0.11803029],[ 0.2159209   0.53303593 -0.11759932],[0.02428315 0.66527534 0.20435956],[ 0.01158872  0.65889883 -0.04341913],[-0.14630508  0.66498047  0.37085816],[-0.17238683  0.67979884  0.11663551],0,127,Push-up
875,[0.5055908  0.46999869 0.13965957],[ 0.50249064  0.44145015 -0.30861822],[0.39089826 0.61443448 0.24805617],[ 0.37322873  0.6533916  -0.36878201],[0.45934942 0.78648072 0.19835033],[ 0.47923416  0.85856307 -0.33471805],[0.21748179 0.57422942 0.11797754],[ 0.21212839  0.5664342  -0.11751894],[0.02747926 0.65245438 0.2372151 ],[ 0.01156569  0.67043942 -0.01353039],[-0.14880334  0.67006522  0.40536022],[-0.17284295  0.6944229   0.14612655],1,127,Push-up
876,[0.50883955 0.47198725 0.12954056],[ 0.50567704  0.44890076 -0.30832645],[0.39109749 0.61180276 0.23876224],[ 0.37219346  0.6535874  -0.36139253],[0.4600431  0.78642714 0.18065281],[ 0.47908306  0.86056793 -0.32736474],[0.21719061 0.57540172 0.11804745],[ 0.20997235  0.58024091 -0.11756576],[0.03339965 0.64999014 0.25083205],[ 0.01211585  0.67632949 -0.00195796],[-0.14685611  0.67537701  0.41946828],[-0.17165209  0.69981372  0.15622926],2,127,Push-up
877,[0.5117467  0.47633526 0.13354526],[ 0.50780171  0.46129337 -0.30812684],[0.3910509  0.61438668 0.25089115],[ 0.37043059  0.65737772 -0.36167365],[0.4616898  0.78588676 0.21408047],[ 0.47870553  0.86318463 -0.32672405],[0.216965   0.58067918 0.11807012],[ 0.20988689  0.59987849 -0.11757667],[0.03302338 0.65080738 0.24041207],[ 0.01151265  0.68638414 -0.01050304],[-0.15653452  0.67650461  0.41593373],[-0.17559466  0.7034865   0.15218359],3,127,Push-up
878,[0.51487309 0.48251218 0.12319297],[ 0.50961471  0.47782224 -0.30765614],[0.39195177 0.6125561  0.2484422 ],[ 0.3687641  0.6632452 -0.3511599],[0.46190169 0.77672821 0.22490765],[ 0.4790543   0.86339325 -0.30640137],[0.21870765 0.59068203 0.11823199],[ 0.21003281  0.60308325 -0.1176989 ],[0.04750258 0.65260923 0.24843472],[ 0.01469085  0.68760598 -0.00100907],[-0.14544587  0.68242812  0.41413376],[-0.17003648  0.70643741  0.1524459 ],4,127,Push-up
879,[0.52006191 0.50095683 0.09679098],[ 0.50981075  0.50143099 -0.308938  ],[0.39380074 0.61328268 0.21721879],[ 0.36581585  0.67512095 -0.3326942 ],[0.46199638 0.77206647 0.18421946],[ 0.47854531  0.8649711  -0.26935726],[0.21952315 0.60216701 0.11649278],[ 0.20982121  0.61482906 -0.11585426],[0.04932352 0.65610194 0.24962947],[0.01565146 0.68800998 0.00573654],[-0.14020634  0.6883505   0.41041851],[-0.16658661  0.70828062  0.1595882 ],5,127,Push-up
880,[0.52311963 0.51114762 0.08800118],[ 0.51016057  0.51398665 -0.30785671],[0.39899537 0.61062235 0.20701456],[ 0.36420584  0.67996603 -0.31866866],[0.46192715 0.76710659 0.16992365],[ 0.47823992  0.86616397 -0.2470867 ],[0.21954185 0.60598785 0.1157723 ],[ 0.20955426  0.62348896 -0.1150967 ],[0.04931737 0.65963066 0.25788131],[0.01599533 0.6918956  0.01490109],[-0.13547648  0.69336289  0.4154405 ],[-0.16518168  0.71010333  0.1694589 ],6,127,Push-up
881,[0.52381766 0.51106423 0.08969133],[ 0.51304036  0.5277465  -0.30773884],[0.40022272 0.60590476 0.21101354],[ 0.36323336  0.6816861  -0.31695592],[0.46224463 0.76805186 0.1689879 ],[ 0.47598821  0.86690187 -0.24206613],[0.21904369 0.60515517 0.11571411],[ 0.20952481  0.63482445 -0.1150369 ],[0.04840444 0.66123307 0.25925624],[0.01611473 0.69857657 0.01207372],[-0.13620526  0.69597965  0.41505638],[-0.16542718  0.71737397  0.16527149],7,127,Push-up
882,[0.52530897 0.51529205 0.09126078],[ 0.51573825  0.54318315 -0.3077378 ],[0.40032196 0.60618007 0.21338363],[ 0.36124298  0.68484664 -0.31263855],[0.46270332 0.76885706 0.16271552],[ 0.47570619  0.86741465 -0.22462215],[0.21855791 0.60689896 0.11572687],[ 0.20942621  0.64958137 -0.11505381],[0.04853479 0.66170985 0.25545105],[0.01633022 0.70441014 0.0089549 ],[-0.1393303  0.6975531  0.4141461],[-0.16887505  0.72256196  0.16101596],8,127,Push-up
883,[0.52742493 0.51981425 0.08464729],[ 0.51834697  0.55383646 -0.30794889],[0.40142426 0.60563326 0.21449986],[ 0.35947368  0.68776834 -0.3126297 ],[0.46353695 0.7690751  0.16977543],[ 0.47485399  0.86758405 -0.22742829],[0.21886586 0.60657996 0.11577341],[ 0.20959783  0.66049576 -0.11509635],[0.04878353 0.66280812 0.25515893],[0.01798097 0.70828587 0.01233392],[-0.13773331  0.69702029  0.41151181],[-0.16711     0.72289479  0.1654544 ],9,127,Push-up
884,[0.52877736 0.52058113 0.07466246],[ 0.52146238  0.5656203  -0.3096039 ],[0.4012911  0.57363802 0.20823325],[ 0.35978037  0.68638581 -0.30362904],[0.46223164 0.76517719 0.16738413],[ 0.4728826   0.86831152 -0.20316181],[0.22151449 0.60622895 0.11624607],[ 0.21163382  0.66517872 -0.115568  ],[0.05388989 0.66483682 0.26252091],[0.02015328 0.7152977  0.01923791],[-0.12912902  0.69670767  0.4227924 ],[-0.1617371   0.72532862  0.17673126],10,127,Push-up
885,[0.53133661 0.52663869 0.07364912],[ 0.52312797  0.57664531 -0.3094753 ],[0.4022111  0.56707382 0.20963353],[ 0.35908768  0.68546134 -0.28835332],[0.4620876  0.76045024 0.17190592],[ 0.4688614   0.86815852 -0.16501576],[0.22296955 0.6092636  0.1164207 ],[ 0.21312889  0.67460823 -0.11574497],[0.05652504 0.67025691 0.25946328],[0.02302861 0.72324711 0.02061106],[-0.12937161  0.699682    0.41435379],[-0.16037029  0.732943    0.17387772],11,127,Push-up
886,[0.53354841 0.53545123 0.05433466],[ 0.52610046  0.59144861 -0.31694204],[0.40203196 0.55958229 0.19095817],[ 0.35879558  0.68476796 -0.28760299],[0.46212915 0.75910234 0.15235095],[ 0.46796483  0.8681348  -0.15255067],[0.22385232 0.60946089 0.11688415],[ 0.21401539  0.67941755 -0.11621149],[0.05748556 0.67319    0.25939062],[0.02394178 0.72698754 0.02177661],[-0.12889233  0.70195383  0.41291267],[-0.16061836  0.73788434  0.1743587 ],12,127,Push-up
