,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
132,[0.56151503 0.4961701  0.15648881],[ 0.43657076  0.6325863  -0.22494771],[0.65162688 0.49625251 0.3769868 ],[ 0.3358286   0.76622391 -0.57569063],[0.67830902 0.32159069 0.591429  ],[ 0.37091035  0.44932136 -0.69182557],[0.75727546 0.87033844 0.10429867],[ 0.7003895   0.96266437 -0.10370314],[0.89808255 0.97012216 0.22576293],[ 0.86428505  1.17476654 -0.04049271],[0.992809   1.20499992 0.44610241],[0.96504062 1.36066747 0.17510654],34,242,Incline bench press
133,[0.56035334 0.50355935 0.15775143],[ 0.4367834   0.63256001 -0.22823612],[0.6514594  0.49117488 0.39462981],[ 0.33637974  0.75295967 -0.579045  ],[0.6812771  0.30555919 0.58709162],[ 0.3661887   0.43772852 -0.69445747],[0.7583797  0.87083232 0.10448207],[ 0.70305121  0.95760173 -0.10386033],[0.89258939 1.01971543 0.28555492],[0.86446625 1.15825963 0.0020967 ],[0.9884153  1.20977557 0.532493  ],[0.96482396 1.35216653 0.23847844],35,242,Incline bench press
134,[0.56083596 0.5051586  0.1609993 ],[ 0.43725061  0.63227248 -0.22339603],[0.6544565  0.4767265  0.38936245],[ 0.33714798  0.73481882 -0.57222325],[0.68028647 0.28271753 0.5825994 ],[ 0.36610407  0.4128429  -0.70468044],[0.75846332 0.87099296 0.10521864],[ 0.70365065  0.95205563 -0.10465719],[0.89086121 1.01119292 0.27987653],[ 0.86245179  1.13391221 -0.00252431],[0.97873992 1.20213354 0.52670109],[0.96263248 1.34243691 0.22533345],36,242,Incline bench press
135,[0.56082767 0.50795174 0.16215095],[ 0.44022375  0.63253373 -0.22967038],[0.65286785 0.46313739 0.39903647],[ 0.34000033  0.71365279 -0.62736058],[0.67896074 0.27385035 0.59297359],[ 0.36594108  0.39538637 -0.83618772],[0.75908339 0.87196994 0.10817066],[ 0.70744288  0.95007855 -0.10755098],[0.89160627 1.0054723  0.27736178],[ 0.86843216  1.09914088 -0.00699404],[0.97965258 1.17774725 0.52406466],[0.96453589 1.30334151 0.18937254],37,242,Incline bench press
136,[0.56274974 0.50697559 0.16087174],[ 0.44124243  0.63251108 -0.247049  ],[0.65196908 0.4425056  0.32584569],[ 0.34127125  0.69533956 -0.68743336],[0.68013614 0.23720771 0.43017179],[ 0.36653104  0.37771577 -0.91729003],[0.75835431 0.87170684 0.10977796],[ 0.70791268  0.9487775  -0.10904169],[0.89246088 0.97188008 0.25663581],[ 0.86980218  1.10382259 -0.02207658],[0.97977144 1.17910612 0.49206725],[0.9644081  1.30414248 0.15602954],38,242,Incline bench press
137,[0.56637025 0.50621879 0.15989771],[ 0.44756308  0.63322121 -0.23425759],[0.65174598 0.42318135 0.28268501],[ 0.34218737  0.65316957 -0.65567523],[0.67925727 0.21253826 0.34730557],[ 0.36698896  0.35875183 -0.84402251],[0.75833732 0.8718043  0.11011248],[ 0.70852441  0.9488818  -0.10934518],[0.905518   0.95725334 0.2485723 ],[ 0.86919677  1.10540628 -0.0246253 ],[0.97834045 1.18508279 0.47792342],[0.96214968 1.31499195 0.15008985],39,242,Incline bench press
138,[0.56895173 0.50577801 0.15696116],[ 0.44862562  0.634417   -0.2163872 ],[0.65148753 0.40015814 0.22811009],[ 0.34295315  0.6207993  -0.58208317],[0.67880559 0.18482327 0.23143294],[ 0.36955592  0.32823044 -0.68599951],[0.758362   0.87150645 0.10697363],[ 0.70853466  0.95082366 -0.10620949],[0.9072451  0.96070319 0.22668682],[ 0.86456478  1.11089981 -0.02774251],[0.97858262 1.19082952 0.44359598],[0.96183908 1.33257973 0.13563731],40,242,Incline bench press
139,[0.56973159 0.50529778 0.15869942],[ 0.44869283  0.63434452 -0.21784095],[0.65107316 0.38911366 0.23156764],[ 0.34599337  0.59631342 -0.55316162],[0.67857099 0.16601358 0.21940507],[ 0.37055975  0.29415038 -0.62160957],[0.7583223  0.86661416 0.10756094],[ 0.70854563  0.95080441 -0.1068386 ],[0.91340202 0.95959371 0.22369152],[ 0.8513      1.12317824 -0.03006078],[0.97577697 1.19017076 0.45695841],[0.95826179 1.3459847  0.13461144],41,242,Incline bench press
140,[0.57015437 0.50540936 0.19610389],[ 0.44900757  0.63348949 -0.18892889],[0.64890808 0.37709647 0.2716029 ],[ 0.35126105  0.57634819 -0.48777276],[0.67381299 0.15415567 0.30332416],[ 0.37186751  0.2711412  -0.53632832],[0.75828797 0.86633986 0.10835373],[ 0.70773184  0.95087159 -0.10775315],[0.9125694  0.94468981 0.26536256],[ 0.82928568  1.12369764 -0.0138018 ],[0.93333131 1.12364984 0.5227797 ],[0.93035942 1.34848273 0.13987289],42,242,Incline bench press
141,[0.56944901 0.50662452 0.21325211],[ 0.44909948  0.63310802 -0.18913221],[0.64311534 0.37729096 0.29074049],[ 0.35604966  0.54098636 -0.49931449],[0.67258728 0.15095976 0.34240866],[ 0.37373349  0.23896714 -0.54751134],[0.75722891 0.86576962 0.10890841],[ 0.70692456  0.95086819 -0.1084115 ],[0.90775472 0.94599569 0.27040893],[ 0.80628985  1.13178051 -0.00778502],[0.91826659 1.12409258 0.55237788],[0.91390312 1.35955691 0.16259268],43,242,Incline bench press
142,[0.56835669 0.50848991 0.22075857],[ 0.44884542  0.6331228  -0.18641701],[0.63617557 0.37321267 0.31237975],[ 0.3583903   0.52325046 -0.47319892],[0.67126775 0.14034684 0.35793254],[ 0.37510449  0.22414166 -0.49187347],[0.75536042 0.86566949 0.10918668],[ 0.70487571  0.9511677  -0.10876969],[0.89834499 0.95928061 0.26494685],[ 0.80779636  1.14334869 -0.01238534],[0.91624302 1.12859297 0.5499388 ],[0.91644281 1.38499725 0.131567  ],44,242,Incline bench press
143,[0.56708449 0.50826824 0.24038838],[ 0.4475581   0.62854755 -0.16420189],[0.63422209 0.36380303 0.31825384],[ 0.3623859   0.49179751 -0.45486635],[0.67122114 0.12592657 0.36545452],[ 0.3777619   0.19885972 -0.46997675],[0.75160283 0.86383104 0.10753581],[ 0.6998331   0.95137328 -0.107183  ],[0.89702702 0.97009557 0.19224642],[ 0.80418652  1.17234623 -0.0600821 ],[0.92187995 1.13575482 0.39529771],[0.91971028 1.4009881  0.0438103 ],45,242,Incline bench press
144,[0.58476603 0.387045   0.32304472],[0.50046152 0.34677449 0.4738864 ],[0.63320458 0.27835566 0.33186081],[0.45032588 0.29672036 0.53796607],[0.6387099  0.15821749 0.50762147],[0.44004422 0.16405687 0.57356399],[ 0.49303976  0.55187953 -0.06027297],[0.43930298 0.52964526 0.06001545],[ 0.43756077  0.56754535 -0.42771295],[ 0.31697458  0.51252675 -0.14050704],[ 0.43141517  0.83246189 -0.41637737],[ 0.32751238  0.76043457 -0.13786717],0,243,Incline bench press
145,[0.58544719 0.38644943 0.3297123 ],[0.5018304  0.34548783 0.49178901],[0.63566166 0.28473976 0.32759279],[0.45028841 0.29624596 0.55081755],[0.63814425 0.16144812 0.47691071],[0.43982002 0.16423285 0.58664715],[ 0.49495104  0.54864579 -0.06054967],[0.43956426 0.52796614 0.06029493],[ 0.43873349  0.56835699 -0.48784944],[ 0.31655782  0.5118432  -0.15571326],[ 0.43188334  0.82832068 -0.44134277],[ 0.32713479  0.75969875 -0.13811661],1,243,Incline bench press
146,[0.58574706 0.38643384 0.336521  ],[0.50225776 0.3433542  0.48994294],[0.63732255 0.29144922 0.32715315],[0.45005307 0.29624495 0.54866505],[0.63784063 0.16422813 0.4684059 ],[0.43972746 0.16504544 0.58606416],[ 0.49554875  0.54784846 -0.06019282],[0.43955979 0.526694   0.05993168],[ 0.43932471  0.5691632  -0.49255747],[ 0.31624445  0.51153022 -0.15561582],[ 0.43203008  0.82844204 -0.44382375],[ 0.32647264  0.75943339 -0.13160968],2,243,Incline bench press
147,[0.58575356 0.38654253 0.34112301],[0.5022493  0.34317523 0.48813725],[0.63840425 0.29929337 0.3278147 ],[0.4499439  0.29696748 0.54331374],[0.63769805 0.17174004 0.47066852],[0.43951097 0.17035826 0.58230847],[ 0.49555579  0.54772925 -0.05990535],[0.43933478 0.52652144 0.0596498 ],[ 0.43954918  0.56955802 -0.49071199],[ 0.31615564  0.51154709 -0.15350318],[ 0.43229219  0.82817507 -0.45435327],[ 0.32566392  0.75935984 -0.12800455],3,243,Incline bench press
148,[0.58575535 0.38652965 0.33946463],[0.50196719 0.34293416 0.48698226],[0.64058453 0.30702502 0.31218231],[0.44939059 0.29961643 0.50791425],[0.63721955 0.17887266 0.43742308],[0.43948039 0.17577043 0.50621277],[ 0.49553937  0.54720092 -0.05994265],[0.43899113 0.5261718  0.05969277],[ 0.43973741  0.57068717 -0.48100424],[ 0.31609944  0.51154709 -0.14969425],[ 0.43259084  0.82808322 -0.45201758],[ 0.32536831  0.7592867  -0.11211225],4,243,Incline bench press
149,[0.58606756 0.38649651 0.32243285],[0.50193727 0.34269142 0.47159395],[0.6418758  0.31416076 0.28123888],[0.44888285 0.30387124 0.47052136],[0.63708073 0.18478177 0.3944771 ],[0.43924558 0.18128927 0.43617377],[ 0.49553522  0.54660088 -0.05996646],[0.43898949 0.52518219 0.05971754],[ 0.43967262  0.57067388 -0.47660503],[ 0.31610665  0.51145631 -0.14638367],[ 0.4331598   0.82789475 -0.42785066],[ 0.3251912   0.7597084  -0.10886176],5,243,Incline bench press
150,[0.58612949 0.38649604 0.30311194],[0.5018127  0.34254345 0.47151497],[0.64263207 0.32247287 0.23244257],[0.44822156 0.31010211 0.4562214 ],[0.63689208 0.18843305 0.31684786],[0.43906257 0.18924068 0.39124039],[ 0.4955087   0.54642743 -0.06005882],[0.43883327 0.52393883 0.05982155],[ 0.43966073  0.57066339 -0.47332975],[ 0.31630924  0.51149261 -0.14425991],[ 0.43334436  0.82784569 -0.41854239],[ 0.32497922  0.75956613 -0.10836457],6,243,Incline bench press
151,[0.58627087 0.38656121 0.29889217],[0.50180292 0.3425537  0.47079322],[0.64371842 0.32696164 0.22091484],[0.44703832 0.31336376 0.46242553],[0.63661951 0.19347924 0.29700479],[0.43904862 0.19190347 0.40993595],[ 0.49548778  0.54577184 -0.06017176],[0.43882024 0.52286649 0.05994638],[ 0.43962082  0.57052165 -0.47526711],[ 0.31636435  0.51148546 -0.14355141],[ 0.43340394  0.82665974 -0.41969568],[ 0.32463136  0.75947052 -0.10319334],7,243,Incline bench press
152,[0.58630794 0.38668266 0.28715622],[0.50179952 0.34253478 0.44862005],[0.64440316 0.33273882 0.20241748],[0.44622961 0.31739238 0.45328343],[0.63600731 0.19826081 0.25946176],[0.4387261  0.19961876 0.4138864 ],[ 0.49547258  0.54504031 -0.05919582],[0.43894154 0.52028269 0.05896523],[ 0.43918434  0.57174075 -0.46696761],[ 0.31641111  0.51146561 -0.12263138],[ 0.4333289   0.8269133  -0.39742151],[ 0.32457837  0.75947058 -0.05942447],8,243,Incline bench press
153,[0.58630204 0.38671011 0.25764292],[0.50198305 0.34241873 0.41940877],[0.64491856 0.34069026 0.1644356 ],[0.44488126 0.31999159 0.41219392],[0.63551354 0.2037259  0.19950694],[0.43861133 0.20539564 0.34303376],[ 0.49512598  0.54511428 -0.05814285],[0.43893391 0.51951712 0.0579036 ],[ 0.43893856  0.57235014 -0.45469365],[ 0.31651673  0.51146698 -0.10182235],[ 0.43322235  0.82802379 -0.36185586],[ 0.3246637   0.75942969 -0.0072444 ],9,243,Incline bench press
154,[0.58630109 0.38735703 0.26069784],[0.50169837 0.34235027 0.4243395 ],[0.64588153 0.34840116 0.14384128],[0.44144222 0.32197466 0.3902292 ],[0.63552314 0.2096516  0.15510908],[0.43824032 0.20797324 0.2827667 ],[ 0.49429125  0.54595333 -0.05753393],[0.4382337  0.51885319 0.05728574],[ 0.43889093  0.57350236 -0.45547587],[ 0.31652105  0.51146692 -0.11424641],[ 0.43303794  0.82842541 -0.37174326],[ 0.32467517  0.76014835 -0.04158376],10,243,Incline bench press
155,[0.58638203 0.38747936 0.26585242],[0.50163609 0.34255144 0.43690097],[0.64782584 0.35417858 0.10772333],[0.43946278 0.32532498 0.40624663],[0.63549256 0.21360728 0.07221452],[0.43614867 0.21368703 0.28390419],[ 0.49406901  0.54634917 -0.05815886],[0.43807852 0.51882708 0.05791349],[ 0.43848485  0.57346648 -0.46932232],[ 0.31633726  0.51146305 -0.13448133],[ 0.43277723  0.82849175 -0.39916641],[ 0.32466429  0.7601459  -0.08203185],11,243,Incline bench press
156,[0.58651388 0.38750944 0.248282  ],[0.50164276 0.34268144 0.41852099],[0.64865893 0.36131883 0.1011401 ],[0.43881714 0.33051956 0.38701722],[0.63645542 0.22047423 0.07587231],[0.43422523 0.21940556 0.2696954 ],[ 0.49392667  0.5466606  -0.05781714],[0.43801156 0.51885062 0.05757515],[ 0.43849009  0.57628632 -0.4680261 ],[ 0.31587034  0.51169068 -0.12474919],[ 0.43274567  0.82850611 -0.38098204],[ 0.32454208  0.76105297 -0.04113609],12,243,Incline bench press
157,[0.58651412 0.38739192 0.21820381],[0.50148308 0.3426857  0.37313196],[0.64890128 0.36834434 0.10198258],[0.43858612 0.33604527 0.3258425 ],[0.63726032 0.23129521 0.10202767],[0.43432555 0.22621806 0.19132537],[ 0.49369329  0.54669464 -0.05614102],[0.43798447 0.51883572 0.05588873],[ 0.43845713  0.57970226 -0.45590815],[ 0.31577712  0.5130415  -0.10596316],[ 0.43275315  0.82847792 -0.33227444],[0.3240951  0.76118362 0.0215895 ],13,243,Incline bench press
158,[0.58655906 0.38729969 0.21594644],[0.50120682 0.34264591 0.37115282],[0.6491037  0.37510976 0.05452197],[0.43705902 0.3415423  0.30498013],[ 0.63769412  0.24204642 -0.00152949],[0.43416932 0.232136   0.14603648],[ 0.49306744  0.54683632 -0.05517581],[0.43758973 0.51883668 0.05491348],[ 0.43868628  0.58125961 -0.45719296],[ 0.31555739  0.51335412 -0.10792193],[ 0.43259487  0.82861733 -0.33759186],[0.32394984 0.76108289 0.01984683],14,243,Incline bench press
159,[0.58653009 0.38736984 0.20929983],[0.50096494 0.34260628 0.35886681],[0.64937061 0.38250151 0.02274021],[0.43543139 0.34955195 0.28304413],[ 0.63799441  0.24987213 -0.06379797],[0.43383282 0.23933698 0.11407118],[ 0.49273673  0.54711097 -0.0546909 ],[0.43709937 0.5188604  0.05442444],[ 0.43879756  0.58102709 -0.45753974],[ 0.31556839  0.5135085  -0.11116313],[ 0.43258676  0.82911986 -0.33888704],[0.32394102 0.76046646 0.01315736],15,243,Incline bench press
160,[0.58652377 0.38737029 0.21463147],[0.50051326 0.34315073 0.36248505],[0.65013945 0.38723016 0.04821106],[0.43459815 0.35466284 0.28617778],[ 0.63792402  0.25575355 -0.00919983],[0.43349811 0.24553226 0.11617132],[ 0.49269482  0.54695952 -0.05462479],[0.43687737 0.51923144 0.0543589 ],[ 0.43891403  0.57932305 -0.45587748],[ 0.31559461  0.51360184 -0.10311951],[ 0.43258455  0.82912564 -0.33092061],[0.32395619 0.76042116 0.01836199],16,243,Incline bench press
161,[0.58651787 0.38737029 0.21343543],[0.50062764 0.34448299 0.3668862 ],[0.65032357 0.39317045 0.04480731],[0.43503851 0.35822007 0.29980466],[ 0.63759887  0.26250499 -0.01287753],[0.43351221 0.25149432 0.14091112],[ 0.49268416  0.54686171 -0.0547778 ],[0.43688112 0.51973331 0.05450568],[ 0.43896908  0.57857043 -0.45510772],[ 0.31566724  0.51390064 -0.09938348],[ 0.43256184  0.82919139 -0.33449313],[0.32394025 0.76095074 0.01916392],17,243,Incline bench press
162,[0.58664733 0.38757339 0.21777098],[0.50128621 0.3455421  0.37068048],[0.65016526 0.40205336 0.03000322],[0.43538314 0.36337778 0.30081418],[ 0.63752151  0.2739121  -0.05808704],[0.43340302 0.25579411 0.13479044],[ 0.49277097  0.5467937  -0.05484783],[0.43720049 0.52004254 0.05457746],[ 0.43907198  0.57986516 -0.45514801],[ 0.31577572  0.51414275 -0.10311133],[ 0.43237105  0.82940894 -0.33934978],[0.32385445 0.76111943 0.00923505],18,243,Incline bench press
163,[0.58673769 0.38779077 0.21279545],[0.50191408 0.34584498 0.35875589],[0.65007091 0.4097549  0.00816116],[0.43551478 0.36822218 0.27970663],[ 0.6373508   0.28335559 -0.10206472],[0.43340129 0.26113087 0.09812716],[ 0.49282935  0.54679686 -0.05433347],[0.43745968 0.52008212 0.05407689],[ 0.43915331  0.58201128 -0.44798544],[ 0.3160221   0.51464176 -0.09719431],[ 0.43227378  0.82941258 -0.33638594],[0.32369193 0.76111752 0.02562506],19,243,Incline bench press
164,[0.58677685 0.38796839 0.20468657],[0.50271177 0.34598583 0.35057095],[ 0.64998859  0.41607407 -0.0043417 ],[0.43589818 0.37315384 0.28720284],[ 0.63709199  0.29064158 -0.12541568],[0.43344131 0.26657924 0.11923771],[ 0.49282753  0.54697347 -0.05417958],[0.43767589 0.5201081  0.0539256 ],[ 0.43923858  0.58464211 -0.42844197],[ 0.31626108  0.51478016 -0.08931785],[ 0.4322578   0.82948673 -0.31818482],[0.32343441 0.7611255  0.04010651],20,243,Incline bench press
165,[0.58741915 0.38797066 0.20276859],[0.50301135 0.34634781 0.33950552],[ 0.6499387   0.42258355 -0.00749382],[0.43722147 0.37689689 0.26801506],[ 0.6371029   0.29960665 -0.1402393 ],[0.4337388  0.27273586 0.08551903],[ 0.49284038  0.54678816 -0.05281688],[0.43776765 0.51992339 0.05256875],[ 0.43961495  0.58536988 -0.41162962],[ 0.31643486  0.51497066 -0.09130056],[ 0.43226492  0.82951939 -0.29911214],[0.32339975 0.76101881 0.03156142],21,243,Incline bench press
166,[0.58756506 0.38797283 0.20518842],[0.50298995 0.34634131 0.33606747],[ 0.64947265  0.42688385 -0.00093533],[0.4382759  0.38076261 0.25169665],[ 0.63704228  0.30280164 -0.13455705],[0.4344072  0.27756727 0.06172322],[ 0.49286106  0.54668427 -0.05122758],[0.43775299 0.51981032 0.05099554],[ 0.439789    0.58503312 -0.40722319],[ 0.31661159  0.51496786 -0.09642517],[ 0.43226349  0.82953185 -0.29070261],[0.32334265 0.76048905 0.02234828],22,243,Incline bench press
167,[0.58771229 0.38760176 0.2037776 ],[0.50309968 0.34632364 0.32858726],[ 0.64871138  0.43280634 -0.00078289],[0.43949017 0.38577789 0.24797779],[ 0.63703692  0.30854413 -0.138063  ],[0.43455544 0.28253525 0.0624308 ],[ 0.4930214   0.54627258 -0.05041651],[0.43804705 0.51933616 0.05020321],[ 0.43995407  0.58581352 -0.40422168],[ 0.31703901  0.51502496 -0.09574452],[ 0.43221846  0.82987487 -0.29909509],[0.32319832 0.75997972 0.02276533],23,243,Incline bench press
168,[0.58812159 0.38626868 0.20482172],[0.50351077 0.34631979 0.32934794],[ 0.64784676  0.43823379 -0.00139818],[0.44061428 0.38985693 0.25478813],[ 0.6369406   0.31634188 -0.14613086],[0.43456137 0.28411838 0.07713355],[ 0.49358973  0.54530913 -0.05057126],[0.43894589 0.51772839 0.05036498],[ 0.44017792  0.58788311 -0.40246379],[ 0.31748441  0.51510656 -0.09019039],[ 0.43212643  0.8303659  -0.30081078],[0.32313225 0.75993896 0.03047475],24,243,Incline bench press
169,[0.58898717 0.38434437 0.2015584 ],[0.50417793 0.34713748 0.32450679],[6.46854341e-01 4.43034917e-01 4.46955703e-04],[0.44254082 0.39236093 0.24691711],[ 0.63740307  0.32432237 -0.13660987],[0.43527105 0.28968188 0.06268224],[ 0.4944205   0.54360574 -0.05049753],[0.44010147 0.51567614 0.05031779],[ 0.44039935  0.58943957 -0.38918641],[ 0.31786203  0.51525027 -0.08042412],[ 0.43201196  0.83142471 -0.29047832],[0.32311296 0.75983346 0.04086808],25,243,Incline bench press
170,[0.58908635 0.38327783 0.20392583],[0.50416094 0.3473269  0.33088541],[0.64585948 0.44718069 0.00325155],[0.44311762 0.39456511 0.25980124],[ 0.63714796  0.32655731 -0.14470425],[0.43534639 0.2900964  0.08621093],[ 0.49504739  0.54329252 -0.05055845],[0.4406521  0.51464611 0.05040519],[ 0.44051155  0.58950901 -0.39311346],[ 0.31804958  0.51550287 -0.08146036],[ 0.43200883  0.83199793 -0.29759878],[0.32310149 0.75908059 0.04043339],26,243,Incline bench press
171,[0.58935344 0.38249195 0.21625549],[0.50392628 0.34748688 0.33503386],[0.64523941 0.45091021 0.00366251],[0.44323713 0.40047067 0.27607459],[ 0.63711345  0.33161861 -0.13333032],[0.43545356 0.29486287 0.12129568],[ 0.49531507  0.54151958 -0.05021595],[0.44066069 0.51350063 0.05008137],[ 0.44059944  0.58945435 -0.39084035],[ 0.31818429  0.51568592 -0.08355404],[ 0.43199512  0.83249724 -0.29372901],[0.32306346 0.75850171 0.03488471],27,243,Incline bench press
172,[0.58971602 0.3820478  0.22277702],[0.50390947 0.34767467 0.33976632],[0.64485037 0.45222455 0.00817759],[0.44317436 0.40486982 0.28808349],[ 0.63710767  0.33626536 -0.13689747],[0.43544716 0.30000463 0.13364138],[ 0.49583802  0.53907663 -0.05027521],[0.44102913 0.51179886 0.05013967],[ 0.44065666  0.58876252 -0.38219172],[ 0.31827146  0.51570314 -0.09520286],[ 0.43195194  0.83247226 -0.29210606],[0.32306972 0.7587049  0.01523467],28,243,Incline bench press
173,[0.5898788  0.38133097 0.22185238],[0.50406826 0.35096282 0.34208885],[0.64336872 0.45408869 0.00649712],[0.4440957  0.40734687 0.32428229],[ 0.63715267  0.34232253 -0.14331481],[0.43508452 0.30393401 0.20063514],[ 0.49699414  0.53659564 -0.05177877],[0.44234267 0.51197857 0.05165185],[ 0.44093034  0.58724755 -0.38430464],[ 0.31850907  0.51708478 -0.08643489],[ 0.43192616  0.8313691  -0.30583811],[0.32319278 0.75964189 0.01536831],29,243,Incline bench press
174,[0.58987117 0.38128588 0.22086431],[0.50419593 0.35239321 0.34347406],[0.64322627 0.45814341 0.00599293],[0.44487077 0.40963861 0.32057825],[ 0.6366964   0.34414884 -0.14963491],[0.43506956 0.30253774 0.18037027],[ 0.49769548  0.53597945 -0.0517624 ],[0.44380489 0.51227963 0.05163207],[ 0.44118062  0.58578479 -0.38979483],[ 0.31849819  0.51865953 -0.08514922],[ 0.43188292  0.83034456 -0.31422061],[0.32322291 0.76021653 0.01574834],30,243,Incline bench press
175,[0.58987463 0.3813096  0.22061911],[0.50475031 0.35520127 0.34360698],[0.64270008 0.45786783 0.00249974],[0.44557172 0.41270116 0.31581923],[ 0.63511509  0.34278506 -0.1534154 ],[0.4347693  0.30691296 0.16920428],[ 0.49762362  0.53576034 -0.05184644],[0.44415599 0.51339573 0.05170012],[ 0.44206315  0.58441937 -0.39773789],[ 0.31846896  0.51983017 -0.08181818],[ 0.43180579  0.82959968 -0.32532713],[0.32322553 0.76051456 0.01731507],31,243,Incline bench press
176,[0.58968627 0.38240984 0.21818493],[0.5049426  0.35885593 0.34301606],[ 6.42338812e-01  4.58847076e-01 -3.55424942e-04],[0.44554684 0.4159821  0.31064495],[ 0.63386619  0.34644383 -0.15674481],[0.43473849 0.30983961 0.16005263],[ 0.49726442  0.5359081  -0.05188105],[0.4440732  0.51557612 0.05172943],[ 0.44255525  0.58717465 -0.40050262],[ 0.31841487  0.52083963 -0.07230013],[ 0.431802    0.82938737 -0.32578915],[0.32322034 0.76073045 0.03917612],32,243,Incline bench press
177,[0.58930814 0.38450831 0.21814393],[0.50484633 0.36074531 0.34188113],[6.42140388e-01 4.60655004e-01 6.03677763e-04],[0.44547182 0.41803414 0.299584  ],[ 0.63255626  0.35035163 -0.15396245],[0.4347358  0.31263107 0.13069837],[ 0.49672273  0.53628987 -0.05185566],[0.44403499 0.51772648 0.05169724],[ 0.44244206  0.5871281  -0.4017202 ],[ 0.3182821   0.52127612 -0.07594889],[ 0.43173939  0.82924151 -0.32522455],[0.32321849 0.76103252 0.03637273],33,243,Incline bench press
178,[0.58931237 0.38643959 0.21455465],[0.50437713 0.3624092  0.33152631],[ 0.64217985  0.46329254 -0.00111313],[0.44542089 0.42028707 0.26668632],[ 0.63267523  0.35435274 -0.15376796],[0.43481734 0.31432214 0.08176499],[ 0.49575424  0.5385229  -0.05094071],[0.44400054 0.51905942 0.0507544 ],[ 0.44258043  0.58990163 -0.40064278],[ 0.31830645  0.52157921 -0.07658218],[ 0.431622    0.82942551 -0.31597212],[0.32316267 0.76122433 0.04548508],34,243,Incline bench press
179,[0.58932996 0.38764951 0.21219479],[0.50350976 0.3638989  0.33309767],[ 0.64221978  0.46514571 -0.00344571],[0.44552222 0.4220382  0.27401263],[ 0.63274008  0.35831067 -0.15627789],[0.43477848 0.31989691 0.09777317],[ 0.49472454  0.53949291 -0.05091142],[0.44352993 0.52021641 0.05072197],[ 0.442709    0.59127241 -0.40141898],[ 0.31830314  0.52154595 -0.07275568],[ 0.4315562   0.82963002 -0.32472736],[0.32310525 0.76122785 0.05068806],35,243,Incline bench press
180,[0.58932441 0.38834962 0.20926856],[0.502451   0.36469808 0.32998994],[ 0.64192116  0.46595496 -0.00365116],[0.44566077 0.42329502 0.27670535],[ 0.63277054  0.36062819 -0.15487857],[0.43455213 0.32417819 0.10536233],[ 0.49445346  0.53959709 -0.05053065],[0.44289777 0.52078491 0.05034073],[ 0.44336408  0.59154516 -0.39800578],[ 0.31840083  0.52155572 -0.07460848],[ 0.43137041  0.82960433 -0.32424575],[0.32316235 0.76173502 0.04586895],36,243,Incline bench press
181,[0.58926302 0.38914365 0.20658714],[0.50167233 0.36520651 0.33137628],[ 0.64126527  0.46630356 -0.00844244],[0.44593921 0.42301941 0.28175393],[ 0.63279331  0.36278623 -0.16488984],[0.43449548 0.32385993 0.12087672],[ 0.49390391  0.54016936 -0.05061235],[0.44194719 0.52161545 0.05042889],[ 0.44338453  0.59247726 -0.39530191],[ 0.31849432  0.52115268 -0.07466675],[ 0.4309355   0.82966262 -0.32309681],[0.3234033  0.76160944 0.04430241],37,243,Incline bench press
182,[0.58926189 0.38935068 0.20722812],[0.50141448 0.36593127 0.33281234],[ 0.64043468  0.46599007 -0.00642412],[0.44592527 0.42371887 0.29401752],[ 0.63268083  0.36274555 -0.16380501],[0.43429285 0.32321477 0.13745043],[ 0.49391279  0.53997082 -0.0506177 ],[0.44170827 0.52159202 0.05043465],[ 0.44335291  0.58880681 -0.39257583],[ 0.31862745  0.52040964 -0.07484517],[ 0.43086225  0.82879871 -0.31678757],[0.32364973 0.76159394 0.03990567],38,243,Incline bench press
183,[0.58927929 0.38955072 0.2079456 ],[0.50110143 0.3660596  0.33352008],[ 0.64011228  0.46567839 -0.00540922],[0.44590986 0.42335495 0.29717028],[ 0.63253975  0.36132106 -0.16215329],[0.43423942 0.32176346 0.13974056],[ 0.49415165  0.53892934 -0.0503739 ],[0.44167179 0.52147835 0.05018346],[ 0.44334441  0.58344096 -0.39638618],[ 0.31865698  0.51969367 -0.07665256],[ 0.43084708  0.8278479  -0.32726514],[0.32385907 0.76151079 0.02942795],39,243,Incline bench press
184,[0.58936155 0.38962567 0.2088017 ],[0.50100386 0.36603883 0.33501756],[ 0.64000618  0.46559873 -0.00509954],[0.44589719 0.42270851 0.30602461],[ 0.63209021  0.36021104 -0.16285537],[0.43414673 0.32099402 0.15530001],[ 0.49473879  0.53836757 -0.05039497],[0.44193646 0.52098292 0.05019924],[ 0.44325346  0.58040124 -0.39550591],[ 0.3186774   0.51912081 -0.08160749],[ 0.43084234  0.82738221 -0.32450002],[0.32427233 0.76150787 0.01808642],40,243,Incline bench press
