,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
397,[ 0.41796213  0.48849821 -0.03633753],[ 0.51385874  0.49983272 -0.16457103],[0.39316744 0.59650409 0.08051383],[ 0.56649804  0.60608101 -0.10401385],[0.41206345 0.49415752 0.18621598],[0.58522564 0.48035443 0.01994856],[0.45852342 0.75194454 0.0693804 ],[ 0.51210982  0.74126351 -0.06964687],[0.47795725 0.74179786 0.36602387],[0.59453112 0.7495417  0.08948409],[0.48208436 0.8546505  0.43878093],[0.56520593 0.90671015 0.10904924],42,214,Lat pulldown
398,[ 0.41799271  0.48882723 -0.02948744],[ 0.51414996  0.4998     -0.15055202],[0.39321628 0.57028586 0.10234436],[ 0.57356167  0.58268619 -0.08743132],[0.41162151 0.45317855 0.22572598],[0.58801961 0.44808444 0.02649627],[0.45942846 0.75197899 0.06787682],[ 0.51304877  0.74256086 -0.06823172],[0.46840391 0.74556738 0.38112307],[0.59424525 0.749749   0.09640203],[0.48127863 0.85666633 0.49647111],[0.56500757 0.90663534 0.15496351],43,214,Lat pulldown
399,[ 0.41803998  0.48914596 -0.02740459],[ 0.51441616  0.49978113 -0.151924  ],[0.39356306 0.56532842 0.10610846],[ 0.57532412  0.57874924 -0.0904633 ],[0.41128856 0.44885334 0.23030061],[0.58921033 0.44343808 0.02574739],[0.46000844 0.75209904 0.06713607],[ 0.51371354  0.74328214 -0.06754614],[0.4670701  0.74847096 0.38938859],[0.59420872 0.74943477 0.10322069],[0.48064539 0.85969085 0.47426718],[0.56488329 0.90486056 0.15422353],44,214,Lat pulldown
400,[0.41828367 0.48865989 0.01680535],[ 0.51472437  0.49888808 -0.13959599],[0.39665505 0.53896302 0.15785551],[ 0.57989526  0.56484503 -0.08450841],[0.4132221  0.41830096 0.28784055],[0.58872789 0.41917548 0.02955322],[0.46048453 0.75212616 0.06792617],[ 0.5138616   0.74379241 -0.06824326],[0.46560431 0.74794108 0.37455568],[0.59420413 0.74838531 0.09443191],[0.47996753 0.85932899 0.43551618],[0.56490093 0.90365219 0.14267828],45,214,Lat pulldown
401,[0.4203428  0.48345128 0.02683264],[ 0.51478034  0.49576834 -0.14050391],[0.39966139 0.51862037 0.17469992],[ 0.58431357  0.54947805 -0.07927804],[0.41566128 0.3908385  0.30394468],[0.5883463  0.40420768 0.04929472],[0.46100408 0.75142592 0.07250086],[ 0.51396894  0.74398082 -0.07306077],[0.4657957  0.74242026 0.37978205],[0.59466356 0.74606931 0.09171478],[0.47977725 0.85726362 0.45445216],[0.56521058 0.90248227 0.14360785],46,214,Lat pulldown
402,[0.42112681 0.48096657 0.01940538],[ 0.51499212  0.49128971 -0.14147837],[0.39982527 0.49657792 0.16307527],[ 0.58899909  0.52200526 -0.07572525],[0.41606441 0.37534219 0.28597751],[0.58839452 0.38676599 0.0562884 ],[0.46158725 0.74919909 0.07399971],[ 0.51377261  0.74398381 -0.07462426],[0.46765107 0.72642869 0.36807632],[0.59494567 0.74288726 0.08891609],[0.48065493 0.85362411 0.4339723 ],[0.56532127 0.90057296 0.14738873],47,214,Lat pulldown
403,[0.42167887 0.47637799 0.02180278],[ 0.51816422  0.48407671 -0.13101263],[0.40046126 0.47503471 0.1677015 ],[ 0.5944519   0.50134647 -0.05955025],[0.41778171 0.35116154 0.28777215],[0.58929986 0.36673155 0.07481501],[0.46183318 0.74687785 0.07470252],[ 0.51370388  0.74399221 -0.07540669],[0.46742156 0.72308791 0.36694875],[0.59718913 0.74046165 0.08408144],[0.48052293 0.84859025 0.4507564 ],[0.56546348 0.90004718 0.1568308 ],48,214,Lat pulldown
404,[0.42212543 0.47551546 0.01554128],[ 0.5188368   0.48157722 -0.13787995],[0.40078679 0.47270593 0.15549167],[ 0.5943836   0.49812216 -0.06931889],[0.41798308 0.35144377 0.27731004],[0.58916736 0.36430502 0.06269462],[0.46189827 0.74658567 0.07504251],[ 0.51357418  0.74462509 -0.0757604 ],[0.46879068 0.72429526 0.3710137 ],[0.59848118 0.73727012 0.09107764],[0.48185873 0.84865052 0.46746364],[0.56550342 0.8977716  0.18682806],49,214,Lat pulldown
405,[0.42227849 0.47320682 0.0120497 ],[ 0.51989967  0.47881764 -0.13940234],[0.40165177 0.4590978  0.15255922],[ 0.59519041  0.48237258 -0.06791399],[0.41914099 0.33222309 0.27219722],[0.58901775 0.34030318 0.0584721 ],[0.46180707 0.74464464 0.07534917],[ 0.51231915  0.74472791 -0.07605627],[0.46885809 0.71203321 0.37176451],[0.59837121 0.73542488 0.09316265],[0.48199525 0.84499627 0.51552075],[0.56614584 0.89776343 0.21221526],50,214,Lat pulldown
406,[4.22232091e-01 4.67690110e-01 5.56943487e-05],[ 0.52040321  0.47241357 -0.1395507 ],[0.40200135 0.44331372 0.13462023],[ 0.59565067  0.471003   -0.07237579],[0.41914755 0.31737915 0.23242892],[0.58890086 0.32651624 0.03472118],[0.46183613 0.74120045 0.07514296],[ 0.51151532  0.74448347 -0.07584942],[0.46960813 0.70843655 0.3713682 ],[0.59905869 0.73492914 0.08800035],[0.48127002 0.8422578  0.48884317],[0.56616479 0.89629775 0.20367053],51,214,Lat pulldown
407,[ 0.4221893   0.46247607 -0.02079984],[ 0.52044809  0.46828187 -0.17172983],[0.40262848 0.42630589 0.09628782],[ 0.59711385  0.45343125 -0.13602   ],[0.41902125 0.30390772 0.16642259],[ 0.58964366  0.3115145  -0.06517168],[0.46202618 0.7396844  0.07710221],[ 0.51125646  0.74409783 -0.07774128],[0.47762388 0.70985061 0.37676686],[0.59985924 0.73406547 0.06246981],[0.48382157 0.84262389 0.49938554],[0.5659073  0.89479113 0.17932715],52,214,Lat pulldown
408,[ 0.42216513  0.45892042 -0.01542712],[ 0.52210897  0.4636189  -0.17731375],[0.40255648 0.41210523 0.10927545],[ 0.59657443  0.43842077 -0.14689992],[0.41898873 0.29248604 0.19063945],[ 0.59021002  0.30032542 -0.07306986],[0.46199891 0.73939461 0.08178084],[ 0.51110876  0.74370259 -0.0823976 ],[0.47856572 0.7093491  0.37474066],[0.60010624 0.73356354 0.03445166],[0.48382589 0.84180021 0.48930851],[0.56618744 0.89738852 0.11827504],53,214,Lat pulldown
409,[ 0.42217728  0.45783943 -0.01269001],[ 0.52195561  0.46314919 -0.16757189],[0.40279022 0.40734449 0.10852191],[ 0.59634179  0.43562853 -0.12814112],[0.41885278 0.29123858 0.16864432],[ 0.59022003  0.2965588  -0.05067821],[0.46195641 0.7397899  0.08136614],[ 0.51094806  0.74390191 -0.08206106],[0.47593069 0.71076751 0.38028809],[0.59999901 0.73248214 0.03303308],[0.48458889 0.84141982 0.50904685],[0.56501931 0.89626068 0.13044199],54,214,Lat pulldown
410,[ 0.42242363  0.45620406 -0.01663637],[ 0.52233231  0.46051949 -0.16627589],[0.40297326 0.39685482 0.09444587],[ 0.59648317  0.42786783 -0.12972856],[0.41860116 0.28253481 0.14887109],[ 0.59020352  0.29194307 -0.05067283],[0.46186292 0.73918259 0.0809631 ],[ 0.5108999   0.74369228 -0.08161497],[0.47520787 0.70466429 0.37897381],[0.60052085 0.73268938 0.01985933],[0.48451695 0.83866996 0.49076751],[0.56490803 0.89632362 0.10319828],55,214,Lat pulldown
411,[ 0.42246243  0.45160007 -0.01491411],[ 0.52233005  0.46021944 -0.16103086],[0.40305457 0.38376099 0.09702774],[ 0.59574956  0.41957167 -0.12316   ],[0.4173708  0.27514282 0.15455572],[ 0.59015179  0.28620294 -0.03189851],[0.4618178  0.73937219 0.08098264],[ 0.51084191  0.74369377 -0.08165052],[0.46800557 0.7042852  0.38220012],[ 0.6017049   0.73219424 -0.00115766],[0.48350325 0.83891392 0.50818658],[0.56475621 0.89797771 0.08119231],56,214,Lat pulldown
412,[0.4233844  0.45025936 0.00992015],[ 0.52235407  0.45916322 -0.14774737],[0.40335643 0.37695593 0.11279314],[ 0.59196109  0.4184539  -0.12035855],[0.41651794 0.26797977 0.1709539 ],[ 0.5917089   0.29454133 -0.02347365],[0.46127447 0.73943537 0.08351966],[ 0.5103448   0.74400765 -0.08436688],[0.4650189  0.70480829 0.39612499],[ 0.60169011  0.73229784 -0.00381248],[0.48198608 0.83872861 0.49843284],[0.56384295 0.89817065 0.04713013],57,214,Lat pulldown
413,[ 0.42554981  0.45044452 -0.00306841],[ 0.52309585  0.45738879 -0.14831083],[0.40474313 0.37532178 0.06645461],[ 0.59187686  0.40078402 -0.12241256],[0.4159297  0.25994691 0.08121678],[ 0.59487534  0.26864502 -0.03519027],[0.46080917 0.73950332 0.08347987],[ 0.51014185  0.74405104 -0.08432829],[0.45659918 0.70101768 0.39091051],[0.60161799 0.73241156 0.00513028],[0.48003337 0.83882767 0.46404979],[0.5638597  0.89824015 0.05574309],58,214,Lat pulldown
414,[ 0.42683998  0.45047066 -0.00562087],[ 0.52348644  0.4569141  -0.14926858],[0.40543565 0.37345299 0.07385919],[ 0.59182578  0.39447781 -0.12117945],[0.41581053 0.25885329 0.10539474],[ 0.59466094  0.25666735 -0.03253122],[0.46058783 0.73922861 0.08352242],[ 0.51002848  0.74404806 -0.08434363],[0.45700294 0.69581985 0.37740692],[6.02102637e-01 7.32501447e-01 1.02981408e-04],[0.47930372 0.83607703 0.42809686],[0.56288356 0.89791584 0.05015561],59,214,Lat pulldown
415,[ 0.42770717  0.45059553 -0.01548134],[ 0.52411908  0.45375541 -0.14770545],[0.40572554 0.36240646 0.03963099],[ 0.59241241  0.38252881 -0.12199339],[0.41575691 0.24503361 0.04026463],[ 0.5941776   0.23660748 -0.05610381],[0.46014526 0.73904908 0.08336309],[ 0.50980771  0.74418831 -0.08416888],[0.45619738 0.69201672 0.3733401 ],[ 0.60237032  0.73258257 -0.01622861],[0.47664392 0.83239406 0.44229141],[0.56103402 0.89791739 0.0500808 ],60,214,Lat pulldown
416,[ 0.42880017  0.44991383 -0.0145625 ],[ 0.52419752  0.4521189  -0.14061061],[0.4071115  0.35304612 0.03262674],[ 0.58995402  0.37511668 -0.11636415],[0.41550395 0.23164317 0.02424976],[ 0.59182936  0.22902648 -0.04485808],[0.45972803 0.7391175  0.08332337],[ 0.50979847  0.7445761  -0.0840909 ],[0.45491001 0.69397414 0.37308979],[ 0.60152304  0.73326862 -0.00513595],[0.4758206  0.83291131 0.42664728],[0.55767512 0.89710736 0.05196864],61,214,Lat pulldown
417,[ 0.42997426  0.44913194 -0.02022675],[ 0.52422363  0.45152661 -0.14165714],[0.4077906  0.34525296 0.02113314],[ 0.58765519  0.37038362 -0.12759691],[ 0.41529557  0.22189848 -0.0028345 ],[ 0.59136832  0.2244343  -0.05940383],[0.45965633 0.73917949 0.08343308],[ 0.50970662  0.74465388 -0.08423427],[0.4562445  0.69529969 0.37328112],[ 0.6014995   0.73477548 -0.00852574],[0.47555292 0.83321226 0.46346375],[0.55744958 0.89713293 0.0627649 ],62,214,Lat pulldown
418,[ 0.43129322  0.44783023 -0.03124332],[ 0.52513802  0.4511514  -0.16171126],[0.41032499 0.34032491 0.01073983],[ 0.58502281  0.36326391 -0.16357966],[ 0.4151642   0.21733324 -0.01040608],[ 0.5913294   0.21788792 -0.12064081],[0.45963424 0.73919749 0.08375911],[ 0.50970209  0.74480069 -0.08458986],[0.45717838 0.70543593 0.36478472],[ 0.60148567  0.73729837 -0.00932521],[0.47534028 0.83560073 0.43718085],[0.55756104 0.89740169 0.06424669],63,214,Lat pulldown
419,[ 0.43200871  0.44698033 -0.02858189],[ 0.52544326  0.45133901 -0.16042782],[0.41213351 0.33870101 0.01622207],[ 0.58313698  0.36203682 -0.15662868],[0.41494891 0.21710587 0.00355735],[ 0.59089565  0.20817068 -0.11552331],[0.45962813 0.73925573 0.0809413 ],[ 0.50984871  0.74494678 -0.08182409],[0.45647171 0.72157234 0.35477287],[ 0.60147119  0.74038708 -0.00365688],[0.47541815 0.83841342 0.39676374],[0.5577935  0.89720619 0.06766571],64,214,Lat pulldown
420,[ 0.43224546  0.44516498 -0.0270703 ],[ 0.52557635  0.44927889 -0.15963584],[0.41331309 0.33348003 0.02521876],[ 0.58228976  0.35558277 -0.15037867],[0.41491622 0.2104145  0.01557008],[ 0.59047431  0.20004514 -0.09601335],[0.45959708 0.73903739 0.08128341],[ 0.50982541  0.7449894  -0.08217629],[0.45689157 0.72086048 0.3616769 ],[ 0.60149103  0.74228573 -0.00186308],[0.47551    0.83922178 0.41776419],[0.55799478 0.89719999 0.06882977],65,214,Lat pulldown
421,[ 0.43264323  0.44205174 -0.02613102],[ 0.52554065  0.4435738  -0.15905355],[0.41378495 0.32781416 0.02444148],[ 0.58081728  0.34973648 -0.14594926],[0.41487923 0.20271412 0.00878996],[ 0.59046692  0.19495951 -0.08367573],[0.45959625 0.73874944 0.081135  ],[ 0.50964797  0.744982   -0.08204681],[0.4559848  0.71305007 0.35146016],[ 6.01447463e-01  7.41734505e-01 -2.44352443e-04],[0.47559842 0.83677173 0.41795972],[0.55872518 0.89453411 0.09849766],66,214,Lat pulldown
422,[ 0.43341789  0.44007286 -0.02305636],[ 0.52698725  0.43602675 -0.14482126],[0.41451702 0.32119438 0.02715425],[ 0.58124906  0.33826473 -0.1195199 ],[0.41452655 0.19629075 0.01219133],[ 0.59166992  0.17826562 -0.03696932],[0.45970264 0.73834395 0.08113592],[ 0.50980538  0.74466193 -0.08204885],[0.46239784 0.69573772 0.34528086],[0.6016289  0.73823088 0.00762528],[0.476697   0.83044255 0.39938885],[0.55943531 0.89250833 0.09634067],67,214,Lat pulldown
423,[ 0.43407506  0.43914416 -0.02880068],[ 0.52794045  0.43107101 -0.14563856],[0.41586372 0.31818479 0.01536252],[ 0.58075392  0.32946655 -0.11828501],[ 0.41430485  0.19465597 -0.00054646],[ 0.59163076  0.15930906 -0.02869239],[0.45984837 0.73830163 0.08067605],[ 0.51009709  0.74441767 -0.08161209],[0.46782258 0.68229055 0.33439162],[0.60142201 0.73520285 0.01331323],[0.48305482 0.8291257  0.37967595],[0.56551421 0.88716733 0.09775198],68,214,Lat pulldown
424,[ 0.43415552  0.43880501 -0.02781373],[ 0.52840507  0.43015909 -0.14334877],[0.41674152 0.31643519 0.02167686],[ 0.58074975  0.32687166 -0.11500543],[0.41406962 0.19315819 0.00798814],[ 0.59160262  0.16001306 -0.03288236],[0.45996076 0.7379232  0.08053558],[ 0.51031107  0.74427634 -0.08147106],[0.47349301 0.67848825 0.34060505],[0.6008535  0.73517597 0.01428231],[0.48737389 0.82565194 0.3881045 ],[0.56605083 0.88761401 0.09888239],69,214,Lat pulldown
425,[ 0.43410578  0.43635711 -0.02646023],[ 0.52818626  0.42739362 -0.14352147],[0.41777828 0.31116635 0.02089292],[ 0.57835782  0.32905957 -0.11725089],[0.4139815  0.18560067 0.00526088],[ 0.59182191  0.16250053 -0.03204186],[0.46005657 0.73756152 0.08067935],[ 0.51050884  0.74362677 -0.08161342],[0.47477245 0.67688966 0.34343731],[0.60024172 0.73519343 0.01714231],[0.48815244 0.82596248 0.4017013 ],[0.56618536 0.88768643 0.09792053],70,214,Lat pulldown
426,[ 0.43408135  0.4341681  -0.02967399],[ 0.526344    0.42641029 -0.16681913],[0.41866109 0.30676812 0.01609906],[ 0.57537943  0.32502937 -0.15237002],[ 0.41397136  0.18003808 -0.00921115],[ 0.59185445  0.15659139 -0.08235924],[0.4600836 0.7363404 0.0816904],[ 0.51050282  0.74276239 -0.08255831],[0.48175991 0.67659932 0.3346754 ],[0.59924316 0.73518431 0.01088485],[0.49329349 0.82304376 0.41797674],[0.56605381 0.88664836 0.12118789],71,214,Lat pulldown
427,[ 0.43427899  0.43336901 -0.02131169],[ 0.52607167  0.42637357 -0.17991672],[0.42048544 0.30350932 0.04116571],[ 0.57506424  0.31774083 -0.17281643],[0.41395062 0.17727254 0.01093292],[ 0.59184229  0.14977702 -0.10050859],[0.46005037 0.73618722 0.08762851],[ 0.51015091  0.74262607 -0.08846457],[0.48954758 0.67803806 0.33787444],[0.5992043  0.73099577 0.00591605],[0.49342301 0.82325625 0.41404113],[0.56681824 0.88389754 0.11336315],72,214,Lat pulldown
428,[ 0.43480936  0.4334344  -0.03113212],[ 0.52436274  0.42720458 -0.20150349],[0.42101029 0.30367622 0.03340399],[ 0.57321799  0.31627926 -0.20490684],[4.13736880e-01 1.72469214e-01 3.78909433e-04],[ 0.59149683  0.14435486 -0.14480905],[0.45979372 0.73587644 0.09083835],[ 0.50860393  0.74261624 -0.09161131],[0.49496129 0.6781081  0.33553305],[ 0.59917653  0.72950286 -0.00842286],[0.49419931 0.82379812 0.41876051],[0.56858605 0.88021576 0.1089256 ],73,214,Lat pulldown
429,[ 0.65903145  0.7879523  -0.4058173 ],[ 0.70331961  0.70647359 -0.18181883],[ 0.63102061  0.51243836 -0.50065321],[ 0.69753331  0.43308771 -0.11223102],[ 0.61907458  0.22741854 -0.49437192],[ 0.71551734  0.23638248 -0.20846415],[ 0.59501058  1.10527372 -0.07894753],[0.62119204 1.04449284 0.07932214],[ 0.59546828  0.88541901 -0.04999563],[0.61012691 0.7292574  0.16549399],[0.58863968 0.73462486 0.19942564],[0.59933925 0.70070541 0.33435038],0,215,Lat pulldown
430,[ 0.66268378  0.79024595 -0.44142228],[ 0.7034961   0.72025597 -0.12675571],[ 0.63205111  0.51729453 -0.58075249],[ 0.69571835  0.44667348 -0.05781609],[ 0.61938149  0.23471119 -0.63386512],[ 0.71413863  0.23647152 -0.15310599],[ 0.58870184  1.13692474 -0.09689813],[0.61236203 1.0766784  0.09716737],[0.56412208 1.10257804 0.01424389],[0.56453449 1.02761865 0.24385282],[0.50639778 1.22814167 0.29591754],[0.50770497 1.20998204 0.44917834],1,215,Lat pulldown
431,[ 0.66345304  0.79051137 -0.41849563],[ 0.70348257  0.72452849 -0.10013118],[ 0.63171059  0.51721144 -0.55539358],[ 0.69329131  0.45910889 -0.01942581],[ 0.61938214  0.23299967 -0.58855939],[ 0.7140196   0.23941599 -0.12867141],[ 0.58656347  1.13561976 -0.09479714],[0.61200619 1.07947612 0.09509851],[0.57023269 1.01514173 0.0015346 ],[0.57531959 0.9009257  0.22915946],[0.53448647 1.14658833 0.29926747],[0.53519267 1.08611178 0.42557758],2,215,Lat pulldown
432,[ 0.66560113  0.78578722 -0.42715564],[ 0.7023465   0.72635293 -0.11783151],[ 0.63031173  0.51846278 -0.57476729],[ 0.68684459  0.46035537 -0.03600715],[ 0.61807686  0.2353294  -0.60224521],[ 0.70751858  0.23988396 -0.14263037],[ 0.58636457  1.14487708 -0.09375761],[0.6069088  1.08466625 0.09406725],[ 0.57265937  0.99176174 -0.007523  ],[0.58075821 0.8550061  0.22612643],[0.54033595 1.05636036 0.29624209],[0.54209918 0.9192968  0.42326137],3,215,Lat pulldown
433,[ 0.66544831  0.79501837 -0.39987689],[ 0.70415819  0.7445901  -0.04502283],[ 0.61395258  0.51714647 -0.57216668],[0.6887629  0.47463927 0.04442767],[ 0.61796117  0.23628874 -0.54782116],[ 0.70784241  0.25995204 -0.09204332],[ 0.58323389  1.15703845 -0.09629203],[0.60651928 1.12201273 0.09679585],[ 0.57441247  0.86295301 -0.07204998],[0.59926379 0.80095112 0.13707258],[0.57639116 0.56578243 0.12675351],[0.60339272 0.55786407 0.2743465 ],4,215,Lat pulldown
434,[ 0.66478324  0.78184819 -0.37297946],[ 0.70436478  0.7549302  -0.01341827],[ 0.59549427  0.51674706 -0.52493829],[0.6888119  0.48648643 0.06842545],[ 0.61617774  0.24906746 -0.51582563],[ 0.71006113  0.28167269 -0.06935907],[ 0.57466346  1.17795026 -0.10099343],[0.59648532 1.15044487 0.10163517],[ 0.57631558  0.86330515 -0.08934309],[0.59927464 0.80014032 0.14722398],[0.57148355 0.60605961 0.15110859],[0.59615856 0.60478765 0.2991201 ],5,215,Lat pulldown
435,[ 0.66236752  0.7943396  -0.36927256],[ 0.70853209  0.75893199 -0.02204718],[ 0.5939225   0.51939285 -0.51068771],[0.69361037 0.4909851  0.06624925],[ 0.6151883   0.25387129 -0.50251758],[ 0.71015531  0.28252661 -0.08010329],[ 0.57626843  1.19036889 -0.09955632],[0.59871781 1.16420889 0.10016423],[ 0.57762855  0.84406716 -0.08396021],[0.60116637 0.79149115 0.10785702],[0.57859623 0.50085431 0.11048891],[0.60971051 0.51132977 0.24631229],6,215,Lat pulldown
436,[ 0.66180402  0.80516678 -0.37872082],[ 0.71143597  0.76407832 -0.02645793],[ 0.5857079   0.53056175 -0.51562518],[0.69109428 0.50247192 0.06063696],[ 0.61373961  0.26323369 -0.52968949],[ 0.70510137  0.28332862 -0.06276842],[ 0.57586539  1.22423732 -0.10569718],[0.59868723 1.18722022 0.10614666],[ 0.56800473  1.03457522 -0.07844485],[0.58339816 0.94788325 0.20267908],[0.53433067 0.9790836  0.15954809],[0.56975228 0.98059034 0.35605794],7,215,Lat pulldown
437,[ 0.6612128   0.81063151 -0.37164101],[0.709324   0.77736592 0.02964162],[ 0.57615012  0.54302502 -0.5094111 ],[0.67682177 0.50545901 0.10981591],[ 0.60825998  0.28760287 -0.52075219],[ 0.69247752  0.2828607  -0.02657988],[ 0.57229275  1.24826694 -0.11219842],[0.588166   1.23155165 0.11275258],[ 0.5791086   0.99338412 -0.09753089],[0.58062297 0.91085351 0.19967267],[0.53573853 0.86564171 0.16745609],[0.55735147 0.85722941 0.36667636],8,215,Lat pulldown
438,[ 0.66138709  0.81999695 -0.34688509],[0.70881039 0.78394294 0.08267586],[ 0.55037916  0.6001966  -0.44708532],[0.62362015 0.54752451 0.16898452],[ 0.6041106   0.33179167 -0.43593645],[0.66036248 0.2947866  0.01372384],[ 0.57678521  1.29112673 -0.11372125],[0.58466363 1.26794505 0.11440233],[ 0.59374923  0.98949176 -0.09387456],[0.5829221  0.91050017 0.12004099],[0.56615311 0.66844392 0.14000376],[0.5959357  0.62393129 0.31813493],9,215,Lat pulldown
439,[ 0.66591048  0.82975942 -0.41639307],[0.69424427 0.77785408 0.11396448],[ 0.54594213  0.6246444  -0.55727035],[0.59418565 0.5316993  0.13799046],[ 0.60256618  0.35546094 -0.54531395],[0.63886082 0.32098192 0.01023433],[ 0.58108127  1.32852304 -0.16535695],[0.57197595 1.27179062 0.16653088],[ 0.56047505  1.64012313 -0.12093718],[0.52967083 1.50946939 0.23017515],[0.48659948 1.91785705 0.14821135],[0.43687895 1.8653096  0.41983509],10,215,Lat pulldown
440,[ 0.6732195   0.83571172 -0.37726164],[0.68188471 0.77553535 0.11862656],[ 0.54221708  0.64300811 -0.51052761],[0.60614955 0.52542365 0.19099861],[ 0.59476209  0.37652737 -0.48008308],[0.64907271 0.33166644 0.06473667],[ 0.59592831  1.32568145 -0.14585295],[0.57070202 1.28140986 0.14671555],[ 0.61497456  1.25542271 -0.16293517],[0.54069674 1.16537416 0.22062413],[0.51234299 1.27639711 0.06484529],[0.4985376  1.19845283 0.2910839 ],11,215,Lat pulldown
441,[ 0.67744863  0.83359474 -0.3808828 ],[0.67028874 0.77731371 0.18563493],[ 0.5388121   0.65598565 -0.53751576],[0.58599508 0.5602529  0.21339177],[ 0.58764619  0.37815917 -0.48746336],[0.63151824 0.34602982 0.10123203],[ 0.59597033  1.35114348 -0.17080659],[0.56591696 1.30835617 0.17205498],[ 0.57469672  1.65997374 -0.1505319 ],[0.52170891 1.56910026 0.23411962],[0.47678086 1.95695508 0.1004164 ],[0.416417   1.93450928 0.36736456],12,215,Lat pulldown
442,[ 0.68676418  0.83145809 -0.36810568],[0.65619594 0.79135853 0.24007303],[ 0.53993529  0.67822927 -0.53047329],[0.55799568 0.64088267 0.29045707],[ 0.58691967  0.40281153 -0.4923062 ],[0.61392462 0.40159166 0.2150681 ],[ 0.59898394  1.37222588 -0.16882947],[0.55233669 1.33149683 0.17069325],[ 0.56064361  1.82130146 -0.13554239],[0.49920872 1.73810208 0.22192763],[0.47463694 2.10658836 0.11480527],[0.40167087 2.09318542 0.36926362],13,215,Lat pulldown
443,[ 0.68725586  0.83025336 -0.33401331],[0.66367161 0.78897941 0.24539919],[ 0.53521228  0.72029668 -0.45119941],[0.57470137 0.68907672 0.36902636],[ 0.58782095  0.4436309  -0.37014478],[0.61402214 0.48484606 0.36575434],[ 0.59821916  1.37065518 -0.16068591],[0.557266   1.33761501 0.1624565 ],[ 0.55840856  1.80678785 -0.12887919],[0.51016819 1.74508905 0.21676107],[0.46601304 2.13087988 0.10563479],[0.41064042 2.11107135 0.33274704],14,215,Lat pulldown
444,[ 0.68608057  0.82988876 -0.34473413],[0.69036263 0.8107363  0.28194568],[ 0.51894128  0.75983328 -0.38005427],[0.56839728 0.71497184 0.49421576],[ 0.58019036  0.47101748 -0.16740803],[0.61097783 0.50102711 0.61423928],[ 0.59596622  1.40144217 -0.17256893],[0.56780243 1.39130723 0.17410125],[ 0.55847943  1.64696419 -0.10889587],[0.53854758 1.5924387  0.23760448],[0.46867737 1.9425019  0.19270225],[0.43413392 1.95836794 0.4167462 ],15,215,Lat pulldown
445,[ 0.68549228  0.82960939 -0.34968042],[0.70064068 0.81049925 0.26042899],[ 0.51628411  0.76304901 -0.37924463],[0.58062375 0.7036851  0.46496326],[ 0.57593369  0.47964126 -0.16025513],[0.60927874 0.4886356  0.57179731],[ 0.59393954  1.41196048 -0.17581782],[0.57971543 1.3985244  0.17727123],[ 0.5476436   1.59529448 -0.10029864],[0.54827988 1.53330827 0.25285   ],[0.47331756 1.93512142 0.22021849],[0.44973958 1.92174411 0.4490515 ],16,215,Lat pulldown
446,[ 0.6899389   0.82883579 -0.35233891],[0.70005792 0.8088451  0.25036535],[ 0.51980454  0.79902595 -0.41770512],[0.56007403 0.7533561  0.41145375],[ 0.5763495   0.51112854 -0.28779215],[0.60647285 0.52687716 0.47673947],[ 0.60901278  1.42223525 -0.16970883],[0.57741052 1.39798343 0.17131215],[ 0.55908096  1.84579206 -0.09177642],[0.52642691 1.78481376 0.23964646],[0.48600975 2.22514462 0.20106412],[0.45343009 2.20126724 0.42033917],17,215,Lat pulldown
447,[ 0.68924087  0.82806134 -0.34756556],[0.69896477 0.81600839 0.25952327],[ 0.51582927  0.83624071 -0.38472921],[0.55668896 0.79389513 0.43793064],[ 0.5780372   0.54458022 -0.18746495],[0.60372388 0.55312783 0.55359089],[ 0.60716993  1.43853509 -0.16863526],[0.57765114 1.42764664 0.17038356],[ 0.55862463  1.81199038 -0.09212875],[0.52771378 1.78863418 0.21808876],[0.4889456  2.19891    0.16865093],[0.45472854 2.2035954  0.34258983],18,215,Lat pulldown
448,[ 0.69282901  0.83668542 -0.37756899],[0.69819891 0.81554204 0.23141637],[ 0.51612902  0.90101606 -0.4093295 ],[0.53754073 0.81414396 0.4119435 ],[ 0.57793218  0.61600631 -0.22567073],[0.57831132 0.56964511 0.3852852 ],[ 0.61529022  1.44564688 -0.17189454],[0.57376349 1.41392028 0.17414168],[ 0.5676288   1.90116739 -0.10629884],[0.51607662 1.84359181 0.21905439],[0.49115714 2.28532672 0.15621662],[0.44934407 2.25774097 0.34334952],19,215,Lat pulldown
449,[ 0.69618398  0.84804571 -0.40375331],[0.65970296 0.81245041 0.20844957],[ 0.51745504  0.93126196 -0.4460724 ],[0.52817112 0.82179642 0.1734861 ],[ 0.57539642  0.64213741 -0.26939112],[ 0.56676704  0.60576671 -0.03209231],[ 0.62466055  1.43804419 -0.17119917],[0.56671679 1.39573562 0.17353892],[ 0.57976657  1.88541317 -0.14660679],[0.50443643 1.81805038 0.22228457],[0.50065869 2.27485156 0.09147858],[0.44616443 2.23537707 0.35079822],20,215,Lat pulldown
