,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
998,[ 0.67340237  0.49957818 -0.10766852],[ 0.62361491  0.6429531  -0.33554712],[0.59561789 0.40067092 0.11466794],[ 0.47565857  0.66261339 -0.31591928],[0.61834335 0.50608993 0.26181376],[ 0.50478172  0.81892937 -0.27616462],[0.44282138 0.48258859 0.10136077],[ 0.41520372  0.55895191 -0.10133546],[0.31563222 0.44815043 0.29575738],[0.28710666 0.51143909 0.148131  ],[0.18627074 0.38978547 0.52025706],[0.16120547 0.42171794 0.38325793],68,97,Push-up
999,[ 0.67366469  0.50137055 -0.10750162],[ 0.62360531  0.64653581 -0.33588555],[0.5951277  0.40121728 0.11706408],[ 0.47564459  0.66299236 -0.31657082],[0.61793113 0.50629693 0.26703778],[ 0.50475466  0.81892157 -0.27739334],[0.44285402 0.48489973 0.10117705],[ 0.41523224  0.56202567 -0.10115094],[0.31560358 0.44888175 0.29689518],[0.28704014 0.5138337  0.14822242],[0.18636112 0.38977456 0.52471483],[0.16118327 0.42177895 0.38517746],69,97,Push-up
1000,[ 0.67382652  0.50449955 -0.10750602],[ 0.62356132  0.65123975 -0.33528292],[0.5950976  0.4027417  0.11591847],[ 0.47558537  0.66329241 -0.31621605],[0.61771905 0.51011115 0.26297623],[ 0.50446224  0.81888324 -0.27653947],[0.4427802  0.48722574 0.1004153 ],[ 0.41520292  0.56406939 -0.10038482],[0.31566706 0.44948632 0.29502156],[0.28728828 0.51598048 0.14831276],[0.18609865 0.38978761 0.51922029],[0.16132897 0.42190069 0.38292944],70,97,Push-up
1001,[ 0.67411929  0.50639182 -0.10754752],[ 0.62351722  0.65558368 -0.33403742],[0.59507829 0.40438071 0.11489407],[ 0.47520342  0.66381824 -0.31430009],[0.61774331 0.51983452 0.26037446],[ 0.50446028  0.81879109 -0.27570131],[0.44275787 0.48882362 0.09901889],[ 0.41550547  0.5685997  -0.09898524],[0.31571656 0.45132363 0.29365528],[0.2876032  0.52169764 0.14849176],[0.18561104 0.39039165 0.51858205],[0.16147901 0.42309538 0.38294819],71,97,Push-up
1002,[ 0.67430264  0.5070399  -0.1093636 ],[ 0.62348497  0.65841728 -0.33411172],[0.59502721 0.4051767  0.11008785],[ 0.4748174   0.66448051 -0.3143746 ],[0.6176824  0.52485538 0.25214717],[ 0.50434661  0.81909901 -0.27654144],[0.4428094  0.49013343 0.09850954],[ 0.41583979  0.57098675 -0.09847317],[0.31578541 0.45153821 0.29410321],[0.28768519 0.52646089 0.14904614],[0.18559626 0.39171055 0.52100122],[0.16188265 0.42590576 0.38314754],72,97,Push-up
1003,[ 0.67444128  0.5092085  -0.11215482],[ 0.62371123  0.66110092 -0.33690643],[0.59502298 0.40569845 0.10957105],[ 0.47480485  0.66446948 -0.31784219],[0.61802232 0.52652287 0.25531271],[ 0.50431865  0.81915098 -0.28112236],[0.44285268 0.49142841 0.09851483],[ 0.41595751  0.57262933 -0.09847938],[0.31615007 0.45143309 0.29420412],[0.28758782 0.52705294 0.15043202],[0.18617354 0.39176735 0.52342486],[0.16194919 0.42685115 0.38553131],73,97,Push-up
1004,[ 0.6745072   0.51126337 -0.11305836],[ 0.62377113  0.66269952 -0.34441715],[0.59509027 0.40692982 0.10910837],[ 0.47465947  0.66481465 -0.32367286],[0.61212957 0.52763176 0.25218767],[ 0.50435275  0.81857264 -0.28318271],[0.44293946 0.49245101 0.09867023],[ 0.41605225  0.57387596 -0.09863438],[0.3167389  0.45142561 0.29844278],[0.28749129 0.52889174 0.15150318],[0.18791094 0.3917948  0.53343266],[0.16200313 0.42736414 0.38838595],74,97,Push-up
1005,[ 0.67460698  0.51462388 -0.11278381],[ 0.62426829  0.66484863 -0.34100869],[0.59538376 0.40795851 0.10799097],[ 0.47478047  0.66474533 -0.32068369],[0.61489195 0.52700162 0.25279006],[ 0.50434816  0.81859541 -0.2808795 ],[0.44297448 0.49399549 0.09837994],[ 0.41605425  0.57529849 -0.09834682],[0.31700557 0.4514496  0.29833269],[0.28748089 0.53051627 0.15193106],[0.18831559 0.39173126 0.53250968],[0.16202998 0.42788747 0.38851881],75,97,Push-up
1006,[ 0.67465568  0.51655161 -0.11330354],[ 0.62479943  0.66831428 -0.34257662],[0.59539437 0.40825018 0.10843772],[ 0.47494712  0.66432565 -0.32324383],[0.61537725 0.52666944 0.25474757],[ 0.50434524  0.81863689 -0.28282803],[0.44342947 0.49528012 0.09840996],[ 0.41630539  0.57639015 -0.09838087],[0.31731403 0.45148423 0.2995142 ],[0.28745869 0.53180367 0.1529973 ],[0.18831451 0.39163288 0.53588074],[0.16202527 0.42811784 0.39160159],76,97,Push-up
1007,[ 0.6750828   0.5178749  -0.11587026],[ 0.62519044  0.67152435 -0.34280539],[0.59541452 0.40855891 0.10429417],[ 0.4755646   0.66391516 -0.32322332],[0.61603165 0.52602476 0.25044757],[ 0.50450951  0.81870866 -0.28143212],[0.44450483 0.49648002 0.09834902],[ 0.417027    0.57749414 -0.09832301],[0.31747627 0.4515703  0.29950607],[0.28735474 0.53138    0.15315226],[0.1886465  0.39162025 0.53581423],[0.16198449 0.42815435 0.3916001 ],77,97,Push-up
1008,[ 0.67547625  0.52048248 -0.11925148],[ 0.62563974  0.672306   -0.35168478],[0.5956043  0.40863574 0.10319889],[ 0.47703621  0.66325033 -0.33124623],[0.61484683 0.52573043 0.24730095],[ 0.50461537  0.81952912 -0.28579175],[0.44467613 0.49724868 0.09924571],[ 0.41709274  0.57718951 -0.09923431],[0.31774047 0.45181245 0.30466023],[0.28670207 0.53093266 0.15442994],[0.18989067 0.39167705 0.54610181],[0.16188593 0.42819318 0.39671147],78,97,Push-up
1009,[ 0.67593235  0.52233338 -0.1185262 ],[ 0.62604111  0.67549103 -0.35137495],[0.59576815 0.40857795 0.10335159],[ 0.47831249  0.66314501 -0.3288869 ],[0.61348802 0.52426523 0.24790277],[ 0.50497872  0.81926596 -0.27771649],[0.4451392  0.49789909 0.09907065],[ 0.41755623  0.57876176 -0.09906541],[0.3179886  0.45169279 0.30172041],[0.2866933  0.53106463 0.1537137 ],[0.18988369 0.39158842 0.53381181],[0.16191103 0.42841643 0.39110181],79,97,Push-up
1010,[ 0.67656803  0.5243746  -0.11176386],[ 0.62688154  0.67869973 -0.34533596],[0.59601092 0.40809622 0.10973552],[ 0.4797543   0.6631394  -0.32141289],[0.61256981 0.52208048 0.25942534],[ 0.50568396  0.81828916 -0.26773769],[0.44570076 0.49892741 0.09907541],[ 0.41811886  0.58039117 -0.09907014],[0.31875414 0.45171463 0.30084336],[0.28670949 0.53122836 0.15326898],[0.19001998 0.39112473 0.53088254],[0.16191486 0.42818418 0.38821796],80,97,Push-up
1011,[ 0.67666745  0.52689022 -0.10746895],[ 0.62724793  0.68243772 -0.34284824],[0.59608597 0.40798092 0.11653206],[ 0.4811376   0.66287714 -0.31960517],[0.61247891 0.52178043 0.27247268],[ 0.50608546  0.81800449 -0.26647037],[0.44604436 0.49992087 0.09909046],[ 0.41866687  0.58205616 -0.09908857],[0.31914252 0.45168188 0.30078068],[0.28691149 0.53138018 0.15327659],[0.18999642 0.3903603  0.53085369],[0.16192856 0.42797086 0.38806292],81,97,Push-up
1012,[ 0.67665577  0.52911472 -0.10612117],[ 0.62734538  0.68609524 -0.33780679],[0.59616351 0.40797004 0.11628788],[ 0.48099652  0.66317081 -0.31183967],[0.61237055 0.52164143 0.27080598],[ 0.50621808  0.81740528 -0.25529549],[0.44603199 0.50092208 0.09895925],[ 0.41874897  0.58343309 -0.09896414],[0.31915534 0.45166072 0.30054542],[0.28692275 0.53145474 0.15356737],[0.18970153 0.38987142 0.52928126],[0.16207112 0.42717451 0.38812149],82,97,Push-up
1013,[ 0.6765911   0.5310964  -0.10621909],[ 0.62749004  0.69004893 -0.33356485],[0.59618193 0.40767217 0.11177561],[ 0.48088023  0.66347909 -0.30394801],[0.61245877 0.52159685 0.26068088],[ 0.50630599  0.81626511 -0.24518088],[0.44602412 0.50147301 0.09801257],[ 0.41875151  0.58507913 -0.09802605],[0.31912372 0.45166084 0.30054772],[0.28691965 0.53175443 0.15620026],[0.18948407 0.38981092 0.52935803],[0.16216986 0.42716596 0.39191496],83,97,Push-up
1014,[ 0.67646599  0.53276205 -0.10756715],[ 0.62757623  0.69201386 -0.33402631],[0.59621018 0.40764409 0.10862128],[ 0.48069817  0.66337502 -0.30473277],[0.61278635 0.5219335  0.25616613],[ 0.50627148  0.81622845 -0.24718663],[0.44612411 0.50254399 0.0976194 ],[ 0.41899031  0.58621126 -0.0976392 ],[0.31912011 0.45160842 0.30103064],[0.28692192 0.53190827 0.15843511],[0.1891578  0.38960654 0.53116482],[0.16230235 0.42713857 0.396743  ],84,97,Push-up
1015,[ 0.67620546  0.5355494  -0.10705131],[ 0.62759     0.69482261 -0.33355018],[0.59661412 0.40763438 0.10895761],[ 0.48064026  0.66334665 -0.30251846],[0.61280972 0.52262771 0.25673908],[ 0.5062328   0.81623513 -0.24145879],[0.44617119 0.50318635 0.09762724],[ 0.41907582  0.5866487  -0.09764595],[0.31900442 0.45140326 0.30274171],[0.28691006 0.53186834 0.15986536],[0.18854873 0.38927442 0.53479171],[0.1622981  0.42690849 0.3987802 ],85,97,Push-up
1016,[ 0.67595178  0.53646368 -0.1128374 ],[ 0.62758636  0.70007795 -0.33304578],[0.59658062 0.40746102 0.09082116],[ 0.48062262  0.66327178 -0.29486617],[0.61242867 0.52304757 0.2255563 ],[ 0.50605083  0.81594479 -0.22135824],[0.44630331 0.50367379 0.09645972],[ 0.41969115  0.58773988 -0.09648398],[0.31890231 0.45139658 0.3028433 ],[0.28684321 0.53232169 0.16117363],[0.18844207 0.38932511 0.53447264],[0.16231774 0.42731702 0.39838225],86,97,Push-up
1017,[ 0.67561466  0.53654516 -0.11475261],[ 0.62741733  0.70242256 -0.33312559],[0.596582   0.40683827 0.09098523],[ 0.48056167  0.66320807 -0.29674923],[0.61169904 0.52328849 0.22682261],[ 0.50588745  0.81604856 -0.22975342],[0.44634861 0.50411475 0.09616457],[ 0.42006409  0.58959818 -0.09619028],[0.31889534 0.4514192  0.30476943],[0.28668565 0.53242785 0.16329522],[0.18851365 0.38943443 0.53798038],[0.16232814 0.42776871 0.40084836],87,97,Push-up
1018,[ 0.67530257  0.53700691 -0.11586395],[ 0.62713051  0.70430803 -0.33261746],[0.59662533 0.40638748 0.08799119],[ 0.48049971  0.66312641 -0.29633656],[0.61172104 0.52377224 0.21962626],[ 0.50576776  0.81628388 -0.23138101],[0.44634971 0.50451875 0.09511935],[ 0.42015192  0.59128231 -0.09514977],[0.31889245 0.45184335 0.30552015],[0.28664166 0.53273898 0.16545363],[0.1886065  0.38977957 0.53841496],[0.1625606  0.42817959 0.40301475],88,97,Push-up
1019,[ 0.67507172  0.53765595 -0.11626204],[ 0.62671953  0.70612526 -0.32977208],[0.59669918 0.40616089 0.08411026],[ 0.48045787  0.66236961 -0.28870648],[0.61238998 0.52438301 0.21259488],[ 0.50567967  0.81621206 -0.21646482],[0.44637594 0.50498873 0.09424093],[ 0.42031276  0.59203166 -0.09427072],[0.31888679 0.4523688  0.30573976],[0.28659841 0.53307271 0.16640027],[0.188704   0.39016178 0.53817976],[0.16269182 0.42850792 0.40320161],89,97,Push-up
1020,[ 0.6750139   0.53831863 -0.11636543],[ 0.62610883  0.70833069 -0.32755497],[0.59688121 0.40590882 0.08209262],[ 0.48051077  0.66194224 -0.28415123],[0.61257142 0.52467638 0.20903844],[ 0.50567722  0.8162154  -0.20943026],[0.4464179  0.50526309 0.09347419],[ 0.42036286  0.59258258 -0.09350154],[0.31897315 0.45251781 0.30677167],[0.28652212 0.53312242 0.16834326],[0.18909785 0.39017004 0.5391407 ],[0.16278538 0.42856881 0.40503782],90,97,Push-up
1021,[ 0.67487144  0.53892964 -0.11632212],[ 0.62566948  0.70973331 -0.32595113],[0.59713352 0.40568447 0.08334808],[ 0.48087826  0.66155481 -0.28277829],[0.61277002 0.52521127 0.21130757],[ 0.50567377  0.81621927 -0.20825978],[0.44644129 0.50553554 0.09321047],[ 0.42048162  0.59320021 -0.0932361 ],[0.31898603 0.45279413 0.30676684],[0.28644371 0.53327698 0.16801336],[0.1892987  0.39017197 0.53906006],[0.16281572 0.42861202 0.40475699],91,97,Push-up
1022,[ 0.67468172  0.54090172 -0.11435893],[ 0.62539035  0.71058679 -0.32413062],[0.59739745 0.40574127 0.08389685],[ 0.48107594  0.66144449 -0.2805185 ],[0.61323643 0.52578211 0.21403168],[ 0.50565684  0.8162573  -0.20308028],[0.44659403 0.50625139 0.09308174],[ 0.42090875  0.59377009 -0.09311046],[0.31884688 0.45308447 0.30549186],[0.28632644 0.53358406 0.16777362],[0.1888357  0.39019871 0.53327811],[0.16284384 0.42939356 0.40264669],92,97,Push-up
1023,[ 0.67459434  0.54296637 -0.11105677],[ 0.62523884  0.71264464 -0.32187694],[0.59763062 0.40573585 0.08402167],[ 0.48107201  0.66200846 -0.27927595],[0.61301273 0.52615809 0.21736202],[ 0.50565565  0.8163532  -0.20293936],[0.44664201 0.50672585 0.09311483],[ 0.42107743  0.59419304 -0.09314312],[0.31882495 0.4535087  0.30426753],[0.28626147 0.53384411 0.16732018],[0.18861242 0.39028639 0.52891099],[0.16294946 0.42974228 0.39936918],93,97,Push-up
1024,[ 0.67459655  0.54339576 -0.10629047],[ 0.6254124   0.71476763 -0.32260495],[0.59800565 0.40564486 0.09032785],[ 0.48116124  0.663342   -0.28005448],[0.61242366 0.52574468 0.22132355],[ 0.50565892  0.81645495 -0.2068806 ],[0.44672635 0.50677359 0.09453593],[ 0.42140496  0.59457898 -0.09457233],[0.31882423 0.45415109 0.3050423 ],[0.28626776 0.5341922  0.16621788],[0.18832806 0.39044455 0.52961886],[0.16295317 0.43022358 0.39734176],94,97,Push-up
1025,[ 0.6745882   0.54355288 -0.10425961],[ 0.62550318  0.71633375 -0.32129893],[0.59815562 0.40557471 0.09139941],[ 0.48117641  0.66441345 -0.28064606],[0.61233991 0.52565736 0.22201973],[ 0.5056504   0.81644833 -0.20786487],[0.44681087 0.50703549 0.09455168],[ 0.42182633  0.59551835 -0.09458841],[0.31890333 0.45498306 0.30474225],[0.2862753  0.53498709 0.16408466],[0.18815544 0.39047912 0.52862465],[0.16301826 0.4302341  0.39230022],95,97,Push-up
1026,[ 0.67458838  0.54339707 -0.10388423],[ 0.62588632  0.71609885 -0.32135707],[0.59828532 0.40489829 0.09174927],[ 0.48129371  0.66452849 -0.28266624],[0.6123215  0.52565032 0.2220505 ],[ 0.50557137  0.81645149 -0.20911534],[0.44684225 0.50713694 0.09518734],[ 0.42213675  0.59566861 -0.09523346],[0.31897074 0.45520303 0.3070505 ],[0.28626445 0.53543472 0.16405442],[0.18810776 0.39053956 0.53203982],[0.16302218 0.43026903 0.3925992 ],96,97,Push-up
1027,[ 0.67465878  0.54243177 -0.09720398],[ 0.62603068  0.71568352 -0.32173938],[0.59833008 0.40403858 0.09721644],[ 0.48125401  0.66482025 -0.28741965],[0.60843068 0.52551967 0.22224994],[ 0.50533974  0.81549335 -0.221921  ],[0.44700193 0.50713432 0.09730289],[ 0.42245904  0.59562266 -0.09735015],[0.31931666 0.45569453 0.31202441],[0.28651679 0.53584182 0.16356903],[0.18799435 0.39064083 0.54233474],[0.1630277  0.43036968 0.39273652],97,97,Push-up
1028,[ 0.67530018  0.5403356  -0.09534891],[ 0.62603146  0.71544212 -0.32320219],[0.59848869 0.40295979 0.10226515],[ 0.48123676  0.66572428 -0.29373604],[0.60707349 0.52500367 0.22334665],[ 0.5053429   0.81421089 -0.23148629],[0.44749281 0.50713128 0.0991677 ],[ 0.42289644  0.59542042 -0.09921406],[0.31954339 0.45589173 0.31695852],[0.28662828 0.53598946 0.16355333],[0.1879572  0.39088216 0.55301499],[0.16303544 0.43055418 0.3957707 ],98,97,Push-up
1029,[ 0.67547518  0.53699112 -0.0958382 ],[ 0.62582844  0.71292812 -0.33528844],[0.5984872  0.40290102 0.10588422],[ 0.4803043   0.66619712 -0.30448648],[0.60728824 0.52507025 0.23763819],[ 0.50558764  0.81349957 -0.24203759],[0.44748458 0.50698948 0.09946585],[ 0.42279392  0.59460759 -0.09950915],[0.31954136 0.45576531 0.32380739],[0.28657642 0.53589272 0.16811341],[0.18826658 0.39086902 0.56851131],[0.16304038 0.43053421 0.40912393],99,97,Push-up
1030,[ 0.67604911  0.53392249 -0.10744546],[ 0.62566209  0.70296198 -0.34931931],[0.59808218 0.40302062 0.09951767],[ 0.48006874  0.66727275 -0.32022393],[0.60739732 0.52508765 0.22680651],[ 0.50557053  0.8138507  -0.25862625],[0.44756117 0.50644326 0.10002653],[ 0.42278326  0.5894562  -0.10006417],[0.31950366 0.45598224 0.32181126],[0.28691921 0.53503644 0.16766752],[0.18839937 0.39135286 0.56211311],[0.16306309 0.43066385 0.40789661],100,97,Push-up
1031,[ 0.67599666  0.53043395 -0.10859639],[ 0.62600535  0.69406652 -0.35427794],[0.59775364 0.40312058 0.10777256],[ 0.47999689  0.66729277 -0.32780743],[0.60879666 0.52537185 0.2468338 ],[ 0.50506163  0.81395632 -0.2715717 ],[0.4464106  0.50481677 0.1006858 ],[ 0.42145273  0.58714527 -0.10071526],[0.31887504 0.45570701 0.32457048],[0.28685769 0.53154081 0.16757517],[0.18828842 0.39145124 0.56886441],[0.16307773 0.43031564 0.40871561],101,97,Push-up
1032,[ 0.675991    0.52127022 -0.11154921],[ 0.62626767  0.68513179 -0.36033523],[0.59677058 0.40218982 0.11141005],[ 0.48026678  0.66709018 -0.33988705],[0.60949099 0.52542061 0.25568694],[ 0.50505292  0.81523901 -0.29730117],[0.44579405 0.49960095 0.10181708],[ 0.42047951  0.58074695 -0.10184527],[0.31817561 0.45366558 0.32803679],[0.28678516 0.52343136 0.16999425],[0.18824127 0.3915945  0.57783592],[0.16307695 0.42874518 0.41572246],102,97,Push-up
1033,[ 0.6759848   0.51438349 -0.11824632],[ 0.62525469  0.67233467 -0.36535457],[0.59569418 0.40068012 0.109401  ],[ 0.48026627  0.66380358 -0.34533054],[0.60896766 0.5253731  0.25124469],[ 0.5049637   0.81712759 -0.30165139],[0.44558567 0.49412253 0.10211235],[ 0.42033893  0.57035077 -0.10213818],[0.31791696 0.45213065 0.32638463],[0.28728732 0.51899737 0.16979295],[0.18828091 0.3913199  0.57230496],[0.16318852 0.42614231 0.41394073],103,97,Push-up
1034,[ 0.67598259  0.50688416 -0.11757682],[ 0.62494278  0.65735519 -0.36214575],[0.59504831 0.40068817 0.1146935 ],[ 0.4802002   0.65888846 -0.34262142],[0.60550618 0.5261569  0.25059527],[ 0.50458151  0.8180998  -0.30111608],[0.44505629 0.48735148 0.10217129],[ 0.41973385  0.56050217 -0.10219539],[0.317644   0.44712517 0.32605368],[0.28728124 0.51299602 0.16997418],[0.1882793  0.38962546 0.57360548],[0.16324587 0.42379823 0.41985565],104,97,Push-up
1035,[ 0.67559582  0.49592963 -0.11657795],[ 0.62457454  0.6490581  -0.36047262],[0.59325564 0.39903817 0.12160131],[ 0.48046151  0.65237314 -0.34347427],[0.608127   0.51568913 0.27031946],[ 0.50406462  0.81960291 -0.31013972],[0.44409248 0.478089   0.10212808],[ 0.41879466  0.55320829 -0.10215045],[0.31706777 0.43727723 0.32560503],[0.28727758 0.50575882 0.16990563],[0.18824638 0.38817996 0.57113147],[0.16348979 0.42200544 0.41886476],105,97,Push-up
1036,[ 0.67553556  0.48803458 -0.10575113],[ 0.62382716  0.63755792 -0.35856065],[0.59321684 0.39905393 0.1437964 ],[ 0.48076269  0.65284449 -0.34002241],[0.60816306 0.51237392 0.29925787],[ 0.50401902  0.82052809 -0.30413905],[0.44363499 0.47011074 0.10300173],[ 0.4183498   0.54329509 -0.103027  ],[0.31510502 0.43225789 0.32525739],[0.28723401 0.50096655 0.16922757],[0.18856747 0.38705599 0.5710367 ],[0.16349968 0.42071071 0.4180786 ],106,97,Push-up
1037,[ 0.67531508  0.48071301 -0.10298664],[ 0.62262398  0.62719673 -0.35741383],[0.5931462  0.39873707 0.14862224],[ 0.4808417   0.65288281 -0.33890119],[0.6069327  0.49730599 0.30774787],[ 0.50386387  0.82119691 -0.30352408],[0.44244403 0.46492848 0.1040562 ],[ 0.41715315  0.5348767  -0.10407976],[0.31409666 0.43048593 0.32119313],[0.28719085 0.49832293 0.16568951],[0.18858616 0.38621375 0.56840402],[0.16349831 0.41804406 0.41480237],107,97,Push-up
1038,[ 0.67431349  0.47222596 -0.10312926],[ 0.62007749  0.61932927 -0.35604271],[0.59331924 0.39760816 0.14463331],[ 0.48081386  0.65315521 -0.33869654],[0.6104061  0.48878655 0.30633172],[ 0.50318158  0.8212654  -0.3003031 ],[0.44099322 0.45568347 0.10402171],[ 0.41481447  0.53089792 -0.1040509 ],[0.31333631 0.42651743 0.31937027],[0.28701308 0.49619809 0.16570587],[0.18828444 0.38589182 0.56830561],[0.16347829 0.41693068 0.41559684],108,97,Push-up
1039,[ 0.67331105  0.46267802 -0.10172606],[ 0.61857522  0.61258185 -0.34729227],[0.59489197 0.39348713 0.14716829],[ 0.48036444  0.6537419  -0.32664695],[0.61344486 0.48098773 0.31333509],[ 0.50256848  0.81929648 -0.2952182 ],[0.43893591 0.44799557 0.10316929],[ 0.41181603  0.52707112 -0.1031752 ],[0.31098762 0.42372158 0.3178938 ],[0.28507635 0.49256009 0.16571452],[0.18758181 0.38580918 0.5650931 ],[0.16338684 0.41614109 0.41624868],109,97,Push-up
1040,[ 0.67180598  0.45405778 -0.10212365],[ 0.61692709  0.60353535 -0.34190324],[0.59662503 0.39339802 0.14714263],[ 0.4804      0.65399271 -0.31422797],[0.62072831 0.46686012 0.3206614 ],[ 0.50248355  0.81910288 -0.27922851],[0.43688694 0.44298711 0.1010306 ],[ 0.40920034  0.52041936 -0.10101439],[0.30837223 0.42044219 0.31144616],[0.2841779  0.48645297 0.16355164],[0.18586716 0.38523847 0.55259478],[0.16324998 0.41539824 0.41377935],110,97,Push-up
1041,[ 0.66969639  0.44454426 -0.09964839],[ 0.61589074  0.59633005 -0.33600566],[0.59579873 0.39780048 0.14904855],[ 0.48040107  0.65508252 -0.30659446],[0.61997104 0.47050861 0.32299939],[ 0.50248545  0.82075185 -0.26753387],[0.43537408 0.43796575 0.09888723],[ 0.40648669  0.5158357  -0.09885346],[0.3062391  0.41803828 0.30498812],[0.28311959 0.48216972 0.15965202],[0.18427235 0.38441482 0.53941554],[0.16293778 0.41503435 0.40743047],111,97,Push-up
1042,[ 0.66830087  0.43697593 -0.10013847],[ 0.61417407  0.58925885 -0.33093852],[0.59924513 0.37242645 0.14823739],[ 0.48061258  0.65525657 -0.29829127],[0.6213969  0.47425759 0.31991529],[ 0.50223136  0.82119155 -0.25653964],[0.43380177 0.43577376 0.09725574],[ 0.40441549  0.51022536 -0.09720242],[0.30419821 0.41952929 0.30064359],[0.27950519 0.48007354 0.15485334],[0.18359765 0.38467073 0.5308395 ],[0.16242646 0.41476381 0.40060937],112,97,Push-up
1043,[ 0.66802841  0.42617691 -0.10031667],[ 0.61251062  0.57897347 -0.33261403],[0.60490978 0.36830008 0.14690728],[ 0.48009723  0.65876132 -0.3014532 ],[0.62872356 0.47455919 0.31737566],[ 0.50222981  0.82241821 -0.2611244 ],[0.43353003 0.42839068 0.09731651],[ 0.40360832  0.50291604 -0.09726967],[0.30286491 0.41954231 0.30174676],[0.2771726  0.47699165 0.15273276],[0.18288264 0.38411051 0.53166378],[0.16069651 0.41408738 0.3983162 ],113,97,Push-up
1044,[ 0.66739506  0.41823575 -0.10055356],[ 0.61048698  0.57208467 -0.33210352],[0.60544139 0.38824806 0.14635678],[ 0.47966334  0.66068774 -0.29894841],[0.63190866 0.48167211 0.31430012],[ 0.50223058  0.82244289 -0.26088697],[0.43339604 0.4214595  0.09685587],[ 0.40352362  0.49888843 -0.09679582],[0.30290046 0.41973725 0.30234879],[0.27758935 0.47573429 0.15356794],[0.18183437 0.38412488 0.53386891],[0.16022995 0.4141365  0.39941946],114,97,Push-up
1045,[ 0.66640431  0.41341591 -0.09738061],[ 0.60709196  0.56420928 -0.32965133],[0.60746384 0.3862229  0.14542773],[ 0.47962934  0.66250348 -0.29665026],[0.63361704 0.50922889 0.31177527],[ 0.50221211  0.82301641 -0.258367  ],[0.43272161 0.41544867 0.09692083],[ 0.40194544  0.49123573 -0.09686471],[0.3026996  0.41792998 0.30274591],[0.27546343 0.47349238 0.15149586],[0.18192701 0.3835429  0.53451669],[0.15863268 0.41401851 0.39659184],115,97,Push-up
1046,[ 0.66578859  0.40666813 -0.08710431],[ 0.6068275   0.5537411  -0.33045805],[0.60736775 0.40851015 0.1536573 ],[ 0.48261181  0.66324925 -0.29757825],[0.63306767 0.52928722 0.32507518],[ 0.50220501  0.82538241 -0.26870984],[0.43230137 0.40566933 0.0974502 ],[ 0.40223399  0.48602104 -0.09740371],[0.30235517 0.40952936 0.30289307],[0.27450642 0.4714936  0.15057682],[0.18113418 0.37954989 0.53589177],[0.15628436 0.41404846 0.39676628],116,97,Push-up
1047,[ 0.66573393  0.39854839 -0.09031063],[ 0.60481822  0.5401094  -0.34296122],[0.60706389 0.41934437 0.14135231],[ 0.48412845  0.66319752 -0.31409803],[0.63241798 0.53601754 0.30282575],[ 0.50223237  0.82737768 -0.2859017 ],[0.43245876 0.39973614 0.09768895],[ 0.40251893  0.48147488 -0.09765157],[0.30258313 0.40470576 0.30334139],[0.27471295 0.46978661 0.14910755],[0.18009199 0.37763786 0.53655422],[0.15574026 0.41406232 0.39299008],117,97,Push-up
1048,[ 0.66477013  0.39146388 -0.09149995],[ 0.6050694   0.52903342 -0.34712493],[0.60645288 0.43129978 0.12595148],[ 0.48506895  0.66350508 -0.31832686],[0.61740148 0.55654687 0.26981989],[ 0.50231773  0.82798171 -0.29058397],[0.43243325 0.39444065 0.09841108],[ 0.40278926  0.47603771 -0.09838926],[0.30268881 0.40512106 0.30387023],[0.27536181 0.46610722 0.14821775],[0.17994529 0.37768444 0.53735721],[0.15567574 0.41426441 0.39187378],118,97,Push-up
1049,[ 0.66391259  0.38314196 -0.0848    ],[ 0.60452086  0.52173477 -0.3399156 ],[0.60548389 0.43280837 0.12425628],[ 0.48563638  0.66437739 -0.31067285],[0.61091411 0.56869245 0.25777954],[ 0.50232357  0.82907158 -0.2892969 ],[0.43053669 0.38927671 0.09855494],[ 0.40118158  0.4703179  -0.09854177],[0.30277225 0.40553662 0.30409792],[0.27557075 0.46521136 0.14787723],[0.18001242 0.37773383 0.53759557],[0.15541564 0.41447827 0.39243004],119,97,Push-up
1050,[ 0.66237247  0.3781786  -0.07672599],[ 0.60451341  0.50888205 -0.33981535],[0.60332787 0.43130448 0.12743518],[ 0.48738763  0.66292733 -0.31057817],[0.60225141 0.57097417 0.26755813],[ 0.50236869  0.82917315 -0.28723952],[0.42808801 0.38426468 0.0994369 ],[ 0.39913511  0.46414873 -0.09943267],[0.30207729 0.40490025 0.31131992],[0.27527669 0.4635995  0.1479546 ],[0.17906703 0.37718421 0.55458283],[0.15416187 0.41408458 0.40131819],120,97,Push-up
1051,[ 0.66025293  0.36962724 -0.06947736],[ 0.60423559  0.50297481 -0.33482015],[0.60064995 0.43474588 0.13924639],[ 0.48930934  0.66025501 -0.30534473],[0.60527551 0.57173377 0.27281767],[ 0.50270855  0.82949013 -0.28630087],[0.42534721 0.37902945 0.099445  ],[ 0.39589465  0.45908263 -0.09944052],[0.29708305 0.38817045 0.324007  ],[0.27338615 0.45906511 0.15758033],[0.17868553 0.37727916 0.58658612],[0.1535874  0.41352552 0.43123457],121,97,Push-up
