,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
224,[0.46642715 0.28795636 0.06236855],[ 0.4628785   0.27989987 -0.31285039],[0.44213274 0.42821035 0.12125411],[ 0.43767247  0.43935141 -0.3673057 ],[0.43401664 0.56487942 0.08196662],[ 0.42011604  0.58910137 -0.37024114],[0.40037629 0.55419487 0.10799896],[ 0.39511919  0.55700535 -0.10804178],[0.42828611 0.74329722 0.20846757],[0.42587319 0.76440644 0.01380116],[0.42397934 0.952555   0.37482753],[0.4198826  0.98280913 0.16567853],40,153,Tricep Pushdown
225,[0.46731704 0.28844824 0.05597375],[ 0.46283486  0.27997237 -0.32015657],[0.44567335 0.4288294  0.11638813],[ 0.43753186  0.43965417 -0.37515745],[0.43684676 0.56291389 0.07287978],[ 0.41976908  0.58863395 -0.37935123],[0.40075955 0.55409032 0.10818224],[ 0.39520246  0.55734974 -0.10823154],[0.42826781 0.74319941 0.21374644],[0.42560932 0.765338   0.01894521],[0.42397621 0.95088249 0.38417763],[0.41991806 0.98224139 0.17493561],41,153,Tricep Pushdown
226,[0.46386448 0.28610823 0.06070613],[ 0.46285793  0.28044701 -0.31176186],[0.43796927 0.42889687 0.11685431],[ 0.43725455  0.44092965 -0.36439937],[0.43134373 0.56469089 0.07344616],[ 0.42001852  0.58858192 -0.37006441],[0.40055993 0.55412126 0.10818303],[ 0.39512917  0.55900961 -0.10823304],[0.42793    0.74589974 0.21999981],[0.42547792 0.77164519 0.02007689],[0.42393127 0.95136029 0.39394334],[0.41992149 0.98251706 0.18023676],42,153,Tricep Pushdown
227,[0.46131381 0.28530073 0.05676626],[ 0.46177855  0.28156039 -0.30730489],[0.43622196 0.43120804 0.10469793],[ 0.43651044  0.4426325  -0.35709426],[0.42480251 0.56676656 0.05116303],[ 0.42073056  0.5891521  -0.33245879],[0.39990219 0.55416554 0.10849469],[ 0.3950257   0.55979753 -0.10857272],[0.42775428 0.74684936 0.22370195],[0.42543656 0.77147496 0.01787293],[0.42371896 0.9514972  0.39553896],[0.41990319 0.982732   0.17643468],43,153,Tricep Pushdown
228,[0.46207243 0.2853739  0.04644515],[ 0.46178544  0.2846247  -0.31631646],[0.43989953 0.43136144 0.09956082],[ 0.4364669   0.44404629 -0.36239943],[0.42995793 0.56570083 0.05545202],[ 0.4210684   0.58953011 -0.34360215],[0.40009677 0.5542239  0.10842827],[ 0.3948994   0.56040603 -0.10850123],[0.42772111 0.74671519 0.22329637],[0.42519465 0.77129287 0.0196275 ],[0.42376244 0.94907689 0.39344066],[0.4196485  0.98198682 0.17644176],44,153,Tricep Pushdown
229,[0.4615615  0.28474605 0.05053337],[ 0.46181756  0.28530645 -0.32037121],[0.44086772 0.43124938 0.10337448],[ 0.43632996  0.44480446 -0.36895895],[0.42492846 0.56563336 0.05778538],[ 0.42076939  0.59012359 -0.35845661],[0.39987144 0.55425227 0.1107299 ],[ 0.39485598  0.56074864 -0.11080783],[0.42751878 0.74662685 0.23184414],[0.42500392 0.77112371 0.01504228],[0.42378113 0.94844633 0.40582338],[0.41958094 0.98194724 0.17291136],45,153,Tricep Pushdown
230,[0.46242192 0.28515363 0.04698762],[ 0.45993149  0.28602532 -0.31979698],[0.44118366 0.43183875 0.094433  ],[ 0.43589672  0.44616815 -0.36622193],[0.42745706 0.56688416 0.04103566],[ 0.42004508  0.59181541 -0.35570657],[0.40040252 0.55428612 0.11102381],[ 0.39429185  0.56071723 -0.11109135],[0.42760214 0.74845803 0.23472835],[0.42451191 0.77265579 0.01248777],[0.42419025 0.94766521 0.40653029],[0.419058   0.98195463 0.16835065],46,153,Tricep Pushdown
231,[0.46270141 0.28545687 0.04830292],[ 0.45857105  0.28661376 -0.31815627],[0.44214278 0.43200511 0.09722245],[ 0.43545002  0.44696456 -0.36480004],[0.42948359 0.56789404 0.04697591],[ 0.41900149  0.59325671 -0.35436979],[0.4010393  0.55433398 0.11111405],[ 0.39337307  0.56069559 -0.11116417],[0.42763433 0.74842554 0.22793412],[0.42428812 0.77462697 0.01021593],[0.42430943 0.94550461 0.39491221],[0.41885617 0.98231101 0.16455276],47,153,Tricep Pushdown
232,[0.46298656 0.28561363 0.05099864],[ 0.45760792  0.28719467 -0.31629637],[0.44232515 0.43212208 0.09696423],[ 0.4350799   0.4477694  -0.36219069],[0.43043652 0.56813353 0.04336867],[ 0.41926572  0.59398139 -0.34448573],[0.40121096 0.55435938 0.11109193],[ 0.3928189   0.56068242 -0.11114331],[0.42767718 0.74838412 0.22536997],[0.42414093 0.77442837 0.0020783 ],[0.42434964 0.94488692 0.38456699],[0.41862825 0.98223388 0.14434901],48,153,Tricep Pushdown
233,[0.46313354 0.2857897  0.05247597],[ 0.45723295  0.28766614 -0.31597772],[0.44057593 0.43359458 0.09620047],[ 0.43454427  0.44775999 -0.36032706],[0.43091422 0.56866729 0.04135958],[ 0.41947868  0.5944339  -0.34177062],[0.39948943 0.55485994 0.11016896],[ 0.39090818  0.56076282 -0.11019719],[0.42781574 0.748366   0.21956363],[0.42410511 0.77443695 0.00295406],[0.42440468 0.94482094 0.37836182],[0.4183895  0.98226047 0.14489461],49,153,Tricep Pushdown
234,[0.46183637 0.28597057 0.05285761],[ 0.45723572  0.28836975 -0.31326815],[0.43902814 0.43480343 0.09757575],[ 0.43341705  0.44803476 -0.35888949],[0.43086615 0.56925356 0.04668654],[ 0.41977379  0.59507591 -0.34199497],[0.39752916 0.55623591 0.10842834],[ 0.39026827  0.5618636  -0.1084303 ],[0.42783275 0.74830025 0.21817499],[0.42402935 0.7743963  0.00759988],[0.42436936 0.94359314 0.37729338],[0.41827434 0.98170054 0.15423414],50,153,Tricep Pushdown
235,[0.46210632 0.28615433 0.05183958],[ 0.45726392  0.28868106 -0.31934452],[0.44677302 0.43382451 0.10426579],[ 0.43300116  0.44816598 -0.37362614],[0.4630208  0.56908983 0.07018743],[ 0.423188    0.59506786 -0.36983719],[0.39735603 0.55797774 0.10768174],[ 0.38976517  0.56278378 -0.10767362],[0.42777035 0.74755442 0.21451163],[0.42386273 0.77398348 0.01658854],[0.42432979 0.94347233 0.37678611],[0.41807449 0.98106122 0.17327909],51,153,Tricep Pushdown
236,[0.46160391 0.28600854 0.05854417],[ 0.45734704  0.2891812  -0.31769913],[0.44667771 0.43210357 0.11870956],[ 0.43285048  0.44722065 -0.37233409],[0.45621154 0.55998468 0.08360274],[ 0.42465222  0.59435302 -0.37476858],[0.3953155  0.55796427 0.10769057],[ 0.38964084  0.56278932 -0.10768302],[0.42744461 0.74244809 0.21109676],[0.42383319 0.77363908 0.01459635],[0.42375201 0.94350505 0.37518781],[0.41798306 0.98084152 0.16710158],52,153,Tricep Pushdown
237,[0.46405751 0.28744939 0.0439011 ],[ 0.45709807  0.29187846 -0.32133391],[0.45015866 0.43205047 0.11003482],[ 0.43205732  0.44854641 -0.37169468],[0.46487364 0.56413466 0.08045112],[ 0.42892024  0.59493434 -0.36891815],[0.39567822 0.55785292 0.10505388],[ 0.38868392  0.56225687 -0.10504455],[0.42722136 0.74241912 0.2009059 ],[0.42386135 0.7735939  0.01608511],[0.4224638  0.94310802 0.36196423],[0.41787043 0.97858346 0.16997813],53,153,Tricep Pushdown
238,[0.46527407 0.29008958 0.05623974],[ 0.45632568  0.29179937 -0.32033598],[0.45142394 0.43251008 0.12318326],[ 0.43169647  0.44860187 -0.3719252 ],[0.46151549 0.56426018 0.08729569],[ 0.43381292  0.59488642 -0.37258726],[0.39636594 0.55979615 0.10646386],[ 0.38810226  0.56225425 -0.10644448],[0.4273769  0.74077213 0.21250741],[0.42418912 0.77302271 0.01512998],[0.42217451 0.93815404 0.38003746],[0.41751713 0.9764325  0.17050435],54,153,Tricep Pushdown
239,[0.46497074 0.29052967 0.06122172],[ 0.45596507  0.29218337 -0.31853542],[0.44878483 0.43264425 0.12188785],[ 0.4316197   0.44932961 -0.37173828],[0.45207983 0.56432247 0.08234648],[ 0.44029549  0.59433097 -0.36574835],[0.39659342 0.56072813 0.10830467],[ 0.38816977  0.56265682 -0.10828521],[0.42777029 0.74021131 0.22957328],[0.42485514 0.77291101 0.01792104],[0.42161247 0.93526852 0.40516302],[0.41728726 0.9752838  0.18499711],55,153,Tricep Pushdown
240,[0.46671739 0.2924566  0.0749698 ],[ 0.45578721  0.29267606 -0.31405464],[0.45270148 0.43101782 0.13432811],[ 0.43165353  0.4501968  -0.36779082],[0.45970428 0.56286746 0.09558919],[ 0.44516212  0.59363538 -0.35564062],[0.3975476  0.56112057 0.1109908 ],[ 0.38802615  0.56265593 -0.11095297],[0.42840621 0.74030888 0.2281743 ],[0.42525387 0.77457809 0.00281162],[0.42154273 0.93561471 0.39547071],[0.41706571 0.97539234 0.15683739],56,153,Tricep Pushdown
241,[0.47425514 0.29979041 0.08578576],[ 0.45400855  0.29263204 -0.29770514],[0.47817475 0.43187597 0.18080993],[ 0.43210801  0.45083889 -0.35250553],[0.50385344 0.54253352 0.18864328],[ 0.45145115  0.59097242 -0.34419748],[0.40395811 0.56250632 0.1103112 ],[ 0.38778034  0.56204176 -0.11022169],[0.42917487 0.73973435 0.17801838],[ 0.42599526  0.77543348 -0.01566491],[0.42122772 0.93377894 0.30981743],[0.41692248 0.97546196 0.10484568],57,153,Tricep Pushdown
242,[0.47348273 0.30052668 0.07980517],[ 0.45351312  0.29261526 -0.30023935],[0.46996102 0.4321942  0.1590993 ],[ 0.43212259  0.45085385 -0.35232496],[0.48450038 0.54685509 0.13055524],[ 0.45675567  0.58924258 -0.33329794],[0.40347812 0.56250191 0.11025271],[ 0.38749978  0.56172967 -0.11016721],[0.42936364 0.73801696 0.19372623],[ 0.42672774  0.77226228 -0.01442656],[0.42093849 0.93259656 0.33484995],[0.41688815 0.97425663 0.11958269],58,153,Tricep Pushdown
243,[0.47297004 0.30157834 0.09690119],[ 0.45305583  0.2917496  -0.30031595],[0.46813577 0.4292686  0.16877837],[ 0.43212804  0.44765723 -0.35332626],[0.47816306 0.54060727 0.13030982],[ 0.4601984   0.58004594 -0.3403289 ],[0.40163407 0.56206185 0.11451227],[ 0.38659641  0.56017429 -0.11443276],[0.42951038 0.73481315 0.21016364],[ 0.4267931   0.76815957 -0.00893738],[0.42088476 0.93238896 0.36387891],[0.41676447 0.97352523 0.13341922],59,153,Tricep Pushdown
244,[0.4725315  0.302598   0.09404223],[ 0.45243949  0.29157749 -0.29588172],[0.46623081 0.43129057 0.15801698],[ 0.4321844   0.4476901  -0.33885682],[0.47527197 0.54387856 0.1257202 ],[ 0.46650806  0.57282919 -0.30120888],[0.39997825 0.56151503 0.11550381],[ 0.38571152  0.55916047 -0.11543679],[0.42943701 0.73473364 0.21597128],[ 0.42677727  0.76585519 -0.00956481],[0.42089897 0.93263483 0.36555001],[0.41673106 0.97284603 0.13604577],60,153,Tricep Pushdown
245,[0.4712227  0.30279332 0.10427777],[ 0.45219752  0.2912254  -0.29298308],[0.45624307 0.43166724 0.17025901],[ 0.43220651  0.44711393 -0.33936399],[0.47372246 0.54032105 0.12251594],[ 0.47099426  0.56524825 -0.30445185],[0.39651975 0.56086242 0.11675896],[ 0.38496429  0.55817312 -0.11668804],[0.42874604 0.73536366 0.22002703],[ 0.42676392  0.76583666 -0.00836873],[0.42090625 0.93433422 0.37147149],[0.41673225 0.97295439 0.13846439],61,153,Tricep Pushdown
246,[0.4687227  0.30259743 0.1074594 ],[ 0.45181572  0.29174396 -0.29389161],[0.4466764  0.4314982  0.17768639],[ 0.43217975  0.44746578 -0.33538666],[0.47572058 0.53442556 0.12030011],[ 0.4750872   0.56055146 -0.29104295],[0.39405957 0.55959511 0.12002836],[ 0.38401958  0.55818665 -0.11995927],[0.42847094 0.73547184 0.25185168],[0.42673537 0.76591069 0.00547404],[0.42102498 0.93569851 0.42787462],[0.41668713 0.9730438  0.17744048],62,153,Tricep Pushdown
247,[0.46745932 0.30243132 0.11533123],[ 0.4513973   0.29187453 -0.28441098],[0.44267797 0.4309319  0.18348572],[ 0.431876    0.44740382 -0.33040971],[0.47831759 0.52944452 0.12618493],[ 0.47820368  0.55525249 -0.294617  ],[0.39249402 0.55592161 0.12047736],[ 0.38250157  0.5571366  -0.12039912],[0.42716798 0.73523599 0.24057747],[4.26663399e-01 7.65576541e-01 5.06980869e-04],[0.42100158 0.93614691 0.40507269],[0.41700739 0.97307515 0.15712899],63,153,Tricep Pushdown
248,[0.46946326 0.30507833 0.1126138 ],[ 0.45109281  0.29131255 -0.28557736],[0.44320759 0.43244803 0.18372294],[ 0.43141377  0.44692761 -0.32530442],[0.48058122 0.52531707 0.12565742],[ 0.48170611  0.5452348  -0.27158582],[0.39269096 0.55567682 0.12040509],[ 0.38049668  0.55539864 -0.12030017],[0.42711851 0.73582441 0.23795351],[ 0.426236    0.76570886 -0.0118168 ],[0.42081606 0.93656564 0.38097164],[0.41700044 0.9727667  0.13661447],64,153,Tricep Pushdown
249,[0.46794829 0.30488154 0.11850527],[ 0.45059779  0.29083627 -0.28604606],[0.44370598 0.43527257 0.18867201],[ 0.43130425  0.44637668 -0.32583284],[0.48012748 0.52814049 0.12535629],[ 0.48640588  0.53776908 -0.26750389],[0.39306232 0.5556463  0.12181149],[ 0.3792814   0.55407548 -0.12169353],[0.42683086 0.73782444 0.23154102],[ 0.42615858  0.76558697 -0.01886398],[0.42073524 0.9382413  0.36784267],[0.41731155 0.97179711 0.1270622 ],65,153,Tricep Pushdown
250,[0.46810237 0.30605304 0.1223711 ],[ 0.45061749  0.29077157 -0.28625473],[0.44655791 0.44101363 0.20716265],[ 0.43103075  0.44611838 -0.32841316],[0.48553324 0.5262062  0.15432207],[ 0.48641834  0.52966362 -0.26575553],[0.3927483  0.555686   0.12448906],[ 0.37846473  0.55409288 -0.12435283],[0.4259513  0.73780054 0.2378207 ],[ 0.42586842  0.76442289 -0.01516934],[0.42064673 0.93821239 0.38997829],[0.41757491 0.97097373 0.14066356],66,153,Tricep Pushdown
251,[0.46745494 0.30662867 0.12690945],[ 0.451188    0.29247329 -0.28721136],[0.44692162 0.44061422 0.22971188],[ 0.43135902  0.4476628  -0.32806718],[0.48949966 0.51548845 0.19950989],[ 0.49264205  0.52694219 -0.26110938],[0.39230806 0.55572617 0.12608926],[ 0.3780897   0.55414855 -0.12594692],[0.4257952  0.73762232 0.25016746],[ 0.42586705  0.76437205 -0.00735483],[0.4206852  0.93619853 0.41776314],[0.41877407 0.9675408  0.16730782],67,153,Tricep Pushdown
252,[0.46784401 0.3065092  0.12890755],[ 0.45176357  0.29358107 -0.28637469],[0.45068532 0.44035518 0.23550616],[ 0.43139413  0.4488391  -0.31442457],[0.49291119 0.5008741  0.21254709],[ 0.4964537   0.52290893 -0.22790284],[0.39261118 0.5541296  0.12589881],[ 0.37836793  0.55310702 -0.12573926],[0.42599484 0.73515606 0.22399613],[ 0.4261528   0.7624796  -0.02332019],[0.42132255 0.93657768 0.36199391],[0.41904241 0.96839857 0.12843432],68,153,Tricep Pushdown
253,[0.46742153 0.3062202  0.12625164],[ 0.45270994  0.29382923 -0.28731346],[0.44740441 0.44014916 0.22416934],[ 0.43117702  0.44924089 -0.3175289 ],[0.49019134 0.50194985 0.18805836],[ 0.49604723  0.51700002 -0.23925428],[0.3923302  0.55366129 0.12654032],[ 0.37858474  0.55328    -0.12635659],[0.42607731 0.73229659 0.23944964],[ 0.42662713  0.76065111 -0.02259175],[0.42188457 0.93419045 0.39684504],[0.41959655 0.96855569 0.14941059],69,153,Tricep Pushdown
254,[0.4671672  0.30626795 0.13085951],[ 0.45466903  0.29501539 -0.28712696],[0.44744113 0.44844496 0.22086309],[ 0.43119687  0.45077825 -0.31703603],[0.49608409 0.49943787 0.17705463],[ 0.50155336  0.5139758  -0.23514299],[0.39132443 0.55371833 0.12827963],[ 0.37874264  0.55361009 -0.1280597 ],[0.42624792 0.73080426 0.23791745],[ 0.42730656  0.75697088 -0.02768679],[0.42219159 0.93269187 0.3863548 ],[0.42034891 0.96863788 0.13034481],70,153,Tricep Pushdown
255,[0.46812168 0.3064695  0.12712538],[ 0.45745647  0.29504582 -0.268098  ],[0.4483754  0.44811082 0.19497094],[ 0.43159625  0.45080933 -0.2860446 ],[0.4960624  0.49339849 0.13443656],[ 0.50045317  0.50595492 -0.18167862],[0.3914887  0.55375779 0.12600112],[ 0.37907559  0.553819   -0.12571275],[0.42723939 0.72937775 0.21832731],[ 0.42789423  0.75634629 -0.0299428 ],[0.42442557 0.92887014 0.34467188],[0.42172834 0.96838558 0.10832587],71,153,Tricep Pushdown
256,[0.47054738 0.30907631 0.13310958],[ 0.45815375  0.2950187  -0.26071012],[0.44975856 0.45274982 0.18549876],[ 0.43250105  0.45113841 -0.26707208],[0.4984197  0.48826411 0.09059741],[ 0.50464058  0.49830073 -0.13925202],[0.3915821  0.55385345 0.12585473],[ 0.37909856  0.55408967 -0.12557119],[0.42860591 0.72705209 0.21350594],[ 0.42865598  0.75370872 -0.05075079],[0.42660156 0.92252606 0.33166608],[0.42359981 0.96455204 0.06922684],72,153,Tricep Pushdown
257,[0.47655433 0.310036   0.13126455],[ 0.45901287  0.29455224 -0.26547968],[0.47507411 0.45476127 0.18459772],[ 0.4344556   0.45116967 -0.27537981],[0.52212423 0.48787564 0.08971088],[ 0.51076466  0.49135116 -0.1507967 ],[0.39274535 0.55411118 0.12566775],[ 0.37912324  0.55434901 -0.12540276],[0.42988884 0.72728783 0.22115114],[ 0.42918602  0.75345427 -0.03930867],[0.42811087 0.91892791 0.33510411],[0.4245826  0.96076286 0.09500446],73,153,Tricep Pushdown
258,[0.4760018  0.30989221 0.12999116],[ 0.45987108  0.29450116 -0.26721054],[0.4684099  0.4535282  0.18595809],[ 0.43531373  0.45117614 -0.2763758 ],[0.52338386 0.48263246 0.10577854],[ 0.51110375  0.48753062 -0.14380106],[0.39290085 0.55407929 0.12552081],[ 0.37962502  0.55457646 -0.12526272],[0.43119165 0.72706091 0.22267829],[ 0.4301559   0.75307328 -0.04135887],[0.42909423 0.91778648 0.34986484],[0.42509815 0.96021897 0.08527397],74,153,Tricep Pushdown
259,[0.47690263 0.31016549 0.13034907],[ 0.46126226  0.29411486 -0.25677335],[0.47404546 0.45658544 0.14307456],[ 0.43584108  0.45085993 -0.25299039],[0.52871919 0.47988829 0.0162517 ],[ 0.51081812  0.4823944  -0.09948153],[0.39320755 0.55407941 0.1253297 ],[ 0.38074139  0.55465245 -0.12503324],[0.43160012 0.72712266 0.2230498 ],[ 0.43109432  0.75293744 -0.05234877],[0.4296779  0.91800654 0.34766456],[0.42573088 0.95969951 0.04960262],75,153,Tricep Pushdown
260,[0.47754133 0.31010011 0.12954022],[ 0.46207005  0.2924912  -0.26153475],[0.47512576 0.45606065 0.14687282],[ 0.43823132  0.45021826 -0.26371971],[0.53010952 0.4770236  0.06169242],[ 0.51727271  0.47547054 -0.12353633],[0.3937189  0.55362976 0.12526497],[ 0.38140053  0.55470169 -0.12496891],[0.4320842  0.72291762 0.24048084],[ 0.43188342  0.75103205 -0.0473833 ],[0.43021536 0.91148019 0.38132188],[0.42635497 0.95847893 0.07615101],76,153,Tricep Pushdown
261,[0.47719631 0.30931088 0.12959312],[ 0.46228343  0.29015666 -0.25721362],[0.47240198 0.45571229 0.17510773],[ 0.43883315  0.44902104 -0.26422799],[0.52915716 0.47739762 0.1088668 ],[ 0.51942176  0.47086522 -0.14073412],[0.39378929 0.55266625 0.12424754],[ 0.38138798  0.5547139  -0.12391136],[0.4334051  0.71977723 0.24071728],[ 0.43232241  0.74938238 -0.05159951],[0.43163741 0.90920556 0.38317537],[0.42636397 0.9584614  0.056114  ],77,153,Tricep Pushdown
262,[0.47572052 0.30424276 0.12927552],[ 0.46262625  0.28795749 -0.25764763],[0.45528504 0.44392246 0.24491926],[ 0.43863007  0.44376957 -0.32431737],[0.52840316 0.46801686 0.26873663],[ 0.51683134  0.46543294 -0.31828395],[0.39259917 0.55132329 0.12297756],[ 0.38138759  0.55473799 -0.12266535],[0.43399271 0.71709895 0.24048856],[ 0.43280917  0.74576283 -0.04676081],[0.43243322 0.90752393 0.38771954],[0.42668006 0.95697463 0.07200823],78,153,Tricep Pushdown
263,[0.47472614 0.29954621 0.12906133],[ 0.46292797  0.28474349 -0.25933507],[0.44741905 0.43756279 0.24141158],[ 0.43845302  0.44079098 -0.31025952],[0.51885408 0.45966294 0.24860239],[ 0.51517898  0.4583841  -0.25208274],[0.39166769 0.5494653  0.122914  ],[ 0.38140932  0.55421311 -0.12259728],[0.43390891 0.71626377 0.24079841],[ 0.43291512  0.74301356 -0.04452495],[0.4328559  0.90721303 0.38747841],[0.4269284  0.95455867 0.07372108],79,153,Tricep Pushdown
264,[0.47450811 0.29517016 0.12892303],[ 0.4633393   0.28169554 -0.25956538],[0.4429014  0.43533564 0.23035771],[ 0.4384419   0.43800631 -0.28194714],[0.51059932 0.44562656 0.22332659],[ 0.51470071  0.45132819 -0.17448512],[0.3906911  0.54772133 0.12291518],[ 0.38141409  0.55336404 -0.12259765],[0.43428844 0.71536857 0.24114941],[ 0.43318087  0.74100113 -0.04444756],[0.4333896  0.90511829 0.38690752],[0.42741436 0.95217621 0.07825565],80,153,Tricep Pushdown
265,[0.47426423 0.29110307 0.12868741],[ 0.46433175  0.28156182 -0.25180939],[0.44415158 0.43116179 0.20792143],[ 0.43902043  0.43612379 -0.24234387],[0.50884575 0.43636173 0.16479868],[ 0.51401556  0.4426029  -0.08449785],[0.39034888 0.54459155 0.12249953],[ 0.38161036  0.55191505 -0.1221755 ],[0.43355274 0.71354955 0.24032661],[ 0.4335407   0.739968   -0.03064938],[0.43368089 0.9043712  0.38524869],[0.42851546 0.94822985 0.10177886],81,153,Tricep Pushdown
266,[0.47410658 0.28931215 0.12860827],[ 0.46473503  0.2811597  -0.25282398],[0.44582641 0.42767456 0.20930114],[ 0.44057143  0.43366811 -0.24366732],[0.5100829  0.42511639 0.17498721],[ 0.51603764  0.4356921  -0.08706152],[0.39007092 0.54219598 0.1225002 ],[ 0.3816832   0.55023485 -0.12217536],[0.43349683 0.71248573 0.2398438 ],[ 0.43436766  0.73760533 -0.03069608],[0.43381453 0.90409565 0.38436559],[0.42937279 0.94719774 0.09949902],82,153,Tricep Pushdown
267,[0.47405431 0.28813744 0.12871614],[ 0.46521127  0.28073278 -0.24683262],[0.44685203 0.42673638 0.19260612],[ 0.44293419  0.43266746 -0.22884665],[0.51145244 0.42054394 0.13330947],[ 0.51643711  0.42924213 -0.05710616],[0.38995078 0.54030615 0.12228689],[ 0.38170251  0.54852873 -0.12194394],[0.43350643 0.71117198 0.23954706],[ 0.43478206  0.73608506 -0.05033278],[0.43463513 0.90448052 0.37782717],[0.43005642 0.94786286 0.04270449],83,153,Tricep Pushdown
268,[0.47387326 0.28606167 0.13352139],[ 0.46598208  0.27985257 -0.24824047],[0.44759479 0.42659852 0.19551572],[ 0.44457814  0.43206313 -0.23693447],[0.51264447 0.41609356 0.14159851],[ 0.51823652  0.4263311  -0.07254207],[0.38994807 0.53796661 0.1228512 ],[ 0.38220915  0.54662162 -0.12249133],[0.43376932 0.71090299 0.23785542],[ 0.43507129  0.73530942 -0.05668346],[0.43490407 0.90422255 0.3689734 ],[0.43037227 0.94753855 0.04055634],84,153,Tricep Pushdown
269,[0.47381696 0.28616896 0.14220814],[ 0.46645519  0.27960274 -0.24730466],[0.44801602 0.4269484  0.1894532 ],[ 0.44574451  0.43200979 -0.2381312 ],[0.51409835 0.4093636  0.10929511],[ 0.5184468  0.419815  -0.06896  ],[0.38992029 0.53648013 0.12487449],[ 0.38309708  0.54494631 -0.12451072],[0.43388698 0.71030825 0.23474269],[ 0.43540877  0.73386222 -0.07204527],[0.43506956 0.90419257 0.35653916],[0.43081456 0.94676596 0.01207466],85,153,Tricep Pushdown
270,[0.4743388  0.2863965  0.14508003],[ 0.46636334  0.27960023 -0.24874537],[0.44960737 0.42658207 0.19825853],[ 0.44631854  0.43173867 -0.23912004],[0.51411474 0.4080224  0.12402745],[ 0.51841676  0.41764426 -0.06777378],[0.38994655 0.53535563 0.12640882],[ 0.38327298  0.54290205 -0.12605149],[0.4341571  0.70984942 0.23475896],[ 0.43560416  0.73240381 -0.07124235],[0.43586561 0.90421718 0.35923308],[0.43139139 0.94640136 0.01759444],86,153,Tricep Pushdown
271,[ 0.51062524  0.29819989 -0.03660509],[ 0.46075314  0.28483632 -0.35704136],[0.49746674 0.44742444 0.01990274],[ 0.4351055   0.48317996 -0.38295159],[ 0.49716881  0.58688462 -0.02043772],[ 0.43410227  0.64192975 -0.3649773 ],[0.45655796 0.51954001 0.08880636],[ 0.42143109  0.52065134 -0.0888656 ],[0.49262613 0.71346992 0.04161129],[ 0.45648029  0.71843052 -0.18776283],[0.47854683 0.95333397 0.10704405],[ 0.43597904  0.90148866 -0.03727293],0,154,Tricep Pushdown
272,[ 0.51058722  0.30546188 -0.02928577],[ 0.45390755  0.28646836 -0.39511809],[0.50309151 0.45673132 0.0582569 ],[ 0.43434924  0.48234236 -0.43886727],[0.49710181 0.5890938  0.01433762],[ 0.43403742  0.64279419 -0.45614845],[0.45810702 0.5698145  0.10641393],[ 0.41574731  0.56953913 -0.10648157],[0.49266037 0.77031016 0.13468102],[ 0.45864159  0.79590595 -0.13636357],[0.4787322  0.96483129 0.31356487],[0.44496429 0.99110514 0.05207082],1,154,Tricep Pushdown
273,[ 0.5097549   0.3072035  -0.02531454],[ 0.45132732  0.28645179 -0.39542571],[0.50481212 0.46016201 0.04991439],[ 0.43441513  0.47921771 -0.44870088],[ 0.4969776   0.58944315 -0.00256574],[ 0.4319565   0.64061445 -0.48194411],[0.45891249 0.58066678 0.11201566],[ 0.41533935  0.58212364 -0.11207615],[0.49270037 0.78262085 0.17259026],[ 0.45860294  0.80791426 -0.15480703],[0.47875071 0.96493369 0.3832531 ],[0.44781896 1.01339722 0.01798927],2,154,Tricep Pushdown
274,[ 0.50860691  0.30781406 -0.01507249],[ 0.44996482  0.28640634 -0.38992321],[0.50456452 0.45917106 0.05346902],[ 0.4344312   0.47396687 -0.44195333],[ 0.49720484  0.58638412 -0.02507585],[ 0.43068707  0.63878006 -0.48175442],[0.45951179 0.58791053 0.11325218],[ 0.41519034  0.59269005 -0.11330763],[0.49323156 0.78898311 0.17269248],[ 0.45808831  0.82490432 -0.14158691],[0.47864512 0.96750498 0.37589154],[0.44666335 1.02836025 0.00693063],3,154,Tricep Pushdown
275,[0.50563997 0.30798024 0.014384  ],[ 0.44980714  0.28637803 -0.35251597],[0.5008232  0.4589031  0.08744106],[ 0.43417999  0.47426403 -0.4015626 ],[0.49579915 0.58483648 0.01500996],[ 0.42644566  0.63882786 -0.45309886],[0.45883635 0.58624369 0.10998845],[ 0.41325352  0.5948602  -0.11008246],[0.49365586 0.78182995 0.12945101],[ 0.457131    0.81231487 -0.09754684],[0.47905597 0.96746904 0.28196517],[0.45039099 0.99892229 0.04878942],4,154,Tricep Pushdown
276,[0.50534195 0.307706   0.00545945],[ 0.44946277  0.28678197 -0.32970765],[0.50081402 0.45847046 0.07225743],[ 0.43418482  0.47461292 -0.37183434],[0.49564812 0.58457822 0.00464395],[ 0.42462873  0.63901901 -0.41222006],[0.45880261 0.59051573 0.10001167],[ 0.4125827   0.5966897  -0.10005025],[0.4940179  0.78474247 0.11872533],[ 0.45651668  0.81067932 -0.05538766],[0.47903672 0.96755803 0.2832641 ],[0.45076483 0.99314755 0.09966317],5,154,Tricep Pushdown
